
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='leftright', dims=256, ext='0.9_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.9', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/leftright_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/3836 (0%)]	Loss: 0.021157, iou: 0.964399
Cross_entropy loss: 0.1081811785697937, mixed_loss : 0.21217264235019684
Train Epoch: 6 [6720/34528 (19%)]	Loss: 0.117288, iou: 0.783803
Cross_entropy loss: 0.1172875463962555, mixed_loss : 0.17066408693790436
Train Epoch: 6 [7040/34528 (20%)]	Loss: 0.096287, iou: 0.836806
Cross_entropy loss: 0.09628677368164062, mixed_loss : 0.13146166503429413
Train Epoch: 6 [7360/34528 (21%)]	Loss: 0.088695, iou: 0.854053
Cross_entropy loss: 0.08869460970163345, mixed_loss : 0.12235312908887863
Train Epoch: 6 [7680/34528 (22%)]	Loss: 0.080047, iou: 0.873303
Cross_entropy loss: 0.08004673570394516, mixed_loss : 0.12910857796669006
Train Epoch: 6 [8000/34528 (23%)]	Loss: 0.081057, iou: 0.873784
Cross_entropy loss: 0.08105699717998505, mixed_loss : 0.13491350412368774
Train Epoch: 6 [8320/34528 (24%)]	Loss: 0.103183, iou: 0.826566
Cross_entropy loss: 0.10318280756473541, mixed_loss : 0.15629062056541443
Train Epoch: 6 [8640/34528 (25%)]	Loss: 0.093053, iou: 0.844055
Cross_entropy loss: 0.09305339306592941, mixed_loss : 0.14843012392520905
Train Epoch: 6 [8960/34528 (26%)]	Loss: 0.093654, iou: 0.839693
Cross_entropy loss: 0.09365434944629669, mixed_loss : 0.2321568876504898
Train Epoch: 6 [9280/34528 (27%)]	Loss: 0.110965, iou: 0.806187
Cross_entropy loss: 0.11096455901861191, mixed_loss : 0.2037399262189865
Train Epoch: 6 [9600/34528 (28%)]	Loss: 0.115092, iou: 0.808023
Cross_entropy loss: 0.11509228497743607, mixed_loss : 0.17178522050380707
Train Epoch: 6 [9920/34528 (29%)]	Loss: 0.079178, iou: 0.874689
Cross_entropy loss: 0.07917796075344086, mixed_loss : 0.18522407114505768
Train Epoch: 6 [10240/34528 (30%)]	Loss: 0.080067, iou: 0.883583
Cross_entropy loss: 0.08006703853607178, mixed_loss : 0.1514064520597458
Train Epoch: 6 [10560/34528 (31%)]	Loss: 0.080616, iou: 0.884670
Cross_entropy loss: 0.08061637729406357, mixed_loss : 0.13871298730373383
Train Epoch: 6 [10880/34528 (32%)]	Loss: 0.086003, iou: 0.858222
Cross_entropy loss: 0.08600254356861115, mixed_loss : 0.12612511217594147
Train Epoch: 6 [11200/34528 (32%)]	Loss: 0.090828, iou: 0.849744
Cross_entropy loss: 0.09082808345556259, mixed_loss : 0.13199560344219208
Train Epoch: 6 [11520/34528 (33%)]	Loss: 0.080030, iou: 0.863730
Cross_entropy loss: 0.08003049343824387, mixed_loss : 0.13042360544204712
Train Epoch: 6 [11840/34528 (34%)]	Loss: 0.090871, iou: 0.858383
Cross_entropy loss: 0.09087108075618744, mixed_loss : 0.12896646559238434
Train Epoch: 6 [12160/34528 (35%)]	Loss: 0.078559, iou: 0.891858
Cross_entropy loss: 0.078558549284935, mixed_loss : 0.12187574803829193
Train Epoch: 6 [12480/34528 (36%)]	Loss: 0.095555, iou: 0.852438
Cross_entropy loss: 0.09555479884147644, mixed_loss : 0.1426660567522049
Train Epoch: 6 [12800/34528 (37%)]	Loss: 0.117239, iou: 0.802902
Cross_entropy loss: 0.11723894625902176, mixed_loss : 0.16449619829654694
Train Epoch: 6 [13120/34528 (38%)]	Loss: 0.100063, iou: 0.838371
Cross_entropy loss: 0.10006267577409744, mixed_loss : 0.15473836660385132
Train Epoch: 6 [13440/34528 (39%)]	Loss: 0.088196, iou: 0.870036
Cross_entropy loss: 0.08819565922021866, mixed_loss : 0.14337047934532166
Train Epoch: 6 [13760/34528 (40%)]	Loss: 0.082906, iou: 0.868493
Cross_entropy loss: 0.08290626108646393, mixed_loss : 0.12572334706783295
Train Epoch: 6 [14080/34528 (41%)]	Loss: 0.090239, iou: 0.852615
Cross_entropy loss: 0.09023881703615189, mixed_loss : 0.17983676493167877
Train Epoch: 6 [14400/34528 (42%)]	Loss: 0.087974, iou: 0.854334
Cross_entropy loss: 0.08797438442707062, mixed_loss : 0.14888007938861847
Train Epoch: 6 [14720/34528 (43%)]	Loss: 0.083732, iou: 0.866597
Cross_entropy loss: 0.08373156934976578, mixed_loss : 0.13688266277313232
Train Epoch: 6 [15040/34528 (44%)]	Loss: 0.086875, iou: 0.857031
Cross_entropy loss: 0.08687460422515869, mixed_loss : 0.1368436962366104
Train Epoch: 6 [15360/34528 (44%)]	Loss: 0.088639, iou: 0.850959
Cross_entropy loss: 0.08863911032676697, mixed_loss : 0.1276504397392273
Train Epoch: 6 [15680/34528 (45%)]	Loss: 0.067440, iou: 0.892750
Cross_entropy loss: 0.06744003295898438, mixed_loss : 0.1092681810259819
Train Epoch: 6 [16000/34528 (46%)]	Loss: 0.109516, iou: 0.812299
Cross_entropy loss: 0.10951642692089081, mixed_loss : 0.13823911547660828
Train Epoch: 6 [16320/34528 (47%)]	Loss: 0.080034, iou: 0.877413
Cross_entropy loss: 0.08003358542919159, mixed_loss : 0.11134227365255356
Train Epoch: 6 [16640/34528 (48%)]	Loss: 0.085275, iou: 0.852924
Cross_entropy loss: 0.08527497202157974, mixed_loss : 0.13107091188430786
Train Epoch: 6 [16960/34528 (49%)]	Loss: 0.084516, iou: 0.868769
Cross_entropy loss: 0.08451637625694275, mixed_loss : 0.13768921792507172
Train Epoch: 6 [17280/34528 (50%)]	Loss: 0.093327, iou: 0.837674
Cross_entropy loss: 0.09332685172557831, mixed_loss : 0.1559598296880722
Train Epoch: 6 [17600/34528 (51%)]	Loss: 0.087406, iou: 0.857210
Cross_entropy loss: 0.0874057337641716, mixed_loss : 0.12634366750717163
Train Epoch: 6 [17920/34528 (52%)]	Loss: 0.086370, iou: 0.872252
Cross_entropy loss: 0.08637048304080963, mixed_loss : 0.13330966234207153
Train Epoch: 6 [18240/34528 (53%)]	Loss: 0.099471, iou: 0.826981
Cross_entropy loss: 0.09947085380554199, mixed_loss : 0.16893528401851654
Train Epoch: 6 [18560/34528 (54%)]	Loss: 0.099339, iou: 0.829890
Cross_entropy loss: 0.09933850914239883, mixed_loss : 0.1431274116039276
Train Epoch: 6 [18880/34528 (55%)]	Loss: 0.076451, iou: 0.872876
Cross_entropy loss: 0.07645052671432495, mixed_loss : 0.11745814234018326
Train Epoch: 6 [19200/34528 (56%)]	Loss: 0.095355, iou: 0.847274
Cross_entropy loss: 0.09535501897335052, mixed_loss : 0.18231089413166046
Train Epoch: 6 [19520/34528 (57%)]	Loss: 0.081723, iou: 0.865946
Cross_entropy loss: 0.0817234069108963, mixed_loss : 0.1276506930589676
Train Epoch: 6 [19840/34528 (57%)]	Loss: 0.086699, iou: 0.860125
Cross_entropy loss: 0.0866987556219101, mixed_loss : 0.11780554056167603
Train Epoch: 6 [20160/34528 (58%)]	Loss: 0.075370, iou: 0.876547
Cross_entropy loss: 0.07537034153938293, mixed_loss : 0.10650584846735
Train Epoch: 6 [20480/34528 (59%)]	Loss: 0.104735, iou: 0.832277
Cross_entropy loss: 0.10473483800888062, mixed_loss : 0.14357000589370728
Train Epoch: 6 [20800/34528 (60%)]	Loss: 0.102578, iou: 0.835479
Cross_entropy loss: 0.10257776081562042, mixed_loss : 0.18441063165664673
Train Epoch: 6 [21120/34528 (61%)]	Loss: 0.077881, iou: 0.868963
Cross_entropy loss: 0.07788125425577164, mixed_loss : 0.14060476422309875
Train Epoch: 6 [21440/34528 (62%)]	Loss: 0.114000, iou: 0.805948
Cross_entropy loss: 0.11400041729211807, mixed_loss : 0.19532784819602966
Train Epoch: 6 [21760/34528 (63%)]	Loss: 0.091133, iou: 0.861336
Cross_entropy loss: 0.09113302826881409, mixed_loss : 0.1440497487783432
Train Epoch: 6 [22080/34528 (64%)]	Loss: 0.095915, iou: 0.834273
Cross_entropy loss: 0.09591498225927353, mixed_loss : 0.13275246322155
Train Epoch: 6 [22400/34528 (65%)]	Loss: 0.077744, iou: 0.879113
Cross_entropy loss: 0.07774398475885391, mixed_loss : 0.10871116071939468
Train Epoch: 6 [22720/34528 (66%)]	Loss: 0.095737, iou: 0.838232
Cross_entropy loss: 0.09573718160390854, mixed_loss : 0.1251397728919983
Train Epoch: 6 [23040/34528 (67%)]	Loss: 0.103483, iou: 0.832673
Cross_entropy loss: 0.1034829393029213, mixed_loss : 0.15026281774044037
Train Epoch: 6 [23360/34528 (68%)]	Loss: 0.090292, iou: 0.861546
Cross_entropy loss: 0.09029199928045273, mixed_loss : 0.13390131294727325
Train Epoch: 6 [23680/34528 (69%)]	Loss: 0.087214, iou: 0.863959
Cross_entropy loss: 0.08721359074115753, mixed_loss : 0.14046737551689148
Train Epoch: 6 [24000/34528 (70%)]	Loss: 0.089514, iou: 0.848167
Cross_entropy loss: 0.08951354771852493, mixed_loss : 0.13186146318912506
Train Epoch: 6 [24320/34528 (70%)]	Loss: 0.066011, iou: 0.906080
Cross_entropy loss: 0.06601125746965408, mixed_loss : 0.1112363338470459
Train Epoch: 6 [24640/34528 (71%)]	Loss: 0.066883, iou: 0.901038
Cross_entropy loss: 0.06688304990530014, mixed_loss : 0.11529948562383652
Train Epoch: 6 [24960/34528 (72%)]	Loss: 0.074938, iou: 0.879169
Cross_entropy loss: 0.07493823021650314, mixed_loss : 0.10755930095911026
Train Epoch: 6 [25280/34528 (73%)]	Loss: 0.095817, iou: 0.835166
Cross_entropy loss: 0.0958171933889389, mixed_loss : 0.12500834465026855
Train Epoch: 6 [25600/34528 (74%)]	Loss: 0.102451, iou: 0.832839
Cross_entropy loss: 0.10245107114315033, mixed_loss : 0.13371355831623077
Train Epoch: 6 [25920/34528 (75%)]	Loss: 0.085473, iou: 0.863212
Cross_entropy loss: 0.08547349274158478, mixed_loss : 0.23856967687606812
Train Epoch: 6 [26240/34528 (76%)]	Loss: 0.089315, iou: 0.859620
Cross_entropy loss: 0.08931493759155273, mixed_loss : 0.17374034225940704
Train Epoch: 6 [26560/34528 (77%)]	Loss: 0.081708, iou: 0.871580
Cross_entropy loss: 0.08170803636312485, mixed_loss : 0.13637176156044006
Train Epoch: 6 [26880/34528 (78%)]	Loss: 0.086356, iou: 0.870412
Cross_entropy loss: 0.0863560289144516, mixed_loss : 0.13037042319774628
Train Epoch: 6 [27200/34528 (79%)]	Loss: 0.084340, iou: 0.863379
Cross_entropy loss: 0.08433958888053894, mixed_loss : 0.11987408995628357
Train Epoch: 6 [27520/34528 (80%)]	Loss: 0.118218, iou: 0.804858
Cross_entropy loss: 0.11821811646223068, mixed_loss : 0.1933078020811081
Train Epoch: 6 [27840/34528 (81%)]	Loss: 0.096593, iou: 0.844236
Cross_entropy loss: 0.09659306704998016, mixed_loss : 0.15987685322761536
Train Epoch: 6 [28160/34528 (82%)]	Loss: 0.104230, iou: 0.826944
Cross_entropy loss: 0.10423015058040619, mixed_loss : 0.4837323725223541
Train Epoch: 6 [28480/34528 (82%)]	Loss: 0.073551, iou: 0.894408
Cross_entropy loss: 0.07355102896690369, mixed_loss : 0.21367056667804718
Train Epoch: 6 [28800/34528 (83%)]	Loss: 0.082405, iou: 0.862119
Cross_entropy loss: 0.0824047327041626, mixed_loss : 0.1652195155620575
Train Epoch: 6 [29120/34528 (84%)]	Loss: 0.078521, iou: 0.888478
Cross_entropy loss: 0.07852111756801605, mixed_loss : 0.1402074694633484
Train Epoch: 6 [29440/34528 (85%)]	Loss: 0.089377, iou: 0.855668
Cross_entropy loss: 0.08937668800354004, mixed_loss : 0.1410079449415207
Train Epoch: 6 [29760/34528 (86%)]	Loss: 0.083997, iou: 0.860328
Cross_entropy loss: 0.08399710804224014, mixed_loss : 0.12377530336380005
Train Epoch: 6 [30080/34528 (87%)]	Loss: 0.067158, iou: 0.900750
Cross_entropy loss: 0.06715782731771469, mixed_loss : 0.10079067945480347
Train Epoch: 6 [30400/34528 (88%)]	Loss: 0.102966, iou: 0.829049
Cross_entropy loss: 0.10296589136123657, mixed_loss : 0.14908935129642487
Train Epoch: 6 [30720/34528 (89%)]	Loss: 0.100781, iou: 0.827093
Cross_entropy loss: 0.10078120231628418, mixed_loss : 0.1542050838470459
Train Epoch: 6 [31040/34528 (90%)]	Loss: 0.103496, iou: 0.847926
Cross_entropy loss: 0.10349556803703308, mixed_loss : 0.1505891978740692
Train Epoch: 6 [31360/34528 (91%)]	Loss: 0.086682, iou: 0.857924
Cross_entropy loss: 0.0866815596818924, mixed_loss : 0.18109829723834991
Train Epoch: 6 [31680/34528 (92%)]	Loss: 0.081879, iou: 0.870134
Cross_entropy loss: 0.08187875151634216, mixed_loss : 0.13590002059936523
Train Epoch: 6 [32000/34528 (93%)]	Loss: 0.111694, iou: 0.803411
Cross_entropy loss: 0.11169359087944031, mixed_loss : 0.20031312108039856
Train Epoch: 6 [32320/34528 (94%)]	Loss: 0.076234, iou: 0.888658
Cross_entropy loss: 0.07623352855443954, mixed_loss : 0.145431250333786
Train Epoch: 6 [32640/34528 (95%)]	Loss: 0.068294, iou: 0.891192
Cross_entropy loss: 0.06829415261745453, mixed_loss : 0.1222786083817482
Train Epoch: 6 [32960/34528 (95%)]	Loss: 0.081394, iou: 0.869620
Cross_entropy loss: 0.08139397203922272, mixed_loss : 0.15986046195030212
Train Epoch: 6 [33280/34528 (96%)]	Loss: 0.107793, iou: 0.811173
Cross_entropy loss: 0.10779318958520889, mixed_loss : 0.1728382110595703
Train Epoch: 6 [33600/34528 (97%)]	Loss: 0.077656, iou: 0.876878
Cross_entropy loss: 0.07765629887580872, mixed_loss : 0.12352956086397171
Train Epoch: 6 [33920/34528 (98%)]	Loss: 0.101356, iou: 0.840300
Cross_entropy loss: 0.10135626792907715, mixed_loss : 0.1426391899585724
Train Epoch: 6 [34240/34528 (99%)]	Loss: 0.114909, iou: 0.799010
Cross_entropy loss: 0.11490921676158905, mixed_loss : 0.1465398371219635
train: iou: 0.848281, bce: 0.036153, dice: 0.151719, loss: 0.093936
Validation: [0/3836 (0%)]	Loss: 0.093128, iou: 0.846970
Validation: [640/3836 (17%)]	Loss: 0.092976, iou: 0.841158
Validation: [1280/3836 (33%)]	Loss: 0.085044, iou: 0.860202
Validation: [1920/3836 (50%)]	Loss: 0.083092, iou: 0.859308
Validation: [2560/3836 (67%)]	Loss: 0.091889, iou: 0.850517
Validation: [3200/3836 (83%)]	Loss: 0.089584, iou: 0.861104
val: iou: 0.855904, bce: 0.032687, dice: 0.144097, loss: 0.088392

Get a new best test iou:0.86
Save new ADMM trained model!!
Condition 1
[0, 0, 1, 1, 1]
Condition 2
[1, 0, 1, 1, 1]

epoch:  7
k = 9
condition not satisfied
condition satisfied
k = 9
savlr s:
0.0002039984061328054
Train Epoch: 7 [0/34528 (0%)]	Loss: 0.069353, iou: 0.897289
Cross_entropy loss: 0.069353386759758, mixed_loss : 0.10659545660018921
Train Epoch: 7 [320/34528 (1%)]	Loss: 0.086848, iou: 0.875233
Cross_entropy loss: 0.0868481695652008, mixed_loss : 0.1322803795337677
Train Epoch: 7 [640/34528 (2%)]	Loss: 0.087651, iou: 0.854179
Cross_entropy loss: 0.08765074610710144, mixed_loss : 0.12145058810710907
Train Epoch: 7 [960/34528 (3%)]	Loss: 0.079327, iou: 0.878967
Cross_entropy loss: 0.07932678610086441, mixed_loss : 0.13681071996688843
Train Epoch: 7 [1280/34528 (4%)]	Loss: 0.107065, iou: 0.833116
Cross_entropy loss: 0.10706497728824615, mixed_loss : 0.1396472305059433
Train Epoch: 7 [1600/34528 (5%)]	Loss: 0.093018, iou: 0.853427
Cross_entropy loss: 0.0930175632238388, mixed_loss : 0.25218385457992554
Train Epoch: 7 [1920/34528 (6%)]	Loss: 0.099004, iou: 0.830729
Cross_entropy loss: 0.09900355339050293, mixed_loss : 0.15774279832839966
Train Epoch: 7 [2240/34528 (6%)]	Loss: 0.095309, iou: 0.838927
Cross_entropy loss: 0.09530922025442123, mixed_loss : 0.15333501994609833
Train Epoch: 7 [2560/34528 (7%)]	Loss: 0.114481, iou: 0.823738
Cross_entropy loss: 0.11448118835687637, mixed_loss : 0.17082801461219788
Train Epoch: 7 [2880/34528 (8%)]	Loss: 0.090876, iou: 0.850806
Cross_entropy loss: 0.09087591618299484, mixed_loss : 0.14733918011188507
Train Epoch: 7 [3200/34528 (9%)]	Loss: 0.078729, iou: 0.871487
Cross_entropy loss: 0.07872894406318665, mixed_loss : 0.12998558580875397
Train Epoch: 7 [3520/34528 (10%)]	Loss: 0.100192, iou: 0.828087
Cross_entropy loss: 0.1001916453242302, mixed_loss : 0.2542259395122528
Train Epoch: 7 [3840/34528 (11%)]	Loss: 0.092830, iou: 0.846287
Cross_entropy loss: 0.09282995760440826, mixed_loss : 0.1673935502767563
Train Epoch: 7 [4160/34528 (12%)]	Loss: 0.081212, iou: 0.865028
Cross_entropy loss: 0.08121176809072495, mixed_loss : 0.17456041276454926
Train Epoch: 7 [4480/34528 (13%)]	Loss: 0.114101, iou: 0.815899
Cross_entropy loss: 0.11410051584243774, mixed_loss : 0.16215616464614868
Train Epoch: 7 [4800/34528 (14%)]	Loss: 0.091158, iou: 0.841520
Cross_entropy loss: 0.09115779399871826, mixed_loss : 0.16910618543624878
Train Epoch: 7 [5120/34528 (15%)]	Loss: 0.078899, iou: 0.881141
Cross_entropy loss: 0.07889921963214874, mixed_loss : 0.12769508361816406
Train Epoch: 7 [5440/34528 (16%)]	Loss: 0.092237, iou: 0.843915
Cross_entropy loss: 0.0922372117638588, mixed_loss : 0.1253637671470642
Train Epoch: 7 [5760/34528 (17%)]	Loss: 0.091395, iou: 0.858590
Cross_entropy loss: 0.091394804418087, mixed_loss : 0.1188308596611023
Train Epoch: 7 [6080/34528 (18%)]	Loss: 0.095568, iou: 0.840417
Cross_entropy loss: 0.0955682247877121, mixed_loss : 0.13786160945892334
Train Epoch: 7 [6400/34528 (19%)]	Loss: 0.068854, iou: 0.896915
Cross_entropy loss: 0.06885375827550888, mixed_loss : 0.11130600422620773
Train Epoch: 7 [6720/34528 (19%)]	Loss: 0.081117, iou: 0.876853
Cross_entropy loss: 0.08111731708049774, mixed_loss : 0.17461110651493073
Train Epoch: 7 [7040/34528 (20%)]	Loss: 0.091435, iou: 0.854545
Cross_entropy loss: 0.09143535792827606, mixed_loss : 0.13635580241680145
Train Epoch: 7 [7360/34528 (21%)]	Loss: 0.085404, iou: 0.850944
Cross_entropy loss: 0.08540397882461548, mixed_loss : 0.12284275144338608
Train Epoch: 7 [7680/34528 (22%)]	Loss: 0.095287, iou: 0.836050
Cross_entropy loss: 0.09528730809688568, mixed_loss : 0.1717999130487442
Train Epoch: 7 [8000/34528 (23%)]	Loss: 0.098722, iou: 0.833722
Cross_entropy loss: 0.09872248768806458, mixed_loss : 0.1536060869693756
Train Epoch: 7 [8320/34528 (24%)]	Loss: 0.076811, iou: 0.885220
Cross_entropy loss: 0.0768108069896698, mixed_loss : 0.11598987132310867
Train Epoch: 7 [8640/34528 (25%)]	Loss: 0.097638, iou: 0.843250
Cross_entropy loss: 0.09763836860656738, mixed_loss : 0.13398931920528412
Train Epoch: 7 [8960/34528 (26%)]	Loss: 0.078372, iou: 0.885544
Cross_entropy loss: 0.07837207615375519, mixed_loss : 0.2056688368320465
Train Epoch: 7 [9280/34528 (27%)]	Loss: 0.111740, iou: 0.813199
Cross_entropy loss: 0.11174029111862183, mixed_loss : 0.17660894989967346
Train Epoch: 7 [9600/34528 (28%)]	Loss: 0.073211, iou: 0.885648
Cross_entropy loss: 0.07321089506149292, mixed_loss : 0.12391281872987747
Train Epoch: 7 [9920/34528 (29%)]	Loss: 0.095391, iou: 0.844622
Cross_entropy loss: 0.09539119899272919, mixed_loss : 0.13566294312477112
Train Epoch: 7 [10240/34528 (30%)]	Loss: 0.070733, iou: 0.884595
Cross_entropy loss: 0.0707334578037262, mixed_loss : 0.10739363729953766
Train Epoch: 7 [10560/34528 (31%)]	Loss: 0.070806, iou: 0.885488
Cross_entropy loss: 0.07080617547035217, mixed_loss : 0.1290215402841568
Train Epoch: 7 [10880/34528 (32%)]	Loss: 0.117198, iou: 0.790706
Cross_entropy loss: 0.11719799786806107, mixed_loss : 0.18813689053058624
Train Epoch: 7 [11200/34528 (32%)]	Loss: 0.107050, iou: 0.820270
Cross_entropy loss: 0.1070496067404747, mixed_loss : 0.15597377717494965
Train Epoch: 7 [11520/34528 (33%)]	Loss: 0.072670, iou: 0.891858
Cross_entropy loss: 0.0726698786020279, mixed_loss : 0.1222660019993782
Train Epoch: 7 [11840/34528 (34%)]	Loss: 0.099128, iou: 0.834926
Cross_entropy loss: 0.09912814199924469, mixed_loss : 0.15441489219665527
Train Epoch: 7 [12160/34528 (35%)]	Loss: 0.075215, iou: 0.876790
Cross_entropy loss: 0.07521544396877289, mixed_loss : 0.10710448771715164
Train Epoch: 7 [12480/34528 (36%)]	Loss: 0.103250, iou: 0.839908
Cross_entropy loss: 0.10325024276971817, mixed_loss : 0.13165508210659027
Train Epoch: 7 [12800/34528 (37%)]	Loss: 0.104966, iou: 0.844902
Cross_entropy loss: 0.10496611893177032, mixed_loss : 0.5919796824455261
Train Epoch: 7 [13120/34528 (38%)]	Loss: 0.104216, iou: 0.839217
Cross_entropy loss: 0.10421599447727203, mixed_loss : 0.43403276801109314
Train Epoch: 7 [13440/34528 (39%)]	Loss: 0.116492, iou: 0.801727
Cross_entropy loss: 0.11649246513843536, mixed_loss : 0.3099105656147003
Train Epoch: 7 [13760/34528 (40%)]	Loss: 0.110565, iou: 0.817026
Cross_entropy loss: 0.11056514084339142, mixed_loss : 0.2796645760536194
Train Epoch: 7 [14080/34528 (41%)]	Loss: 0.139611, iou: 0.758507
Cross_entropy loss: 0.13961148262023926, mixed_loss : 0.2517763674259186
Train Epoch: 7 [14400/34528 (42%)]	Loss: 0.098873, iou: 0.829173
Cross_entropy loss: 0.0988725870847702, mixed_loss : 0.17397330701351166
Train Epoch: 7 [14720/34528 (43%)]	Loss: 0.090413, iou: 0.849269
Cross_entropy loss: 0.0904131606221199, mixed_loss : 0.17500844597816467
Train Epoch: 7 [15040/34528 (44%)]	Loss: 0.086858, iou: 0.861173
Cross_entropy loss: 0.08685793727636337, mixed_loss : 0.15450112521648407
Train Epoch: 7 [15360/34528 (44%)]	Loss: 0.102261, iou: 0.828471
Cross_entropy loss: 0.10226058214902878, mixed_loss : 0.14477895200252533
Train Epoch: 7 [15680/34528 (45%)]	Loss: 0.092748, iou: 0.860627
Cross_entropy loss: 0.09274846315383911, mixed_loss : 0.154407799243927
Train Epoch: 7 [16000/34528 (46%)]	Loss: 0.096500, iou: 0.846859
Cross_entropy loss: 0.09650017321109772, mixed_loss : 0.1507302075624466
Train Epoch: 7 [16320/34528 (47%)]	Loss: 0.074163, iou: 0.880175
Cross_entropy loss: 0.07416316866874695, mixed_loss : 0.12182323634624481
Train Epoch: 7 [16640/34528 (48%)]	Loss: 0.107096, iou: 0.831129
Cross_entropy loss: 0.10709622502326965, mixed_loss : 0.15098275244235992
Train Epoch: 7 [16960/34528 (49%)]	Loss: 0.108588, iou: 0.833865
Cross_entropy loss: 0.10858754813671112, mixed_loss : 0.15309157967567444
Train Epoch: 7 [17280/34528 (50%)]	Loss: 0.110913, iou: 0.804998
Cross_entropy loss: 0.11091338843107224, mixed_loss : 0.16723686456680298
Train Epoch: 7 [17600/34528 (51%)]	Loss: 0.091350, iou: 0.850812
Cross_entropy loss: 0.09135006368160248, mixed_loss : 0.14065302908420563
Train Epoch: 7 [17920/34528 (52%)]	Loss: 0.095361, iou: 0.845444
Cross_entropy loss: 0.09536050260066986, mixed_loss : 0.20011474192142487
Train Epoch: 7 [18240/34528 (53%)]	Loss: 0.099362, iou: 0.829486
Cross_entropy loss: 0.09936227649450302, mixed_loss : 0.16390477120876312
Train Epoch: 7 [18560/34528 (54%)]	Loss: 0.100709, iou: 0.846033
Cross_entropy loss: 0.10070931166410446, mixed_loss : 0.14396627247333527
Train Epoch: 7 [18880/34528 (55%)]	Loss: 0.094379, iou: 0.838948
Cross_entropy loss: 0.09437943994998932, mixed_loss : 0.14938302338123322
Train Epoch: 7 [19200/34528 (56%)]	Loss: 0.108143, iou: 0.820940
Cross_entropy loss: 0.1081426739692688, mixed_loss : 0.15971674025058746
Train Epoch: 7 [19520/34528 (57%)]	Loss: 0.091403, iou: 0.847415
Cross_entropy loss: 0.09140346944332123, mixed_loss : 0.13913504779338837
Train Epoch: 7 [19840/34528 (57%)]	Loss: 0.085969, iou: 0.860700
Cross_entropy loss: 0.08596906065940857, mixed_loss : 0.16416126489639282
Train Epoch: 7 [20160/34528 (58%)]	Loss: 0.095312, iou: 0.836085
Cross_entropy loss: 0.09531210362911224, mixed_loss : 0.1729883998632431
Train Epoch: 7 [20480/34528 (59%)]	Loss: 0.099366, iou: 0.830861
Cross_entropy loss: 0.0993662029504776, mixed_loss : 0.1463269740343094
Train Epoch: 7 [20800/34528 (60%)]	Loss: 0.109717, iou: 0.830080
Cross_entropy loss: 0.10971720516681671, mixed_loss : 0.17665806412696838
Train Epoch: 7 [21120/34528 (61%)]	Loss: 0.104445, iou: 0.822851
Cross_entropy loss: 0.1044454574584961, mixed_loss : 0.19251848757266998
Train Epoch: 7 [21440/34528 (62%)]	Loss: 0.086318, iou: 0.865875
Cross_entropy loss: 0.08631768822669983, mixed_loss : 0.14569558203220367
Train Epoch: 7 [21760/34528 (63%)]	Loss: 0.094224, iou: 0.847017
Cross_entropy loss: 0.09422407299280167, mixed_loss : 0.15366661548614502
Train Epoch: 7 [22080/34528 (64%)]	Loss: 0.080387, iou: 0.879414
Cross_entropy loss: 0.08038676530122757, mixed_loss : 0.13089489936828613
Train Epoch: 7 [22400/34528 (65%)]	Loss: 0.095863, iou: 0.838754
Cross_entropy loss: 0.0958625003695488, mixed_loss : 0.13314831256866455
Train Epoch: 7 [22720/34528 (66%)]	Loss: 0.089417, iou: 0.852806
Cross_entropy loss: 0.0894172340631485, mixed_loss : 0.11759410053491592
Train Epoch: 7 [23040/34528 (67%)]	Loss: 0.098952, iou: 0.835655
Cross_entropy loss: 0.09895152598619461, mixed_loss : 0.21338024735450745
Train Epoch: 7 [23360/34528 (68%)]	Loss: 0.104337, iou: 0.822335
Cross_entropy loss: 0.104337178170681, mixed_loss : 0.15461121499538422
Train Epoch: 7 [23680/34528 (69%)]	Loss: 0.068689, iou: 0.891926
Cross_entropy loss: 0.0686890035867691, mixed_loss : 0.10525403916835785
Train Epoch: 7 [24000/34528 (70%)]	Loss: 0.105916, iou: 0.829046
Cross_entropy loss: 0.10591621696949005, mixed_loss : 0.14802932739257812
Train Epoch: 7 [24320/34528 (70%)]	Loss: 0.104298, iou: 0.821374
Cross_entropy loss: 0.10429827868938446, mixed_loss : 0.1537671685218811
Train Epoch: 7 [24640/34528 (71%)]	Loss: 0.093385, iou: 0.843806
Cross_entropy loss: 0.09338511526584625, mixed_loss : 0.14488095045089722
Train Epoch: 7 [24960/34528 (72%)]	Loss: 0.096475, iou: 0.852362
Cross_entropy loss: 0.09647510945796967, mixed_loss : 0.1352773755788803
Train Epoch: 7 [25280/34528 (73%)]	Loss: 0.086626, iou: 0.878047
Cross_entropy loss: 0.08662610501050949, mixed_loss : 0.1666691154241562
