
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='frontback', dims=256, ext='0.9_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.9', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/frontback_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/2821 (0%)]	Loss: 0.019503, iou: 0.969403
Train Epoch: 11 [17280/25390 (68%)]	Loss: 0.064321, iou: 0.907075
Cross_entropy loss: 0.06432120501995087, mixed_loss : 0.10648100078105927
Train Epoch: 11 [17600/25390 (69%)]	Loss: 0.072809, iou: 0.895498
Cross_entropy loss: 0.0728093683719635, mixed_loss : 0.11204918473958969
Train Epoch: 11 [17920/25390 (71%)]	Loss: 0.078406, iou: 0.882122
Cross_entropy loss: 0.07840634137392044, mixed_loss : 0.11957480758428574
Train Epoch: 11 [18240/25390 (72%)]	Loss: 0.069950, iou: 0.894499
Cross_entropy loss: 0.06994998455047607, mixed_loss : 0.10057337582111359
Train Epoch: 11 [18560/25390 (73%)]	Loss: 0.069388, iou: 0.895253
Cross_entropy loss: 0.06938838958740234, mixed_loss : 0.10619331151247025
Train Epoch: 11 [18880/25390 (74%)]	Loss: 0.063092, iou: 0.908876
Cross_entropy loss: 0.06309247761964798, mixed_loss : 0.10153312236070633
Train Epoch: 11 [19200/25390 (76%)]	Loss: 0.082109, iou: 0.856461
Cross_entropy loss: 0.08210891485214233, mixed_loss : 0.11462532728910446
Train Epoch: 11 [19520/25390 (77%)]	Loss: 0.068120, iou: 0.907659
Cross_entropy loss: 0.06811963021755219, mixed_loss : 0.11069262772798538
Train Epoch: 11 [19840/25390 (78%)]	Loss: 0.076896, iou: 0.897181
Cross_entropy loss: 0.07689647376537323, mixed_loss : 0.13014785945415497
Train Epoch: 11 [20160/25390 (79%)]	Loss: 0.077944, iou: 0.891535
Cross_entropy loss: 0.07794399559497833, mixed_loss : 0.1223032996058464
Train Epoch: 11 [20480/25390 (81%)]	Loss: 0.093802, iou: 0.848377
Cross_entropy loss: 0.09380210191011429, mixed_loss : 0.1390245407819748
Train Epoch: 11 [20800/25390 (82%)]	Loss: 0.074523, iou: 0.886671
Cross_entropy loss: 0.07452303171157837, mixed_loss : 0.11416338384151459
Train Epoch: 11 [21120/25390 (83%)]	Loss: 0.058400, iou: 0.913550
Cross_entropy loss: 0.05840000510215759, mixed_loss : 0.10248349606990814
Train Epoch: 11 [21440/25390 (84%)]	Loss: 0.086909, iou: 0.855787
Cross_entropy loss: 0.08690927922725677, mixed_loss : 0.1424696445465088
Train Epoch: 11 [21760/25390 (86%)]	Loss: 0.090359, iou: 0.865312
Cross_entropy loss: 0.09035935997962952, mixed_loss : 0.18485869467258453
Train Epoch: 11 [22080/25390 (87%)]	Loss: 0.087874, iou: 0.883101
Cross_entropy loss: 0.08787448704242706, mixed_loss : 0.17436754703521729
Train Epoch: 11 [22400/25390 (88%)]	Loss: 0.063430, iou: 0.910893
Cross_entropy loss: 0.06342986226081848, mixed_loss : 0.14061784744262695
Train Epoch: 11 [22720/25390 (89%)]	Loss: 0.070404, iou: 0.898560
Cross_entropy loss: 0.07040371000766754, mixed_loss : 0.1406237781047821
Train Epoch: 11 [23040/25390 (91%)]	Loss: 0.087018, iou: 0.867309
Cross_entropy loss: 0.08701831847429276, mixed_loss : 0.14435039460659027
Train Epoch: 11 [23360/25390 (92%)]	Loss: 0.086223, iou: 0.862428
Cross_entropy loss: 0.08622311800718307, mixed_loss : 0.1437981277704239
Train Epoch: 11 [23680/25390 (93%)]	Loss: 0.085911, iou: 0.867750
Cross_entropy loss: 0.08591090142726898, mixed_loss : 0.14597900211811066
Train Epoch: 11 [24000/25390 (94%)]	Loss: 0.097659, iou: 0.847397
Cross_entropy loss: 0.09765948355197906, mixed_loss : 0.14097945392131805
Train Epoch: 11 [24320/25390 (96%)]	Loss: 0.078524, iou: 0.878449
Cross_entropy loss: 0.0785236656665802, mixed_loss : 0.1809694916009903
Train Epoch: 11 [24640/25390 (97%)]	Loss: 0.080355, iou: 0.867509
Cross_entropy loss: 0.08035548776388168, mixed_loss : 0.16206063330173492
Train Epoch: 11 [24960/25390 (98%)]	Loss: 0.067124, iou: 0.902516
Cross_entropy loss: 0.06712350249290466, mixed_loss : 0.15357695519924164
Train Epoch: 11 [25280/25390 (99%)]	Loss: 0.063107, iou: 0.901765
Cross_entropy loss: 0.06310705840587616, mixed_loss : 0.14520883560180664
train: iou: 0.887289, bce: 0.038225, dice: 0.112711, loss: 0.075468
Validation: [0/2821 (0%)]	Loss: 0.068277, iou: 0.897624
Validation: [640/2821 (22%)]	Loss: 0.069989, iou: 0.892311
Validation: [1280/2821 (44%)]	Loss: 0.077929, iou: 0.873844
Validation: [1920/2821 (67%)]	Loss: 0.069572, iou: 0.894364
Validation: [2560/2821 (89%)]	Loss: 0.070968, iou: 0.892088
val: iou: 0.891146, bce: 0.036351, dice: 0.108854, loss: 0.072603
Condition 1
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]
Condition 2
[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
Current epoch: 11; current test iou: 0.8911; best test iou: 0.8915 at epoch 10


epoch:  12
k = 19
condition satisfied
savlr s:
0.0005091243745352579
condition satisfied
k = 20
savlr s:
0.0005110110019916711
Train Epoch: 12 [0/25390 (0%)]	Loss: 0.064205, iou: 0.908118
Cross_entropy loss: 0.06420478969812393, mixed_loss : 0.14133551716804504
Train Epoch: 12 [320/25390 (1%)]	Loss: 0.060847, iou: 0.912616
Cross_entropy loss: 0.06084667146205902, mixed_loss : 0.13604693114757538
Train Epoch: 12 [640/25390 (3%)]	Loss: 0.082931, iou: 0.874861
Cross_entropy loss: 0.08293082565069199, mixed_loss : 0.1665400266647339
Train Epoch: 12 [960/25390 (4%)]	Loss: 0.092004, iou: 0.862242
Cross_entropy loss: 0.09200432896614075, mixed_loss : 0.1567702740430832
Train Epoch: 12 [1280/25390 (5%)]	Loss: 0.081270, iou: 0.865919
Cross_entropy loss: 0.08126991242170334, mixed_loss : 0.13770781457424164
Train Epoch: 12 [1600/25390 (6%)]	Loss: 0.074111, iou: 0.886949
Cross_entropy loss: 0.0741109624505043, mixed_loss : 0.11668024212121964
Train Epoch: 12 [1920/25390 (8%)]	Loss: 0.063996, iou: 0.903531
Cross_entropy loss: 0.06399564445018768, mixed_loss : 0.09520506858825684
Train Epoch: 12 [2240/25390 (9%)]	Loss: 0.074205, iou: 0.882915
Cross_entropy loss: 0.07420516014099121, mixed_loss : 0.10380525887012482
Train Epoch: 12 [2560/25390 (10%)]	Loss: 0.093366, iou: 0.845717
Cross_entropy loss: 0.09336552023887634, mixed_loss : 0.13501866161823273
Train Epoch: 12 [2880/25390 (11%)]	Loss: 0.062470, iou: 0.915745
Cross_entropy loss: 0.06246950477361679, mixed_loss : 0.10184384882450104
Train Epoch: 12 [3200/25390 (13%)]	Loss: 0.074965, iou: 0.899332
Cross_entropy loss: 0.07496491074562073, mixed_loss : 0.18326599895954132
Train Epoch: 12 [3520/25390 (14%)]	Loss: 0.087856, iou: 0.869316
Cross_entropy loss: 0.0878555029630661, mixed_loss : 0.14799407124519348
Train Epoch: 12 [3840/25390 (15%)]	Loss: 0.083047, iou: 0.870212
Cross_entropy loss: 0.08304713666439056, mixed_loss : 0.16134777665138245
Train Epoch: 12 [4160/25390 (16%)]	Loss: 0.066800, iou: 0.896965
Cross_entropy loss: 0.06680025905370712, mixed_loss : 0.1309007853269577
Train Epoch: 12 [4480/25390 (18%)]	Loss: 0.072844, iou: 0.900809
Cross_entropy loss: 0.07284443825483322, mixed_loss : 0.12278591841459274
Train Epoch: 12 [4800/25390 (19%)]	Loss: 0.071396, iou: 0.881659
Cross_entropy loss: 0.07139626890420914, mixed_loss : 0.10912765562534332
Train Epoch: 12 [5120/25390 (20%)]	Loss: 0.067315, iou: 0.906868
Cross_entropy loss: 0.06731504201889038, mixed_loss : 0.10307557880878448
Train Epoch: 12 [5440/25390 (21%)]	Loss: 0.061891, iou: 0.911065
Cross_entropy loss: 0.06189103052020073, mixed_loss : 0.13800689578056335
Train Epoch: 12 [5760/25390 (23%)]	Loss: 0.076752, iou: 0.904351
Cross_entropy loss: 0.07675230503082275, mixed_loss : 0.15476912260055542
Train Epoch: 12 [6080/25390 (24%)]	Loss: 0.078309, iou: 0.886095
Cross_entropy loss: 0.0783093273639679, mixed_loss : 0.13423947989940643
Train Epoch: 12 [6400/25390 (25%)]	Loss: 0.069787, iou: 0.894757
Cross_entropy loss: 0.06978721916675568, mixed_loss : 0.1295691281557083
Train Epoch: 12 [6720/25390 (26%)]	Loss: 0.073510, iou: 0.884186
Cross_entropy loss: 0.07351043820381165, mixed_loss : 0.10864454507827759
Train Epoch: 12 [7040/25390 (28%)]	Loss: 0.060551, iou: 0.916486
Cross_entropy loss: 0.060550931841135025, mixed_loss : 0.10570717602968216
Train Epoch: 12 [7360/25390 (29%)]	Loss: 0.069063, iou: 0.895263
Cross_entropy loss: 0.0690629631280899, mixed_loss : 0.11639490723609924
Train Epoch: 12 [7680/25390 (30%)]	Loss: 0.066066, iou: 0.909159
Cross_entropy loss: 0.0660662055015564, mixed_loss : 0.1334037333726883
Train Epoch: 12 [8000/25390 (31%)]	Loss: 0.065557, iou: 0.907214
Cross_entropy loss: 0.06555698812007904, mixed_loss : 0.10405877977609634
Train Epoch: 12 [8320/25390 (33%)]	Loss: 0.061920, iou: 0.917061
Cross_entropy loss: 0.061919599771499634, mixed_loss : 0.09876943379640579
Train Epoch: 12 [8640/25390 (34%)]	Loss: 0.073095, iou: 0.894103
Cross_entropy loss: 0.07309535890817642, mixed_loss : 0.1235101968050003
Train Epoch: 12 [8960/25390 (35%)]	Loss: 0.072395, iou: 0.893589
Cross_entropy loss: 0.07239474356174469, mixed_loss : 0.1279068887233734
Train Epoch: 12 [9280/25390 (37%)]	Loss: 0.070604, iou: 0.911246
Cross_entropy loss: 0.07060357928276062, mixed_loss : 0.11548085510730743
Train Epoch: 12 [9600/25390 (38%)]	Loss: 0.062065, iou: 0.910528
Cross_entropy loss: 0.062064897269010544, mixed_loss : 0.10580811649560928
Train Epoch: 12 [9920/25390 (39%)]	Loss: 0.065562, iou: 0.909771
Cross_entropy loss: 0.06556154787540436, mixed_loss : 0.10563284158706665
Train Epoch: 12 [10240/25390 (40%)]	Loss: 0.077160, iou: 0.887138
Cross_entropy loss: 0.0771595686674118, mixed_loss : 0.18506743013858795
Train Epoch: 12 [10560/25390 (42%)]	Loss: 0.088647, iou: 0.863633
Cross_entropy loss: 0.08864715695381165, mixed_loss : 0.15385353565216064
Train Epoch: 12 [10880/25390 (43%)]	Loss: 0.092389, iou: 0.873038
Cross_entropy loss: 0.09238854050636292, mixed_loss : 0.14275968074798584
Train Epoch: 12 [11200/25390 (44%)]	Loss: 0.075256, iou: 0.879698
Cross_entropy loss: 0.07525643706321716, mixed_loss : 0.12264987826347351
Train Epoch: 12 [11520/25390 (45%)]	Loss: 0.059574, iou: 0.911269
Cross_entropy loss: 0.059573762118816376, mixed_loss : 0.1272214949131012
Train Epoch: 12 [11840/25390 (47%)]	Loss: 0.065072, iou: 0.905315
Cross_entropy loss: 0.06507166475057602, mixed_loss : 0.10955790430307388
Train Epoch: 12 [12160/25390 (48%)]	Loss: 0.078869, iou: 0.881062
Cross_entropy loss: 0.07886891067028046, mixed_loss : 0.12470326572656631
Train Epoch: 12 [12480/25390 (49%)]	Loss: 0.085394, iou: 0.867395
Cross_entropy loss: 0.08539362996816635, mixed_loss : 0.12751829624176025
Train Epoch: 12 [12800/25390 (50%)]	Loss: 0.065539, iou: 0.900503
Cross_entropy loss: 0.0655394047498703, mixed_loss : 0.12632058560848236
Train Epoch: 12 [13120/25390 (52%)]	Loss: 0.072316, iou: 0.891223
Cross_entropy loss: 0.07231561094522476, mixed_loss : 0.13539773225784302
Train Epoch: 12 [13440/25390 (53%)]	Loss: 0.090540, iou: 0.879758
Cross_entropy loss: 0.09054027497768402, mixed_loss : 0.13526491820812225
Train Epoch: 12 [13760/25390 (54%)]	Loss: 0.070384, iou: 0.892139
Cross_entropy loss: 0.07038415968418121, mixed_loss : 0.1356477439403534
Train Epoch: 12 [14080/25390 (55%)]	Loss: 0.080169, iou: 0.878151
Cross_entropy loss: 0.08016891777515411, mixed_loss : 0.1344565600156784
Train Epoch: 12 [14400/25390 (57%)]	Loss: 0.070658, iou: 0.896689
Cross_entropy loss: 0.07065778970718384, mixed_loss : 0.10775922238826752
Train Epoch: 12 [14720/25390 (58%)]	Loss: 0.077023, iou: 0.889417
Cross_entropy loss: 0.07702258974313736, mixed_loss : 0.1194176971912384
Train Epoch: 12 [15040/25390 (59%)]	Loss: 0.083497, iou: 0.870728
Cross_entropy loss: 0.0834965854883194, mixed_loss : 0.11942660063505173
Train Epoch: 12 [15360/25390 (60%)]	Loss: 0.070669, iou: 0.890702
Cross_entropy loss: 0.07066935300827026, mixed_loss : 0.13523368537425995
Train Epoch: 12 [15680/25390 (62%)]	Loss: 0.073533, iou: 0.887407
Cross_entropy loss: 0.07353328913450241, mixed_loss : 0.11745534092187881
Train Epoch: 12 [16000/25390 (63%)]	Loss: 0.067975, iou: 0.903849
Cross_entropy loss: 0.06797465682029724, mixed_loss : 0.11521590501070023
Train Epoch: 12 [16320/25390 (64%)]	Loss: 0.053254, iou: 0.930753
Cross_entropy loss: 0.05325447767972946, mixed_loss : 0.09404709935188293
Train Epoch: 12 [16640/25390 (65%)]	Loss: 0.083113, iou: 0.872546
Cross_entropy loss: 0.0831134095788002, mixed_loss : 0.12201525270938873
Train Epoch: 12 [16960/25390 (67%)]	Loss: 0.076318, iou: 0.885643
Cross_entropy loss: 0.07631775736808777, mixed_loss : 0.11787422001361847
Train Epoch: 12 [17280/25390 (68%)]	Loss: 0.072328, iou: 0.893613
Cross_entropy loss: 0.07232767343521118, mixed_loss : 0.1228087767958641
Train Epoch: 12 [17600/25390 (69%)]	Loss: 0.074079, iou: 0.884382
Cross_entropy loss: 0.07407871633768082, mixed_loss : 0.1094004288315773
Train Epoch: 12 [17920/25390 (71%)]	Loss: 0.077117, iou: 0.883789
Cross_entropy loss: 0.07711692154407501, mixed_loss : 0.11259458214044571
Train Epoch: 12 [18240/25390 (72%)]	Loss: 0.089125, iou: 0.863666
Cross_entropy loss: 0.0891251489520073, mixed_loss : 0.12492428719997406
Train Epoch: 12 [18560/25390 (73%)]	Loss: 0.064882, iou: 0.902994
Cross_entropy loss: 0.06488154828548431, mixed_loss : 0.09828925877809525
Train Epoch: 12 [18880/25390 (74%)]	Loss: 0.060947, iou: 0.913020
Cross_entropy loss: 0.060946665704250336, mixed_loss : 0.10931573808193207
Train Epoch: 12 [19200/25390 (76%)]	Loss: 0.092193, iou: 0.849522
Cross_entropy loss: 0.0921928882598877, mixed_loss : 0.1301390826702118
Train Epoch: 12 [19520/25390 (77%)]	Loss: 0.068164, iou: 0.904373
Cross_entropy loss: 0.06816394627094269, mixed_loss : 0.11153031140565872
Train Epoch: 12 [19840/25390 (78%)]	Loss: 0.073043, iou: 0.891404
Cross_entropy loss: 0.07304348051548004, mixed_loss : 0.12138525396585464
Train Epoch: 12 [20160/25390 (79%)]	Loss: 0.074391, iou: 0.893219
Cross_entropy loss: 0.07439126074314117, mixed_loss : 0.14941900968551636
Train Epoch: 12 [20480/25390 (81%)]	Loss: 0.070490, iou: 0.898046
Cross_entropy loss: 0.07048972696065903, mixed_loss : 0.12189561873674393
Train Epoch: 12 [20800/25390 (82%)]	Loss: 0.088161, iou: 0.861444
Cross_entropy loss: 0.08816097676753998, mixed_loss : 0.14523811638355255
Train Epoch: 12 [21120/25390 (83%)]	Loss: 0.072604, iou: 0.897244
Cross_entropy loss: 0.07260435819625854, mixed_loss : 0.1395629197359085
Train Epoch: 12 [21440/25390 (84%)]	Loss: 0.100169, iou: 0.850425
Cross_entropy loss: 0.10016876459121704, mixed_loss : 0.15911009907722473
Train Epoch: 12 [21760/25390 (86%)]	Loss: 0.077830, iou: 0.880821
Cross_entropy loss: 0.07783038914203644, mixed_loss : 0.1195981577038765
Train Epoch: 12 [22080/25390 (87%)]	Loss: 0.069004, iou: 0.900900
Cross_entropy loss: 0.06900428235530853, mixed_loss : 0.1423981636762619
Train Epoch: 12 [22400/25390 (88%)]	Loss: 0.055744, iou: 0.926561
Cross_entropy loss: 0.05574386194348335, mixed_loss : 0.10632266104221344
Train Epoch: 12 [22720/25390 (89%)]	Loss: 0.072425, iou: 0.898888
Cross_entropy loss: 0.07242532819509506, mixed_loss : 0.17997051775455475
Train Epoch: 12 [23040/25390 (91%)]	Loss: 0.116814, iou: 0.807306
Cross_entropy loss: 0.11681357026100159, mixed_loss : 0.20925582945346832
Train Epoch: 12 [23360/25390 (92%)]	Loss: 0.062723, iou: 0.900501
Cross_entropy loss: 0.062723308801651, mixed_loss : 0.12461213767528534
Train Epoch: 12 [23680/25390 (93%)]	Loss: 0.093814, iou: 0.841907
Cross_entropy loss: 0.09381408244371414, mixed_loss : 0.1472112387418747
Train Epoch: 12 [24000/25390 (94%)]	Loss: 0.073631, iou: 0.878275
Cross_entropy loss: 0.07363118976354599, mixed_loss : 0.11703020334243774
Train Epoch: 12 [24320/25390 (96%)]	Loss: 0.066603, iou: 0.899528
Cross_entropy loss: 0.06660263240337372, mixed_loss : 0.10476971417665482
Train Epoch: 12 [24640/25390 (97%)]	Loss: 0.100787, iou: 0.834213
Cross_entropy loss: 0.10078705102205276, mixed_loss : 0.14347471296787262
Train Epoch: 12 [24960/25390 (98%)]	Loss: 0.055914, iou: 0.923837
Cross_entropy loss: 0.05591356009244919, mixed_loss : 0.1386667937040329
Train Epoch: 12 [25280/25390 (99%)]	Loss: 0.058179, iou: 0.919142
Cross_entropy loss: 0.05817865580320358, mixed_loss : 0.1279287338256836
train: iou: 0.888783, bce: 0.037711, dice: 0.111217, loss: 0.074464
Validation: [0/2821 (0%)]	Loss: 0.069348, iou: 0.894222
Validation: [640/2821 (22%)]	Loss: 0.071030, iou: 0.889892
Validation: [1280/2821 (44%)]	Loss: 0.077155, iou: 0.874204
Validation: [1920/2821 (67%)]	Loss: 0.067759, iou: 0.896617
Validation: [2560/2821 (89%)]	Loss: 0.070071, iou: 0.892497
val: iou: 0.892391, bce: 0.035366, dice: 0.107609, loss: 0.071487

Get a new best test iou:0.89
Save new ADMM trained model!!
Condition 1
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Condition 2
[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Current epoch: 12; current test iou: 0.8924; best test iou: 0.8924 at epoch 12


epoch:  13
k = 21
condition satisfied
savlr s:
0.0005102449425669946
condition satisfied
k = 22
savlr s:
0.0005121399107091164
Train Epoch: 13 [0/25390 (0%)]	Loss: 0.058488, iou: 0.912600
Cross_entropy loss: 0.05848835036158562, mixed_loss : 0.11150512099266052
Train Epoch: 13 [320/25390 (1%)]	Loss: 0.054783, iou: 0.919298
Cross_entropy loss: 0.05478271096944809, mixed_loss : 0.11184018850326538
Train Epoch: 13 [640/25390 (3%)]	Loss: 0.071326, iou: 0.893965
Cross_entropy loss: 0.0713263750076294, mixed_loss : 0.1111537292599678
Train Epoch: 13 [960/25390 (4%)]	Loss: 0.088439, iou: 0.849831
Cross_entropy loss: 0.08843931555747986, mixed_loss : 0.14740687608718872
Train Epoch: 13 [1280/25390 (5%)]	Loss: 0.061421, iou: 0.911676
Cross_entropy loss: 0.06142102926969528, mixed_loss : 0.13123099505901337
Train Epoch: 13 [1600/25390 (6%)]	Loss: 0.095950, iou: 0.837168
Cross_entropy loss: 0.0959499180316925, mixed_loss : 0.15946616232395172
Train Epoch: 13 [1920/25390 (8%)]	Loss: 0.071446, iou: 0.888324
Cross_entropy loss: 0.07144596427679062, mixed_loss : 0.11387885361909866
Train Epoch: 13 [2240/25390 (9%)]	Loss: 0.078825, iou: 0.877075
Cross_entropy loss: 0.07882548868656158, mixed_loss : 0.12770876288414001
Train Epoch: 13 [2560/25390 (10%)]	Loss: 0.080038, iou: 0.892420
Cross_entropy loss: 0.08003844320774078, mixed_loss : 0.14361025393009186
Train Epoch: 13 [2880/25390 (11%)]	Loss: 0.083009, iou: 0.870903
Cross_entropy loss: 0.08300913870334625, mixed_loss : 0.14467352628707886
Train Epoch: 13 [3200/25390 (13%)]	Loss: 0.070367, iou: 0.892395
Cross_entropy loss: 0.07036696374416351, mixed_loss : 0.11089205741882324
Train Epoch: 13 [3520/25390 (14%)]	Loss: 0.068726, iou: 0.901007
Cross_entropy loss: 0.0687255859375, mixed_loss : 0.11697385460138321
Train Epoch: 13 [3840/25390 (15%)]	Loss: 0.059292, iou: 0.920638
Cross_entropy loss: 0.05929167568683624, mixed_loss : 0.1019986942410469
Train Epoch: 13 [4160/25390 (16%)]	Loss: 0.073822, iou: 0.885008
Cross_entropy loss: 0.0738215297460556, mixed_loss : 0.11281339079141617
Train Epoch: 13 [4480/25390 (18%)]	Loss: 0.089999, iou: 0.848999
Cross_entropy loss: 0.08999937772750854, mixed_loss : 0.12880781292915344
Train Epoch: 13 [4800/25390 (19%)]	Loss: 0.095595, iou: 0.856712
Cross_entropy loss: 0.09559459239244461, mixed_loss : 0.12959453463554382
Train Epoch: 13 [5120/25390 (20%)]	Loss: 0.067252, iou: 0.897046
Cross_entropy loss: 0.06725242733955383, mixed_loss : 0.10574162751436234
Train Epoch: 13 [5440/25390 (21%)]	Loss: 0.060373, iou: 0.909907
Cross_entropy loss: 0.06037278473377228, mixed_loss : 0.1023508682847023
Train Epoch: 13 [5760/25390 (23%)]	Loss: 0.073659, iou: 0.882749
Cross_entropy loss: 0.0736590027809143, mixed_loss : 0.11535467207431793
Train Epoch: 13 [6080/25390 (24%)]	Loss: 0.074391, iou: 0.882235
Cross_entropy loss: 0.07439067214727402, mixed_loss : 0.1108822301030159
Train Epoch: 13 [6400/25390 (25%)]	Loss: 0.084995, iou: 0.874758
Cross_entropy loss: 0.08499465882778168, mixed_loss : 0.12476680427789688
Train Epoch: 13 [6720/25390 (26%)]	Loss: 0.098466, iou: 0.835075
Cross_entropy loss: 0.09846566617488861, mixed_loss : 0.1356852501630783
Train Epoch: 13 [7040/25390 (28%)]	Loss: 0.076446, iou: 0.884406
Cross_entropy loss: 0.07644553482532501, mixed_loss : 0.10806817561388016
Train Epoch: 13 [7360/25390 (29%)]	Loss: 0.072322, iou: 0.891338
Cross_entropy loss: 0.07232216000556946, mixed_loss : 0.10052613914012909
Train Epoch: 13 [7680/25390 (30%)]	Loss: 0.075647, iou: 0.882886
Cross_entropy loss: 0.07564695179462433, mixed_loss : 0.18518805503845215
Train Epoch: 13 [8000/25390 (31%)]	Loss: 0.068287, iou: 0.894396
Cross_entropy loss: 0.06828653812408447, mixed_loss : 0.13630300760269165
Train Epoch: 13 [8320/25390 (33%)]	Loss: 0.076203, iou: 0.883566
Cross_entropy loss: 0.07620295882225037, mixed_loss : 0.15589217841625214
Train Epoch: 13 [8640/25390 (34%)]	Loss: 0.075623, iou: 0.891672
Cross_entropy loss: 0.07562297582626343, mixed_loss : 0.14868533611297607
Train Epoch: 13 [8960/25390 (35%)]	Loss: 0.071386, iou: 0.892703
Cross_entropy loss: 0.07138627767562866, mixed_loss : 0.11830674856901169
Train Epoch: 13 [9280/25390 (37%)]	Loss: 0.065520, iou: 0.911503
Cross_entropy loss: 0.06552032381296158, mixed_loss : 0.13038840889930725
Train Epoch: 13 [9600/25390 (38%)]	Loss: 0.073929, iou: 0.906641
Cross_entropy loss: 0.07392924278974533, mixed_loss : 0.14418184757232666
Train Epoch: 13 [9920/25390 (39%)]	Loss: 0.067523, iou: 0.899493
Cross_entropy loss: 0.06752292066812515, mixed_loss : 0.11714299768209457
Train Epoch: 13 [10240/25390 (40%)]	Loss: 0.070945, iou: 0.893578
Cross_entropy loss: 0.07094533741474152, mixed_loss : 0.11527559906244278
Train Epoch: 13 [10560/25390 (42%)]	Loss: 0.079573, iou: 0.875538
Cross_entropy loss: 0.07957295328378677, mixed_loss : 0.13512372970581055
Train Epoch: 13 [10880/25390 (43%)]	Loss: 0.064834, iou: 0.906484
Cross_entropy loss: 0.06483433395624161, mixed_loss : 0.11617439240217209
Train Epoch: 13 [11200/25390 (44%)]	Loss: 0.077110, iou: 0.889047
Cross_entropy loss: 0.07710959017276764, mixed_loss : 0.17486603558063507
Train Epoch: 13 [11520/25390 (45%)]	Loss: 0.084970, iou: 0.862929
Cross_entropy loss: 0.08497011661529541, mixed_loss : 0.16860654950141907
Train Epoch: 13 [11840/25390 (47%)]	Loss: 0.055909, iou: 0.926175
Cross_entropy loss: 0.055908530950546265, mixed_loss : 0.1061054989695549
Train Epoch: 13 [12160/25390 (48%)]	Loss: 0.071896, iou: 0.888174
Cross_entropy loss: 0.0718955397605896, mixed_loss : 0.11076760292053223
Train Epoch: 13 [12480/25390 (49%)]	Loss: 0.079706, iou: 0.874525
Cross_entropy loss: 0.0797056257724762, mixed_loss : 0.1180047020316124
Train Epoch: 13 [12800/25390 (50%)]	Loss: 0.075182, iou: 0.880580
Cross_entropy loss: 0.07518230378627777, mixed_loss : 0.10918616503477097
Train Epoch: 13 [13120/25390 (52%)]	Loss: 0.095568, iou: 0.843909
Cross_entropy loss: 0.09556788206100464, mixed_loss : 0.14926250278949738
Train Epoch: 13 [13440/25390 (53%)]	Loss: 0.064796, iou: 0.912162
Cross_entropy loss: 0.06479589641094208, mixed_loss : 0.1107977032661438
Train Epoch: 13 [13760/25390 (54%)]	Loss: 0.067344, iou: 0.898940
Cross_entropy loss: 0.06734408438205719, mixed_loss : 0.13693803548812866
Train Epoch: 13 [14080/25390 (55%)]	Loss: 0.075275, iou: 0.879576
Cross_entropy loss: 0.07527516037225723, mixed_loss : 0.13611820340156555
Train Epoch: 13 [14400/25390 (57%)]	Loss: 0.069515, iou: 0.898356
Cross_entropy loss: 0.06951547414064407, mixed_loss : 0.16471350193023682
Train Epoch: 13 [14720/25390 (58%)]	Loss: 0.069540, iou: 0.903665
Cross_entropy loss: 0.06954018771648407, mixed_loss : 0.18036895990371704
Train Epoch: 13 [15040/25390 (59%)]	Loss: 0.073532, iou: 0.897712
Cross_entropy loss: 0.0735323429107666, mixed_loss : 0.1307084858417511
Train Epoch: 13 [15360/25390 (60%)]	Loss: 0.082053, iou: 0.869232
Cross_entropy loss: 0.08205299079418182, mixed_loss : 0.12342900782823563
Train Epoch: 13 [15680/25390 (62%)]	Loss: 0.084584, iou: 0.871062
Cross_entropy loss: 0.0845838338136673, mixed_loss : 0.12438035756349564
Train Epoch: 13 [16000/25390 (63%)]	Loss: 0.074991, iou: 0.880434
Cross_entropy loss: 0.07499134540557861, mixed_loss : 0.18903066217899323
Train Epoch: 13 [16320/25390 (64%)]	Loss: 0.081170, iou: 0.877760
Cross_entropy loss: 0.08116979897022247, mixed_loss : 0.14542418718338013
Train Epoch: 13 [16640/25390 (65%)]	Loss: 0.079718, iou: 0.878961
Cross_entropy loss: 0.07971807569265366, mixed_loss : 0.13672488927841187
Train Epoch: 13 [16960/25390 (67%)]	Loss: 0.078366, iou: 0.885993
Cross_entropy loss: 0.0783659964799881, mixed_loss : 0.11453651636838913
Train Epoch: 13 [17280/25390 (68%)]	Loss: 0.059928, iou: 0.921335
Cross_entropy loss: 0.059927504509687424, mixed_loss : 0.097213976085186
