
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='leftright', dims=256, ext='0.99_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.99', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/leftright_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/3836 (0%)]	Loss: 0.021157, iou: 0.964399
Train Epoch: 22 [18560/34528 (54%)]	Loss: 0.114742, iou: 0.809660
Cross_entropy loss: 0.11474237591028214, mixed_loss : 0.15005670487880707
Train Epoch: 22 [18880/34528 (55%)]	Loss: 0.126295, iou: 0.792556
Cross_entropy loss: 0.12629476189613342, mixed_loss : 0.1591179072856903
Train Epoch: 22 [19200/34528 (56%)]	Loss: 0.121661, iou: 0.794025
Cross_entropy loss: 0.12166083604097366, mixed_loss : 0.15078966319561005
Train Epoch: 22 [19520/34528 (57%)]	Loss: 0.108343, iou: 0.823353
Cross_entropy loss: 0.10834316909313202, mixed_loss : 0.14090199768543243
Train Epoch: 22 [19840/34528 (57%)]	Loss: 0.143345, iou: 0.767302
Cross_entropy loss: 0.14334532618522644, mixed_loss : 0.18559175729751587
Train Epoch: 22 [20160/34528 (58%)]	Loss: 0.133536, iou: 0.790346
Cross_entropy loss: 0.13353586196899414, mixed_loss : 0.16965198516845703
Train Epoch: 22 [20480/34528 (59%)]	Loss: 0.115705, iou: 0.806553
Cross_entropy loss: 0.11570525169372559, mixed_loss : 0.1660555899143219
Train Epoch: 22 [20800/34528 (60%)]	Loss: 0.141377, iou: 0.785592
Cross_entropy loss: 0.14137715101242065, mixed_loss : 0.18325413763523102
Train Epoch: 22 [21120/34528 (61%)]	Loss: 0.118389, iou: 0.798912
Cross_entropy loss: 0.11838902533054352, mixed_loss : 0.15440012514591217
Train Epoch: 22 [21440/34528 (62%)]	Loss: 0.146903, iou: 0.760234
Cross_entropy loss: 0.14690271019935608, mixed_loss : 0.19269728660583496
Train Epoch: 22 [21760/34528 (63%)]	Loss: 0.153418, iou: 0.762284
Cross_entropy loss: 0.1534184366464615, mixed_loss : 0.20031607151031494
Train Epoch: 22 [22080/34528 (64%)]	Loss: 0.123056, iou: 0.794810
Cross_entropy loss: 0.12305556982755661, mixed_loss : 0.17743904888629913
Train Epoch: 22 [22400/34528 (65%)]	Loss: 0.113689, iou: 0.825138
Cross_entropy loss: 0.1136893630027771, mixed_loss : 0.1914517730474472
Train Epoch: 22 [22720/34528 (66%)]	Loss: 0.102702, iou: 0.834756
Cross_entropy loss: 0.10270222276449203, mixed_loss : 0.1456144005060196
Train Epoch: 22 [23040/34528 (67%)]	Loss: 0.160624, iou: 0.753651
Cross_entropy loss: 0.16062352061271667, mixed_loss : 0.19610509276390076
Train Epoch: 22 [23360/34528 (68%)]	Loss: 0.131751, iou: 0.779163
Cross_entropy loss: 0.13175082206726074, mixed_loss : 0.17349757254123688
Train Epoch: 22 [23680/34528 (69%)]	Loss: 0.167469, iou: 0.730063
Cross_entropy loss: 0.16746895015239716, mixed_loss : 0.2069951295852661
Train Epoch: 22 [24000/34528 (70%)]	Loss: 0.113826, iou: 0.814075
Cross_entropy loss: 0.11382590234279633, mixed_loss : 0.15457144379615784
Train Epoch: 22 [24320/34528 (70%)]	Loss: 0.128525, iou: 0.780163
Cross_entropy loss: 0.1285250186920166, mixed_loss : 0.16858382523059845
Train Epoch: 22 [24640/34528 (71%)]	Loss: 0.125143, iou: 0.783336
Cross_entropy loss: 0.12514278292655945, mixed_loss : 0.16149857640266418
Train Epoch: 22 [24960/34528 (72%)]	Loss: 0.123993, iou: 0.818010
Cross_entropy loss: 0.12399344146251678, mixed_loss : 0.17507877945899963
Train Epoch: 22 [25280/34528 (73%)]	Loss: 0.169973, iou: 0.742700
Cross_entropy loss: 0.16997307538986206, mixed_loss : 0.21826639771461487
Train Epoch: 22 [25600/34528 (74%)]	Loss: 0.118541, iou: 0.823406
Cross_entropy loss: 0.11854095757007599, mixed_loss : 0.16436125338077545
Train Epoch: 22 [25920/34528 (75%)]	Loss: 0.094928, iou: 0.849298
Cross_entropy loss: 0.09492771327495575, mixed_loss : 0.12591399252414703
Train Epoch: 22 [26240/34528 (76%)]	Loss: 0.108073, iou: 0.820179
Cross_entropy loss: 0.108072929084301, mixed_loss : 0.13663536310195923
Train Epoch: 22 [26560/34528 (77%)]	Loss: 0.102890, iou: 0.830340
Cross_entropy loss: 0.10289010405540466, mixed_loss : 0.14298522472381592
Train Epoch: 22 [26880/34528 (78%)]	Loss: 0.127888, iou: 0.788626
Cross_entropy loss: 0.12788817286491394, mixed_loss : 0.15987852215766907
Train Epoch: 22 [27200/34528 (79%)]	Loss: 0.134412, iou: 0.766937
Cross_entropy loss: 0.13441216945648193, mixed_loss : 0.16192911565303802
Train Epoch: 22 [27520/34528 (80%)]	Loss: 0.126764, iou: 0.795884
Cross_entropy loss: 0.1267641931772232, mixed_loss : 0.1714121699333191
Train Epoch: 22 [27840/34528 (81%)]	Loss: 0.117623, iou: 0.808094
Cross_entropy loss: 0.11762331426143646, mixed_loss : 0.1585773080587387
Train Epoch: 22 [28160/34528 (82%)]	Loss: 0.128267, iou: 0.784178
Cross_entropy loss: 0.1282668113708496, mixed_loss : 0.16007401049137115
Train Epoch: 22 [28480/34528 (82%)]	Loss: 0.137569, iou: 0.756314
Cross_entropy loss: 0.13756877183914185, mixed_loss : 0.17046679556369781
Train Epoch: 22 [28800/34528 (83%)]	Loss: 0.125323, iou: 0.787204
Cross_entropy loss: 0.12532339990139008, mixed_loss : 0.16108617186546326
Train Epoch: 22 [29120/34528 (84%)]	Loss: 0.119404, iou: 0.798849
Cross_entropy loss: 0.1194036453962326, mixed_loss : 0.1524309366941452
Train Epoch: 22 [29440/34528 (85%)]	Loss: 0.140043, iou: 0.762186
Cross_entropy loss: 0.14004339277744293, mixed_loss : 0.17116418480873108
Train Epoch: 22 [29760/34528 (86%)]	Loss: 0.116581, iou: 0.813306
Cross_entropy loss: 0.11658147722482681, mixed_loss : 0.15301750600337982
Train Epoch: 22 [30080/34528 (87%)]	Loss: 0.131333, iou: 0.782193
Cross_entropy loss: 0.131333127617836, mixed_loss : 0.1749846488237381
Train Epoch: 22 [30400/34528 (88%)]	Loss: 0.141232, iou: 0.778417
Cross_entropy loss: 0.14123229682445526, mixed_loss : 0.18934310972690582
Train Epoch: 22 [30720/34528 (89%)]	Loss: 0.155142, iou: 0.756534
Cross_entropy loss: 0.15514226257801056, mixed_loss : 0.21116863191127777
Train Epoch: 22 [31040/34528 (90%)]	Loss: 0.129775, iou: 0.788044
Cross_entropy loss: 0.1297750622034073, mixed_loss : 0.1852404773235321
Train Epoch: 22 [31360/34528 (91%)]	Loss: 0.138257, iou: 0.786916
Cross_entropy loss: 0.1382569670677185, mixed_loss : 0.18494831025600433
Train Epoch: 22 [31680/34528 (92%)]	Loss: 0.117704, iou: 0.802131
Cross_entropy loss: 0.1177036240696907, mixed_loss : 0.1570078581571579
Train Epoch: 22 [32000/34528 (93%)]	Loss: 0.115613, iou: 0.816800
Cross_entropy loss: 0.11561264097690582, mixed_loss : 0.14930206537246704
Train Epoch: 22 [32320/34528 (94%)]	Loss: 0.121228, iou: 0.799735
Cross_entropy loss: 0.12122760713100433, mixed_loss : 0.15729959309101105
Train Epoch: 22 [32640/34528 (95%)]	Loss: 0.114161, iou: 0.813257
Cross_entropy loss: 0.11416130512952805, mixed_loss : 0.17618975043296814
Train Epoch: 22 [32960/34528 (95%)]	Loss: 0.091890, iou: 0.858387
Cross_entropy loss: 0.09188972413539886, mixed_loss : 0.1454286277294159
Train Epoch: 22 [33280/34528 (96%)]	Loss: 0.127820, iou: 0.821347
Cross_entropy loss: 0.1278197020292282, mixed_loss : 0.16696251928806305
Train Epoch: 22 [33600/34528 (97%)]	Loss: 0.101613, iou: 0.832173
Cross_entropy loss: 0.10161256045103073, mixed_loss : 0.13666293025016785
Train Epoch: 22 [33920/34528 (98%)]	Loss: 0.147040, iou: 0.758787
Cross_entropy loss: 0.14704033732414246, mixed_loss : 0.18621088564395905
Train Epoch: 22 [34240/34528 (99%)]	Loss: 0.158456, iou: 0.712208
Cross_entropy loss: 0.15845607221126556, mixed_loss : 0.19352927803993225
train: iou: 0.795304, bce: 0.046836, dice: 0.204696, loss: 0.125766
Validation: [0/3836 (0%)]	Loss: 0.130768, iou: 0.794410
Validation: [640/3836 (17%)]	Loss: 0.129602, iou: 0.783505
Validation: [1280/3836 (33%)]	Loss: 0.129759, iou: 0.780967
Validation: [1920/3836 (50%)]	Loss: 0.117860, iou: 0.809627
Validation: [2560/3836 (67%)]	Loss: 0.112972, iou: 0.821284
Validation: [3200/3836 (83%)]	Loss: 0.127417, iou: 0.806251
val: iou: 0.800817, bce: 0.049139, dice: 0.199183, loss: 0.124161
Condition 1
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
Condition 2
[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]

epoch:  23
k = 39
condition satisfied
savlr s:
0.012335506329166624
condition satisfied
k = 40
savlr s:
0.013492360908257197
Train Epoch: 23 [0/34528 (0%)]	Loss: 0.141565, iou: 0.761652
Cross_entropy loss: 0.14156505465507507, mixed_loss : 0.265426367521286
Train Epoch: 23 [320/34528 (1%)]	Loss: 0.108255, iou: 0.827497
Cross_entropy loss: 0.10825498402118683, mixed_loss : 0.1943872720003128
Train Epoch: 23 [640/34528 (2%)]	Loss: 0.125104, iou: 0.799010
Cross_entropy loss: 0.12510435283184052, mixed_loss : 0.17915739119052887
Train Epoch: 23 [960/34528 (3%)]	Loss: 0.142027, iou: 0.760617
Cross_entropy loss: 0.14202721416950226, mixed_loss : 0.20412501692771912
Train Epoch: 23 [1280/34528 (4%)]	Loss: 0.104454, iou: 0.827956
Cross_entropy loss: 0.10445350408554077, mixed_loss : 0.1576797366142273
Train Epoch: 23 [1600/34528 (5%)]	Loss: 0.163112, iou: 0.718022
Cross_entropy loss: 0.16311198472976685, mixed_loss : 0.20441779494285583
Train Epoch: 23 [1920/34528 (6%)]	Loss: 0.107860, iou: 0.825502
Cross_entropy loss: 0.10786020010709763, mixed_loss : 0.14068740606307983
Train Epoch: 23 [2240/34528 (6%)]	Loss: 0.107561, iou: 0.814424
Cross_entropy loss: 0.10756146907806396, mixed_loss : 0.1429504007101059
Train Epoch: 23 [2560/34528 (7%)]	Loss: 0.125601, iou: 0.795494
Cross_entropy loss: 0.125600665807724, mixed_loss : 0.18090733885765076
Train Epoch: 23 [2880/34528 (8%)]	Loss: 0.100922, iou: 0.837860
Cross_entropy loss: 0.10092160105705261, mixed_loss : 0.14720498025417328
Train Epoch: 23 [3200/34528 (9%)]	Loss: 0.159028, iou: 0.737011
Cross_entropy loss: 0.15902835130691528, mixed_loss : 0.19521386921405792
Train Epoch: 23 [3520/34528 (10%)]	Loss: 0.132762, iou: 0.803629
Cross_entropy loss: 0.13276180624961853, mixed_loss : 0.1888255476951599
Train Epoch: 23 [3840/34528 (11%)]	Loss: 0.115925, iou: 0.800341
Cross_entropy loss: 0.11592482775449753, mixed_loss : 0.16422981023788452
Train Epoch: 23 [4160/34528 (12%)]	Loss: 0.112971, iou: 0.815530
Cross_entropy loss: 0.11297094076871872, mixed_loss : 0.1499142199754715
Train Epoch: 23 [4480/34528 (13%)]	Loss: 0.132528, iou: 0.768782
Cross_entropy loss: 0.13252823054790497, mixed_loss : 0.1705542504787445
Train Epoch: 23 [4800/34528 (14%)]	Loss: 0.133991, iou: 0.790671
Cross_entropy loss: 0.13399085402488708, mixed_loss : 0.16789422929286957
Train Epoch: 23 [5120/34528 (15%)]	Loss: 0.132464, iou: 0.783082
Cross_entropy loss: 0.1324639618396759, mixed_loss : 0.17416471242904663
Train Epoch: 23 [5440/34528 (16%)]	Loss: 0.119359, iou: 0.796292
Cross_entropy loss: 0.11935856938362122, mixed_loss : 0.15552875399589539
Train Epoch: 23 [5760/34528 (17%)]	Loss: 0.100456, iou: 0.845141
Cross_entropy loss: 0.1004558801651001, mixed_loss : 0.12812760472297668
Train Epoch: 23 [6080/34528 (18%)]	Loss: 0.129518, iou: 0.795269
Cross_entropy loss: 0.12951844930648804, mixed_loss : 0.16976499557495117
Train Epoch: 23 [6400/34528 (19%)]	Loss: 0.108343, iou: 0.847533
Cross_entropy loss: 0.10834255814552307, mixed_loss : 0.17229485511779785
Train Epoch: 23 [6720/34528 (19%)]	Loss: 0.163159, iou: 0.747629
Cross_entropy loss: 0.16315926611423492, mixed_loss : 0.21014222502708435
Train Epoch: 23 [7040/34528 (20%)]	Loss: 0.108075, iou: 0.824560
Cross_entropy loss: 0.1080750823020935, mixed_loss : 0.15531930327415466
Train Epoch: 23 [7360/34528 (21%)]	Loss: 0.129930, iou: 0.779691
Cross_entropy loss: 0.1299300491809845, mixed_loss : 0.17554256319999695
Train Epoch: 23 [7680/34528 (22%)]	Loss: 0.109339, iou: 0.830270
Cross_entropy loss: 0.10933876782655716, mixed_loss : 0.1441069394350052
Train Epoch: 23 [8000/34528 (23%)]	Loss: 0.087653, iou: 0.865877
Cross_entropy loss: 0.08765313029289246, mixed_loss : 0.12780936062335968
Train Epoch: 23 [8320/34528 (24%)]	Loss: 0.106007, iou: 0.819157
Cross_entropy loss: 0.10600680857896805, mixed_loss : 0.13711950182914734
Train Epoch: 23 [8640/34528 (25%)]	Loss: 0.141602, iou: 0.756644
Cross_entropy loss: 0.1416017711162567, mixed_loss : 0.17675918340682983
Train Epoch: 23 [8960/34528 (26%)]	Loss: 0.107348, iou: 0.817068
Cross_entropy loss: 0.1073475182056427, mixed_loss : 0.148680180311203
Train Epoch: 23 [9280/34528 (27%)]	Loss: 0.165756, iou: 0.744222
Cross_entropy loss: 0.1657562553882599, mixed_loss : 0.21851253509521484
Train Epoch: 23 [9600/34528 (28%)]	Loss: 0.121150, iou: 0.790487
Cross_entropy loss: 0.12115047872066498, mixed_loss : 0.16625840961933136
Train Epoch: 23 [9920/34528 (29%)]	Loss: 0.125764, iou: 0.791152
Cross_entropy loss: 0.12576426565647125, mixed_loss : 0.1658000648021698
Train Epoch: 23 [10240/34528 (30%)]	Loss: 0.129437, iou: 0.773761
Cross_entropy loss: 0.12943702936172485, mixed_loss : 0.16776999831199646
Train Epoch: 23 [10560/34528 (31%)]	Loss: 0.129108, iou: 0.775410
Cross_entropy loss: 0.12910808622837067, mixed_loss : 0.17209553718566895
Train Epoch: 23 [10880/34528 (32%)]	Loss: 0.109219, iou: 0.833184
Cross_entropy loss: 0.10921899229288101, mixed_loss : 0.14339189231395721
Train Epoch: 23 [11200/34528 (32%)]	Loss: 0.111333, iou: 0.813562
Cross_entropy loss: 0.11133250594139099, mixed_loss : 0.14237074553966522
Train Epoch: 23 [11520/34528 (33%)]	Loss: 0.101552, iou: 0.852407
Cross_entropy loss: 0.10155172646045685, mixed_loss : 0.13382360339164734
Train Epoch: 23 [11840/34528 (34%)]	Loss: 0.106506, iou: 0.827864
Cross_entropy loss: 0.10650625824928284, mixed_loss : 0.13268664479255676
Train Epoch: 23 [12160/34528 (35%)]	Loss: 0.110835, iou: 0.827236
Cross_entropy loss: 0.11083532124757767, mixed_loss : 0.15110300481319427
Train Epoch: 23 [12480/34528 (36%)]	Loss: 0.130635, iou: 0.790027
Cross_entropy loss: 0.13063514232635498, mixed_loss : 0.16142353415489197
Train Epoch: 23 [12800/34528 (37%)]	Loss: 0.195577, iou: 0.706704
Cross_entropy loss: 0.19557712972164154, mixed_loss : 0.2293257713317871
Train Epoch: 23 [13120/34528 (38%)]	Loss: 0.129617, iou: 0.801198
Cross_entropy loss: 0.12961742281913757, mixed_loss : 0.17946438491344452
Train Epoch: 23 [13440/34528 (39%)]	Loss: 0.127091, iou: 0.809847
Cross_entropy loss: 0.12709051370620728, mixed_loss : 0.1830631047487259
Train Epoch: 23 [13760/34528 (40%)]	Loss: 0.147318, iou: 0.738877
Cross_entropy loss: 0.1473178267478943, mixed_loss : 0.20751503109931946
Train Epoch: 23 [14080/34528 (41%)]	Loss: 0.123150, iou: 0.791973
Cross_entropy loss: 0.12314958870410919, mixed_loss : 0.15962530672550201
Train Epoch: 23 [14400/34528 (42%)]	Loss: 0.111859, iou: 0.819978
Cross_entropy loss: 0.11185870319604874, mixed_loss : 0.15088975429534912
Train Epoch: 23 [14720/34528 (43%)]	Loss: 0.108079, iou: 0.824587
Cross_entropy loss: 0.10807884484529495, mixed_loss : 0.1400338113307953
Train Epoch: 23 [15040/34528 (44%)]	Loss: 0.130582, iou: 0.772448
Cross_entropy loss: 0.13058175146579742, mixed_loss : 0.209164559841156
Train Epoch: 23 [15360/34528 (44%)]	Loss: 0.145253, iou: 0.764593
Cross_entropy loss: 0.14525267481803894, mixed_loss : 0.19471187889575958
Train Epoch: 23 [15680/34528 (45%)]	Loss: 0.123015, iou: 0.824215
Cross_entropy loss: 0.12301506102085114, mixed_loss : 0.16531550884246826
Train Epoch: 23 [16000/34528 (46%)]	Loss: 0.108075, iou: 0.821451
Cross_entropy loss: 0.1080746203660965, mixed_loss : 0.1518508791923523
Train Epoch: 23 [16320/34528 (47%)]	Loss: 0.103947, iou: 0.844406
Cross_entropy loss: 0.10394732654094696, mixed_loss : 0.14593800902366638
Train Epoch: 23 [16640/34528 (48%)]	Loss: 0.120268, iou: 0.809540
Cross_entropy loss: 0.12026800960302353, mixed_loss : 0.15775373578071594
Train Epoch: 23 [16960/34528 (49%)]	Loss: 0.119477, iou: 0.821364
Cross_entropy loss: 0.11947724968194962, mixed_loss : 0.1712636649608612
Train Epoch: 23 [17280/34528 (50%)]	Loss: 0.112297, iou: 0.837279
Cross_entropy loss: 0.11229656636714935, mixed_loss : 0.16310210525989532
Train Epoch: 23 [17600/34528 (51%)]	Loss: 0.115992, iou: 0.815902
Cross_entropy loss: 0.11599200963973999, mixed_loss : 0.15599456429481506
Train Epoch: 23 [17920/34528 (52%)]	Loss: 0.090899, iou: 0.853777
Cross_entropy loss: 0.0908985286951065, mixed_loss : 0.1224239394068718
Train Epoch: 23 [18240/34528 (53%)]	Loss: 0.124919, iou: 0.787278
Cross_entropy loss: 0.12491880357265472, mixed_loss : 0.15707959234714508
Train Epoch: 23 [18560/34528 (54%)]	Loss: 0.125456, iou: 0.794772
Cross_entropy loss: 0.12545636296272278, mixed_loss : 0.1755944937467575
Train Epoch: 23 [18880/34528 (55%)]	Loss: 0.094838, iou: 0.842503
Cross_entropy loss: 0.09483794122934341, mixed_loss : 0.1339881867170334
Train Epoch: 23 [19200/34528 (56%)]	Loss: 0.119971, iou: 0.802846
Cross_entropy loss: 0.11997069418430328, mixed_loss : 0.15623560547828674
Train Epoch: 23 [19520/34528 (57%)]	Loss: 0.149643, iou: 0.739161
Cross_entropy loss: 0.1496427208185196, mixed_loss : 0.1791674792766571
Train Epoch: 23 [19840/34528 (57%)]	Loss: 0.122649, iou: 0.798108
Cross_entropy loss: 0.12264925241470337, mixed_loss : 0.15056471526622772
Train Epoch: 23 [20160/34528 (58%)]	Loss: 0.131055, iou: 0.800420
Cross_entropy loss: 0.13105493783950806, mixed_loss : 0.1645524799823761
Train Epoch: 23 [20480/34528 (59%)]	Loss: 0.153630, iou: 0.753798
Cross_entropy loss: 0.15362977981567383, mixed_loss : 0.1826915144920349
Train Epoch: 23 [20800/34528 (60%)]	Loss: 0.108945, iou: 0.822267
Cross_entropy loss: 0.10894463211297989, mixed_loss : 0.1429310292005539
Train Epoch: 23 [21120/34528 (61%)]	Loss: 0.144100, iou: 0.815330
Cross_entropy loss: 0.1440998762845993, mixed_loss : 0.20812450349330902
Train Epoch: 23 [21440/34528 (62%)]	Loss: 0.124651, iou: 0.802178
Cross_entropy loss: 0.124651238322258, mixed_loss : 0.17967399954795837
Train Epoch: 23 [21760/34528 (63%)]	Loss: 0.116880, iou: 0.807840
Cross_entropy loss: 0.11688002198934555, mixed_loss : 0.16130268573760986
Train Epoch: 23 [22080/34528 (64%)]	Loss: 0.131570, iou: 0.773674
Cross_entropy loss: 0.13156983256340027, mixed_loss : 0.19064612686634064
Train Epoch: 23 [22400/34528 (65%)]	Loss: 0.123998, iou: 0.809624
Cross_entropy loss: 0.12399820983409882, mixed_loss : 0.18074235320091248
Train Epoch: 23 [22720/34528 (66%)]	Loss: 0.126739, iou: 0.793366
Cross_entropy loss: 0.12673857808113098, mixed_loss : 0.17743724584579468
Train Epoch: 23 [23040/34528 (67%)]	Loss: 0.126121, iou: 0.807789
Cross_entropy loss: 0.12612080574035645, mixed_loss : 0.15991492569446564
Train Epoch: 23 [23360/34528 (68%)]	Loss: 0.140300, iou: 0.761502
Cross_entropy loss: 0.14029960334300995, mixed_loss : 0.17233699560165405
Train Epoch: 23 [23680/34528 (69%)]	Loss: 0.126076, iou: 0.782875
Cross_entropy loss: 0.12607598304748535, mixed_loss : 0.1640249639749527
Train Epoch: 23 [24000/34528 (70%)]	Loss: 0.136221, iou: 0.777015
Cross_entropy loss: 0.13622115552425385, mixed_loss : 0.16997912526130676
Train Epoch: 23 [24320/34528 (70%)]	Loss: 0.133899, iou: 0.778947
Cross_entropy loss: 0.1338987797498703, mixed_loss : 0.17267164587974548
Train Epoch: 23 [24640/34528 (71%)]	Loss: 0.115526, iou: 0.809297
Cross_entropy loss: 0.1155255138874054, mixed_loss : 0.15548916161060333
Train Epoch: 23 [24960/34528 (72%)]	Loss: 0.146802, iou: 0.767649
Cross_entropy loss: 0.14680196344852448, mixed_loss : 0.1928081214427948
Train Epoch: 23 [25280/34528 (73%)]	Loss: 0.132630, iou: 0.781137
Cross_entropy loss: 0.1326300948858261, mixed_loss : 0.1836904138326645
Train Epoch: 23 [25600/34528 (74%)]	Loss: 0.125684, iou: 0.788898
Cross_entropy loss: 0.12568353116512299, mixed_loss : 0.1796751618385315
Train Epoch: 23 [25920/34528 (75%)]	Loss: 0.135633, iou: 0.766128
Cross_entropy loss: 0.13563330471515656, mixed_loss : 0.17149406671524048
Train Epoch: 23 [26240/34528 (76%)]	Loss: 0.126800, iou: 0.802254
Cross_entropy loss: 0.12679967284202576, mixed_loss : 0.16474959254264832
Train Epoch: 23 [26560/34528 (77%)]	Loss: 0.106968, iou: 0.825803
Cross_entropy loss: 0.10696843266487122, mixed_loss : 0.13930311799049377
Train Epoch: 23 [26880/34528 (78%)]	Loss: 0.137462, iou: 0.760162
Cross_entropy loss: 0.13746175169944763, mixed_loss : 0.19566610455513
Train Epoch: 23 [27200/34528 (79%)]	Loss: 0.128530, iou: 0.789456
Cross_entropy loss: 0.12853045761585236, mixed_loss : 0.16871251165866852
Train Epoch: 23 [27520/34528 (80%)]	Loss: 0.143456, iou: 0.760767
Cross_entropy loss: 0.1434563845396042, mixed_loss : 0.18824923038482666
Train Epoch: 23 [27840/34528 (81%)]	Loss: 0.111744, iou: 0.820923
Cross_entropy loss: 0.11174441128969193, mixed_loss : 0.14970335364341736
Train Epoch: 23 [28160/34528 (82%)]	Loss: 0.159093, iou: 0.751443
Cross_entropy loss: 0.159092515707016, mixed_loss : 0.19571401178836823
Train Epoch: 23 [28480/34528 (82%)]	Loss: 0.112310, iou: 0.812389
Cross_entropy loss: 0.11230985820293427, mixed_loss : 0.15905018150806427
Train Epoch: 23 [28800/34528 (83%)]	Loss: 0.090777, iou: 0.858977
Cross_entropy loss: 0.09077689051628113, mixed_loss : 0.1264251470565796
Train Epoch: 23 [29120/34528 (84%)]	Loss: 0.135155, iou: 0.759953
Cross_entropy loss: 0.1351546198129654, mixed_loss : 0.16129158437252045
Train Epoch: 23 [29440/34528 (85%)]	Loss: 0.099488, iou: 0.842996
Cross_entropy loss: 0.09948820620775223, mixed_loss : 0.12403150647878647
Train Epoch: 23 [29760/34528 (86%)]	Loss: 0.094098, iou: 0.847456
Cross_entropy loss: 0.09409792721271515, mixed_loss : 0.1251218020915985
Train Epoch: 23 [30080/34528 (87%)]	Loss: 0.155381, iou: 0.725760
Cross_entropy loss: 0.15538106858730316, mixed_loss : 0.19215083122253418
Train Epoch: 23 [30400/34528 (88%)]	Loss: 0.118665, iou: 0.803199
Cross_entropy loss: 0.11866495758295059, mixed_loss : 0.15464062988758087
Train Epoch: 23 [30720/34528 (89%)]	Loss: 0.164151, iou: 0.749496
Cross_entropy loss: 0.16415072977542877, mixed_loss : 0.19243261218070984
Train Epoch: 23 [31040/34528 (90%)]	Loss: 0.146341, iou: 0.752424
Cross_entropy loss: 0.14634056389331818, mixed_loss : 0.20339246094226837
Train Epoch: 23 [31360/34528 (91%)]	Loss: 0.141624, iou: 0.758943
Cross_entropy loss: 0.14162397384643555, mixed_loss : 0.19077177345752716
Train Epoch: 23 [31680/34528 (92%)]	Loss: 0.121402, iou: 0.802531
Cross_entropy loss: 0.12140227109193802, mixed_loss : 0.17922212183475494
Train Epoch: 23 [32000/34528 (93%)]	Loss: 0.108624, iou: 0.822070
Cross_entropy loss: 0.10862427204847336, mixed_loss : 0.1489895135164261
Train Epoch: 23 [32320/34528 (94%)]	Loss: 0.113613, iou: 0.809696
Cross_entropy loss: 0.11361268907785416, mixed_loss : 0.15419194102287292
Train Epoch: 23 [32640/34528 (95%)]	Loss: 0.128174, iou: 0.794280
Cross_entropy loss: 0.1281735897064209, mixed_loss : 0.16672077775001526
Train Epoch: 23 [32960/34528 (95%)]	Loss: 0.119354, iou: 0.789440
Cross_entropy loss: 0.1193544864654541, mixed_loss : 0.15885834395885468
Train Epoch: 23 [33280/34528 (96%)]	Loss: 0.111082, iou: 0.815472
Cross_entropy loss: 0.11108194291591644, mixed_loss : 0.14396409690380096
Train Epoch: 23 [33600/34528 (97%)]	Loss: 0.146156, iou: 0.755410
Cross_entropy loss: 0.14615552127361298, mixed_loss : 0.18051035702228546
Train Epoch: 23 [33920/34528 (98%)]	Loss: 0.118978, iou: 0.805512
Cross_entropy loss: 0.1189778670668602, mixed_loss : 0.15552906692028046
Train Epoch: 23 [34240/34528 (99%)]	Loss: 0.141809, iou: 0.743706
Cross_entropy loss: 0.1418093889951706, mixed_loss : 0.16937966644763947
train: iou: 0.796139, bce: 0.046852, dice: 0.203861, loss: 0.125357
Validation: [0/3836 (0%)]	Loss: 0.120498, iou: 0.804870
Validation: [640/3836 (17%)]	Loss: 0.123546, iou: 0.789072
Validation: [1280/3836 (33%)]	Loss: 0.117093, iou: 0.799537
Validation: [1920/3836 (50%)]	Loss: 0.111901, iou: 0.814950
Validation: [2560/3836 (67%)]	Loss: 0.107313, iou: 0.827865
Validation: [3200/3836 (83%)]	Loss: 0.111430, iou: 0.826243
val: iou: 0.812979, bce: 0.041735, dice: 0.187021, loss: 0.114378

Get a new best test iou:0.81
Save new ADMM trained model!!
Condition 1
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]
Condition 2
[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]

epoch:  24
k = 41
condition satisfied
savlr s:
0.013478148191333583
condition satisfied
k = 42
savlr s:
0.014933752445352132
Train Epoch: 24 [0/34528 (0%)]	Loss: 0.134933, iou: 0.775795
Cross_entropy loss: 0.1349334567785263, mixed_loss : 0.1937951147556305
Train Epoch: 24 [320/34528 (1%)]	Loss: 0.096689, iou: 0.841651
