
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='updown', dims=256, ext='0.9_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.9', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/updown_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/2417 (0%)]	Loss: 0.011607, iou: 0.981698
Train Epoch: 13 [2880/21756 (13%)]	Loss: 0.088627, iou: 0.846548
Cross_entropy loss: 0.08862672746181488, mixed_loss : 0.1351076364517212
Train Epoch: 13 [3200/21756 (15%)]	Loss: 0.069093, iou: 0.891154
Cross_entropy loss: 0.06909288465976715, mixed_loss : 0.118733711540699
Train Epoch: 13 [3520/21756 (16%)]	Loss: 0.066305, iou: 0.887277
Cross_entropy loss: 0.0663054808974266, mixed_loss : 0.1244155764579773
Train Epoch: 13 [3840/21756 (18%)]	Loss: 0.054862, iou: 0.913229
Cross_entropy loss: 0.05486243963241577, mixed_loss : 0.10520879179239273
Train Epoch: 13 [4160/21756 (19%)]	Loss: 0.058320, iou: 0.909525
Cross_entropy loss: 0.0583203099668026, mixed_loss : 0.09882786870002747
Train Epoch: 13 [4480/21756 (21%)]	Loss: 0.060067, iou: 0.905619
Cross_entropy loss: 0.060067061334848404, mixed_loss : 0.09485837072134018
Train Epoch: 13 [4800/21756 (22%)]	Loss: 0.056295, iou: 0.906242
Cross_entropy loss: 0.05629450082778931, mixed_loss : 0.0925942063331604
Train Epoch: 13 [5120/21756 (24%)]	Loss: 0.049024, iou: 0.922238
Cross_entropy loss: 0.04902433604001999, mixed_loss : 0.08960466831922531
Train Epoch: 13 [5440/21756 (25%)]	Loss: 0.070441, iou: 0.882970
Cross_entropy loss: 0.07044105976819992, mixed_loss : 0.1127227321267128
Train Epoch: 13 [5760/21756 (26%)]	Loss: 0.053425, iou: 0.910809
Cross_entropy loss: 0.05342525616288185, mixed_loss : 0.09928075969219208
Train Epoch: 13 [6080/21756 (28%)]	Loss: 0.064211, iou: 0.893140
Cross_entropy loss: 0.06421069800853729, mixed_loss : 0.11724775284528732
Train Epoch: 13 [6400/21756 (29%)]	Loss: 0.058165, iou: 0.903843
Cross_entropy loss: 0.058165114372968674, mixed_loss : 0.10604531317949295
Train Epoch: 13 [6720/21756 (31%)]	Loss: 0.065176, iou: 0.892325
Cross_entropy loss: 0.06517647206783295, mixed_loss : 0.1108614057302475
Train Epoch: 13 [7040/21756 (32%)]	Loss: 0.076105, iou: 0.869910
Cross_entropy loss: 0.07610472291707993, mixed_loss : 0.1688470095396042
Train Epoch: 13 [7360/21756 (34%)]	Loss: 0.052729, iou: 0.921891
Cross_entropy loss: 0.05272885411977768, mixed_loss : 0.10855278372764587
Train Epoch: 13 [7680/21756 (35%)]	Loss: 0.057911, iou: 0.904014
Cross_entropy loss: 0.057911235839128494, mixed_loss : 0.09395106881856918
Train Epoch: 13 [8000/21756 (37%)]	Loss: 0.067617, iou: 0.885986
Cross_entropy loss: 0.06761671602725983, mixed_loss : 0.1446315199136734
Train Epoch: 13 [8320/21756 (38%)]	Loss: 0.065297, iou: 0.894067
Cross_entropy loss: 0.06529654562473297, mixed_loss : 0.12084296345710754
Train Epoch: 13 [8640/21756 (40%)]	Loss: 0.059725, iou: 0.901254
Cross_entropy loss: 0.05972512811422348, mixed_loss : 0.1245502382516861
Train Epoch: 13 [8960/21756 (41%)]	Loss: 0.061885, iou: 0.900828
Cross_entropy loss: 0.06188487634062767, mixed_loss : 0.10852701961994171
Train Epoch: 13 [9280/21756 (43%)]	Loss: 0.054422, iou: 0.911662
Cross_entropy loss: 0.05442201718688011, mixed_loss : 0.09811808168888092
Train Epoch: 13 [9600/21756 (44%)]	Loss: 0.057537, iou: 0.908536
Cross_entropy loss: 0.05753730610013008, mixed_loss : 0.0961403027176857
Train Epoch: 13 [9920/21756 (46%)]	Loss: 0.061982, iou: 0.898522
Cross_entropy loss: 0.06198205053806305, mixed_loss : 0.10979544371366501
Train Epoch: 13 [10240/21756 (47%)]	Loss: 0.069597, iou: 0.882903
Cross_entropy loss: 0.06959676742553711, mixed_loss : 0.1158502995967865
Train Epoch: 13 [10560/21756 (49%)]	Loss: 0.077203, iou: 0.869164
Cross_entropy loss: 0.07720344513654709, mixed_loss : 0.11268536001443863
Train Epoch: 13 [10880/21756 (50%)]	Loss: 0.055044, iou: 0.912274
Cross_entropy loss: 0.055043552070856094, mixed_loss : 0.19164618849754333
Train Epoch: 13 [11200/21756 (51%)]	Loss: 0.064535, iou: 0.892253
Cross_entropy loss: 0.06453472375869751, mixed_loss : 0.14457258582115173
Train Epoch: 13 [11520/21756 (53%)]	Loss: 0.057648, iou: 0.904971
Cross_entropy loss: 0.057647526264190674, mixed_loss : 0.1166081428527832
Train Epoch: 13 [11840/21756 (54%)]	Loss: 0.058347, iou: 0.902467
Cross_entropy loss: 0.05834668502211571, mixed_loss : 0.1065899133682251
Train Epoch: 13 [12160/21756 (56%)]	Loss: 0.061076, iou: 0.898405
Cross_entropy loss: 0.06107642129063606, mixed_loss : 0.11593708395957947
Train Epoch: 13 [12480/21756 (57%)]	Loss: 0.060020, iou: 0.906143
Cross_entropy loss: 0.06002047657966614, mixed_loss : 0.10845166444778442
Train Epoch: 13 [12800/21756 (59%)]	Loss: 0.057418, iou: 0.909724
Cross_entropy loss: 0.05741770565509796, mixed_loss : 0.10380608588457108
Train Epoch: 13 [13120/21756 (60%)]	Loss: 0.085048, iou: 0.855119
Cross_entropy loss: 0.08504774421453476, mixed_loss : 0.177943155169487
Train Epoch: 13 [13440/21756 (62%)]	Loss: 0.065667, iou: 0.904960
Cross_entropy loss: 0.06566716730594635, mixed_loss : 0.15439482033252716
Train Epoch: 13 [13760/21756 (63%)]	Loss: 0.060932, iou: 0.903525
Cross_entropy loss: 0.06093204393982887, mixed_loss : 0.14826662838459015
Train Epoch: 13 [14080/21756 (65%)]	Loss: 0.060508, iou: 0.904871
Cross_entropy loss: 0.060507841408252716, mixed_loss : 0.12368122488260269
Train Epoch: 13 [14400/21756 (66%)]	Loss: 0.071037, iou: 0.880333
Cross_entropy loss: 0.0710371658205986, mixed_loss : 0.11442575603723526
Train Epoch: 13 [14720/21756 (68%)]	Loss: 0.075499, iou: 0.881918
Cross_entropy loss: 0.07549922168254852, mixed_loss : 0.16172200441360474
Train Epoch: 13 [15040/21756 (69%)]	Loss: 0.059578, iou: 0.909321
Cross_entropy loss: 0.05957777053117752, mixed_loss : 0.12826117873191833
Train Epoch: 13 [15360/21756 (71%)]	Loss: 0.069232, iou: 0.885634
Cross_entropy loss: 0.06923183053731918, mixed_loss : 0.11408036202192307
Train Epoch: 13 [15680/21756 (72%)]	Loss: 0.047752, iou: 0.921878
Cross_entropy loss: 0.04775217920541763, mixed_loss : 0.09582522511482239
Train Epoch: 13 [16000/21756 (74%)]	Loss: 0.047521, iou: 0.922652
Cross_entropy loss: 0.04752106964588165, mixed_loss : 0.08805685490369797
Train Epoch: 13 [16320/21756 (75%)]	Loss: 0.055538, iou: 0.907547
Cross_entropy loss: 0.05553796887397766, mixed_loss : 0.090296670794487
Train Epoch: 13 [16640/21756 (76%)]	Loss: 0.060276, iou: 0.902715
Cross_entropy loss: 0.06027563661336899, mixed_loss : 0.11776400357484818
Train Epoch: 13 [16960/21756 (78%)]	Loss: 0.065206, iou: 0.894449
Cross_entropy loss: 0.06520639359951019, mixed_loss : 0.10457793623209
Train Epoch: 13 [17280/21756 (79%)]	Loss: 0.061691, iou: 0.902563
Cross_entropy loss: 0.061691440641880035, mixed_loss : 0.10998629778623581
Train Epoch: 13 [17600/21756 (81%)]	Loss: 0.082894, iou: 0.858744
Cross_entropy loss: 0.08289366215467453, mixed_loss : 0.15125127136707306
Train Epoch: 13 [17920/21756 (82%)]	Loss: 0.062614, iou: 0.901351
Cross_entropy loss: 0.06261371076107025, mixed_loss : 0.12594164907932281
Train Epoch: 13 [18240/21756 (84%)]	Loss: 0.059338, iou: 0.909435
Cross_entropy loss: 0.05933784693479538, mixed_loss : 0.112312912940979
Train Epoch: 13 [18560/21756 (85%)]	Loss: 0.050569, iou: 0.924058
Cross_entropy loss: 0.05056891590356827, mixed_loss : 0.1009795144200325
Train Epoch: 13 [18880/21756 (87%)]	Loss: 0.070231, iou: 0.880689
Cross_entropy loss: 0.07023068517446518, mixed_loss : 0.13964152336120605
Train Epoch: 13 [19200/21756 (88%)]	Loss: 0.059984, iou: 0.904894
Cross_entropy loss: 0.05998380482196808, mixed_loss : 0.10687286406755447
Train Epoch: 13 [19520/21756 (90%)]	Loss: 0.072733, iou: 0.881380
Cross_entropy loss: 0.07273309677839279, mixed_loss : 0.1303092986345291
Train Epoch: 13 [19840/21756 (91%)]	Loss: 0.065774, iou: 0.893440
Cross_entropy loss: 0.0657740905880928, mixed_loss : 0.12690283358097076
Train Epoch: 13 [20160/21756 (93%)]	Loss: 0.058891, iou: 0.907305
Cross_entropy loss: 0.05889132618904114, mixed_loss : 0.11935620754957199
Train Epoch: 13 [20480/21756 (94%)]	Loss: 0.102236, iou: 0.828291
Cross_entropy loss: 0.10223561525344849, mixed_loss : 0.16513654589653015
Train Epoch: 13 [20800/21756 (96%)]	Loss: 0.065648, iou: 0.893077
Cross_entropy loss: 0.06564752757549286, mixed_loss : 0.13521923124790192
Train Epoch: 13 [21120/21756 (97%)]	Loss: 0.058105, iou: 0.910199
Cross_entropy loss: 0.0581052266061306, mixed_loss : 0.12969830632209778
Train Epoch: 13 [21440/21756 (99%)]	Loss: 0.076615, iou: 0.877102
Cross_entropy loss: 0.07661532610654831, mixed_loss : 0.12958569824695587
train: iou: 0.895154, bce: 0.024768, dice: 0.104846, loss: 0.064807
Validation: [0/2417 (0%)]	Loss: 0.068877, iou: 0.891001
Validation: [640/2417 (26%)]	Loss: 0.059144, iou: 0.910305
Validation: [1280/2417 (53%)]	Loss: 0.073247, iou: 0.881914
Validation: [1920/2417 (79%)]	Loss: 0.061972, iou: 0.899966
val: iou: 0.897490, bce: 0.027861, dice: 0.102510, loss: 0.065186
Condition 1
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Condition 2
[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  14
k = 23
condition satisfied
savlr s:
0.0006057868947543291
condition satisfied
k = 24
savlr s:
0.0006087172982260358
Train Epoch: 14 [0/21756 (0%)]	Loss: 0.073304, iou: 0.882383
Cross_entropy loss: 0.07330439239740372, mixed_loss : 0.14209918677806854
Train Epoch: 14 [320/21756 (1%)]	Loss: 0.065336, iou: 0.895963
Cross_entropy loss: 0.06533557921648026, mixed_loss : 0.1521388739347458
Train Epoch: 14 [640/21756 (3%)]	Loss: 0.061885, iou: 0.902837
Cross_entropy loss: 0.061884813010692596, mixed_loss : 0.1708531528711319
Train Epoch: 14 [960/21756 (4%)]	Loss: 0.055297, iou: 0.911321
Cross_entropy loss: 0.05529721453785896, mixed_loss : 0.16319799423217773
Train Epoch: 14 [1280/21756 (6%)]	Loss: 0.084740, iou: 0.876236
Cross_entropy loss: 0.0847400352358818, mixed_loss : 0.16430096328258514
Train Epoch: 14 [1600/21756 (7%)]	Loss: 0.056049, iou: 0.909094
Cross_entropy loss: 0.05604913830757141, mixed_loss : 0.21228712797164917
Train Epoch: 14 [1920/21756 (9%)]	Loss: 0.059896, iou: 0.908242
Cross_entropy loss: 0.05989573150873184, mixed_loss : 0.12430945783853531
Train Epoch: 14 [2240/21756 (10%)]	Loss: 0.082410, iou: 0.873894
Cross_entropy loss: 0.08240970969200134, mixed_loss : 0.1570890247821808
Train Epoch: 14 [2560/21756 (12%)]	Loss: 0.074705, iou: 0.873705
Cross_entropy loss: 0.0747053325176239, mixed_loss : 0.21009038388729095
Train Epoch: 14 [2880/21756 (13%)]	Loss: 0.072497, iou: 0.882655
Cross_entropy loss: 0.07249687612056732, mixed_loss : 0.17588303983211517
Train Epoch: 14 [3200/21756 (15%)]	Loss: 0.056995, iou: 0.911492
Cross_entropy loss: 0.05699542537331581, mixed_loss : 0.14980295300483704
Train Epoch: 14 [3520/21756 (16%)]	Loss: 0.072557, iou: 0.876184
Cross_entropy loss: 0.0725567638874054, mixed_loss : 0.14692313969135284
Train Epoch: 14 [3840/21756 (18%)]	Loss: 0.072089, iou: 0.885097
Cross_entropy loss: 0.07208913564682007, mixed_loss : 0.1296713501214981
Train Epoch: 14 [4160/21756 (19%)]	Loss: 0.052256, iou: 0.921729
Cross_entropy loss: 0.052255891263484955, mixed_loss : 0.09453123062849045
Train Epoch: 14 [4480/21756 (21%)]	Loss: 0.061299, iou: 0.908638
Cross_entropy loss: 0.061298780143260956, mixed_loss : 0.09960971027612686
Train Epoch: 14 [4800/21756 (22%)]	Loss: 0.059885, iou: 0.905012
Cross_entropy loss: 0.05988486483693123, mixed_loss : 0.1198853999376297
Train Epoch: 14 [5120/21756 (24%)]	Loss: 0.064478, iou: 0.892010
Cross_entropy loss: 0.06447821110486984, mixed_loss : 0.12388885021209717
Train Epoch: 14 [5440/21756 (25%)]	Loss: 0.067072, iou: 0.895401
Cross_entropy loss: 0.06707247346639633, mixed_loss : 0.10711739957332611
Train Epoch: 14 [5760/21756 (26%)]	Loss: 0.059760, iou: 0.910186
Cross_entropy loss: 0.05975950509309769, mixed_loss : 0.10415882617235184
Train Epoch: 14 [6080/21756 (28%)]	Loss: 0.055821, iou: 0.904948
Cross_entropy loss: 0.05582062900066376, mixed_loss : 0.08874346315860748
Train Epoch: 14 [6400/21756 (29%)]	Loss: 0.057531, iou: 0.904100
Cross_entropy loss: 0.05753128230571747, mixed_loss : 0.09575469046831131
Train Epoch: 14 [6720/21756 (31%)]	Loss: 0.061638, iou: 0.905602
Cross_entropy loss: 0.061637647449970245, mixed_loss : 0.12473820149898529
Train Epoch: 14 [7040/21756 (32%)]	Loss: 0.055460, iou: 0.915628
Cross_entropy loss: 0.055459633469581604, mixed_loss : 0.12722399830818176
Train Epoch: 14 [7360/21756 (34%)]	Loss: 0.055035, iou: 0.910704
Cross_entropy loss: 0.0550350621342659, mixed_loss : 0.10672400891780853
Train Epoch: 14 [7680/21756 (35%)]	Loss: 0.065561, iou: 0.889433
Cross_entropy loss: 0.06556081026792526, mixed_loss : 0.112514428794384
Train Epoch: 14 [8000/21756 (37%)]	Loss: 0.055715, iou: 0.916453
Cross_entropy loss: 0.055715326219797134, mixed_loss : 0.10139410197734833
Train Epoch: 14 [8320/21756 (38%)]	Loss: 0.073300, iou: 0.870158
Cross_entropy loss: 0.073299840092659, mixed_loss : 0.1409607082605362
Train Epoch: 14 [8640/21756 (40%)]	Loss: 0.060726, iou: 0.900558
Cross_entropy loss: 0.06072591617703438, mixed_loss : 0.10612647235393524
Train Epoch: 14 [8960/21756 (41%)]	Loss: 0.057367, iou: 0.903763
Cross_entropy loss: 0.05736697092652321, mixed_loss : 0.11013590544462204
Train Epoch: 14 [9280/21756 (43%)]	Loss: 0.068816, iou: 0.885755
Cross_entropy loss: 0.06881639361381531, mixed_loss : 0.1228351891040802
Train Epoch: 14 [9600/21756 (44%)]	Loss: 0.070416, iou: 0.876059
Cross_entropy loss: 0.07041599601507187, mixed_loss : 0.11862233281135559
Train Epoch: 14 [9920/21756 (46%)]	Loss: 0.063065, iou: 0.899112
Cross_entropy loss: 0.06306471675634384, mixed_loss : 0.10044403374195099
Train Epoch: 14 [10240/21756 (47%)]	Loss: 0.061317, iou: 0.899489
Cross_entropy loss: 0.0613165944814682, mixed_loss : 0.09688359498977661
Train Epoch: 14 [10560/21756 (49%)]	Loss: 0.062527, iou: 0.906006
Cross_entropy loss: 0.0625273808836937, mixed_loss : 0.08867669105529785
Train Epoch: 14 [10880/21756 (50%)]	Loss: 0.058436, iou: 0.902890
Cross_entropy loss: 0.05843599885702133, mixed_loss : 0.08845851570367813
Train Epoch: 14 [11200/21756 (51%)]	Loss: 0.077410, iou: 0.870768
Cross_entropy loss: 0.0774102732539177, mixed_loss : 0.10913685709238052
Train Epoch: 14 [11520/21756 (53%)]	Loss: 0.055867, iou: 0.911392
Cross_entropy loss: 0.05586736276745796, mixed_loss : 0.08575168251991272
Train Epoch: 14 [11840/21756 (54%)]	Loss: 0.063032, iou: 0.898970
Cross_entropy loss: 0.06303176283836365, mixed_loss : 0.0971594750881195
Train Epoch: 14 [12160/21756 (56%)]	Loss: 0.049460, iou: 0.915913
Cross_entropy loss: 0.04945983737707138, mixed_loss : 0.11108509451150894
Train Epoch: 14 [12480/21756 (57%)]	Loss: 0.078454, iou: 0.870996
Cross_entropy loss: 0.07845402508974075, mixed_loss : 0.23355844616889954
Train Epoch: 14 [12800/21756 (59%)]	Loss: 0.066791, iou: 0.890476
Cross_entropy loss: 0.06679081916809082, mixed_loss : 0.18076518177986145
Train Epoch: 14 [13120/21756 (60%)]	Loss: 0.067176, iou: 0.888151
Cross_entropy loss: 0.06717637926340103, mixed_loss : 0.14404483139514923
Train Epoch: 14 [13440/21756 (62%)]	Loss: 0.068187, iou: 0.889222
Cross_entropy loss: 0.06818696856498718, mixed_loss : 0.11871971189975739
Train Epoch: 14 [13760/21756 (63%)]	Loss: 0.068458, iou: 0.888843
Cross_entropy loss: 0.06845814734697342, mixed_loss : 0.1354052573442459
Train Epoch: 14 [14080/21756 (65%)]	Loss: 0.079144, iou: 0.871505
Cross_entropy loss: 0.07914432883262634, mixed_loss : 0.12940271198749542
Train Epoch: 14 [14400/21756 (66%)]	Loss: 0.055817, iou: 0.913456
Cross_entropy loss: 0.05581709370017052, mixed_loss : 0.10665509849786758
Train Epoch: 14 [14720/21756 (68%)]	Loss: 0.065725, iou: 0.898235
Cross_entropy loss: 0.06572535634040833, mixed_loss : 0.11339931935071945
Train Epoch: 14 [15040/21756 (69%)]	Loss: 0.072886, iou: 0.878575
Cross_entropy loss: 0.07288607954978943, mixed_loss : 0.12108653038740158
Train Epoch: 14 [15360/21756 (71%)]	Loss: 0.065986, iou: 0.898449
Cross_entropy loss: 0.06598616391420364, mixed_loss : 0.11541561782360077
Train Epoch: 14 [15680/21756 (72%)]	Loss: 0.054829, iou: 0.914331
Cross_entropy loss: 0.05482896789908409, mixed_loss : 0.1587529480457306
Train Epoch: 14 [16000/21756 (74%)]	Loss: 0.053933, iou: 0.913193
Cross_entropy loss: 0.053932782262563705, mixed_loss : 0.11693141609430313
Train Epoch: 14 [16320/21756 (75%)]	Loss: 0.069557, iou: 0.888209
Cross_entropy loss: 0.06955702602863312, mixed_loss : 0.1325177252292633
Train Epoch: 14 [16640/21756 (76%)]	Loss: 0.068211, iou: 0.883921
Cross_entropy loss: 0.06821054220199585, mixed_loss : 0.10987433046102524
Train Epoch: 14 [16960/21756 (78%)]	Loss: 0.058657, iou: 0.902336
Cross_entropy loss: 0.05865705758333206, mixed_loss : 0.0984298512339592
Train Epoch: 14 [17280/21756 (79%)]	Loss: 0.071319, iou: 0.880604
Cross_entropy loss: 0.07131905108690262, mixed_loss : 0.12534816563129425
Train Epoch: 14 [17600/21756 (81%)]	Loss: 0.049886, iou: 0.925489
Cross_entropy loss: 0.04988604784011841, mixed_loss : 0.12169048190116882
Train Epoch: 14 [17920/21756 (82%)]	Loss: 0.072480, iou: 0.888947
Cross_entropy loss: 0.07247953116893768, mixed_loss : 0.1266137957572937
Train Epoch: 14 [18240/21756 (84%)]	Loss: 0.061945, iou: 0.899702
Cross_entropy loss: 0.06194490194320679, mixed_loss : 0.1276538074016571
Train Epoch: 14 [18560/21756 (85%)]	Loss: 0.056257, iou: 0.910545
Cross_entropy loss: 0.05625737085938454, mixed_loss : 0.10451465100049973
Train Epoch: 14 [18880/21756 (87%)]	Loss: 0.072147, iou: 0.878606
Cross_entropy loss: 0.07214686274528503, mixed_loss : 0.1242980882525444
Train Epoch: 14 [19200/21756 (88%)]	Loss: 0.071224, iou: 0.886069
Cross_entropy loss: 0.07122405618429184, mixed_loss : 0.12019959837198257
Train Epoch: 14 [19520/21756 (90%)]	Loss: 0.062930, iou: 0.898516
Cross_entropy loss: 0.06293036043643951, mixed_loss : 0.10121544450521469
Train Epoch: 14 [19840/21756 (91%)]	Loss: 0.062795, iou: 0.892845
Cross_entropy loss: 0.06279543042182922, mixed_loss : 0.09478208422660828
Train Epoch: 14 [20160/21756 (93%)]	Loss: 0.054512, iou: 0.913756
Cross_entropy loss: 0.05451240390539169, mixed_loss : 0.09697473049163818
Train Epoch: 14 [20480/21756 (94%)]	Loss: 0.081614, iou: 0.854876
Cross_entropy loss: 0.0816139280796051, mixed_loss : 0.12463058531284332
Train Epoch: 14 [20800/21756 (96%)]	Loss: 0.073152, iou: 0.877764
Cross_entropy loss: 0.07315157353878021, mixed_loss : 0.1126316636800766
Train Epoch: 14 [21120/21756 (97%)]	Loss: 0.078701, iou: 0.864664
Cross_entropy loss: 0.07870123535394669, mixed_loss : 0.12089914828538895
Train Epoch: 14 [21440/21756 (99%)]	Loss: 0.049637, iou: 0.920703
Cross_entropy loss: 0.04963650554418564, mixed_loss : 0.09171166270971298
train: iou: 0.896337, bce: 0.024662, dice: 0.103663, loss: 0.064163
Validation: [0/2417 (0%)]	Loss: 0.067047, iou: 0.894123
Validation: [640/2417 (26%)]	Loss: 0.056843, iou: 0.911601
Validation: [1280/2417 (53%)]	Loss: 0.063768, iou: 0.894243
Validation: [1920/2417 (79%)]	Loss: 0.060351, iou: 0.899567
val: iou: 0.901003, bce: 0.024355, dice: 0.098997, loss: 0.061676

Get a new best test iou:0.90
Save new ADMM trained model!!
Condition 1
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Condition 2
[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  15
k = 25
condition satisfied
savlr s:
0.0006078806307836319
condition satisfied
k = 26
savlr s:
0.0006108002250137378
Train Epoch: 15 [0/21756 (0%)]	Loss: 0.054437, iou: 0.915482
Cross_entropy loss: 0.05443696677684784, mixed_loss : 0.11157649755477905
Train Epoch: 15 [320/21756 (1%)]	Loss: 0.069706, iou: 0.885088
Cross_entropy loss: 0.06970640271902084, mixed_loss : 0.12299520522356033
Train Epoch: 15 [640/21756 (3%)]	Loss: 0.058513, iou: 0.911724
Cross_entropy loss: 0.05851290374994278, mixed_loss : 0.11360086500644684
Train Epoch: 15 [960/21756 (4%)]	Loss: 0.057102, iou: 0.911184
Cross_entropy loss: 0.057102251797914505, mixed_loss : 0.10486684739589691
Train Epoch: 15 [1280/21756 (6%)]	Loss: 0.057728, iou: 0.903755
Cross_entropy loss: 0.057728104293346405, mixed_loss : 0.11048993468284607
Train Epoch: 15 [1600/21756 (7%)]	Loss: 0.077339, iou: 0.879436
Cross_entropy loss: 0.07733919471502304, mixed_loss : 0.1323665976524353
Train Epoch: 15 [1920/21756 (9%)]	Loss: 0.054626, iou: 0.914558
Cross_entropy loss: 0.0546259731054306, mixed_loss : 0.1024298444390297
Train Epoch: 15 [2240/21756 (10%)]	Loss: 0.077745, iou: 0.871094
Cross_entropy loss: 0.07774516940116882, mixed_loss : 0.15709352493286133
Train Epoch: 15 [2560/21756 (12%)]	Loss: 0.084475, iou: 0.867736
Cross_entropy loss: 0.08447544276714325, mixed_loss : 0.14981287717819214
Train Epoch: 15 [2880/21756 (13%)]	Loss: 0.083756, iou: 0.856086
Cross_entropy loss: 0.08375629782676697, mixed_loss : 0.14322224259376526
Train Epoch: 15 [3200/21756 (15%)]	Loss: 0.061413, iou: 0.899181
Cross_entropy loss: 0.061412643641233444, mixed_loss : 0.13782168924808502
Train Epoch: 15 [3520/21756 (16%)]	Loss: 0.079622, iou: 0.869557
Cross_entropy loss: 0.07962167263031006, mixed_loss : 0.1417407989501953
Train Epoch: 15 [3840/21756 (18%)]	Loss: 0.068803, iou: 0.889745
Cross_entropy loss: 0.0688031017780304, mixed_loss : 0.1392584592103958
Train Epoch: 15 [4160/21756 (19%)]	Loss: 0.067171, iou: 0.886150
Cross_entropy loss: 0.06717050075531006, mixed_loss : 0.12455083429813385
Train Epoch: 15 [4480/21756 (21%)]	Loss: 0.053240, iou: 0.915862
Cross_entropy loss: 0.05324013903737068, mixed_loss : 0.09531152993440628
Train Epoch: 15 [4800/21756 (22%)]	Loss: 0.060080, iou: 0.903820
Cross_entropy loss: 0.060080237686634064, mixed_loss : 0.10514972358942032
Train Epoch: 15 [5120/21756 (24%)]	Loss: 0.062477, iou: 0.898693
Cross_entropy loss: 0.062476903200149536, mixed_loss : 0.10197440534830093
Train Epoch: 15 [5440/21756 (25%)]	Loss: 0.088873, iou: 0.855527
Cross_entropy loss: 0.08887308835983276, mixed_loss : 0.13881541788578033
Train Epoch: 15 [5760/21756 (26%)]	Loss: 0.061559, iou: 0.900981
Cross_entropy loss: 0.06155911087989807, mixed_loss : 0.1159617081284523
Train Epoch: 15 [6080/21756 (28%)]	Loss: 0.046962, iou: 0.923557
Cross_entropy loss: 0.04696175456047058, mixed_loss : 0.08448906242847443
Train Epoch: 15 [6400/21756 (29%)]	Loss: 0.053748, iou: 0.920010
Cross_entropy loss: 0.053747519850730896, mixed_loss : 0.09801499545574188
Train Epoch: 15 [6720/21756 (31%)]	Loss: 0.068601, iou: 0.888973
Cross_entropy loss: 0.06860088557004929, mixed_loss : 0.1026214212179184
Train Epoch: 15 [7040/21756 (32%)]	Loss: 0.058995, iou: 0.910240
Cross_entropy loss: 0.058994852006435394, mixed_loss : 0.11926403641700745
Train Epoch: 15 [7360/21756 (34%)]	Loss: 0.053072, iou: 0.917638
Cross_entropy loss: 0.0530715137720108, mixed_loss : 0.11240585148334503
Train Epoch: 15 [7680/21756 (35%)]	Loss: 0.059589, iou: 0.903159
Cross_entropy loss: 0.059588752686977386, mixed_loss : 0.11035390198230743
Train Epoch: 15 [8000/21756 (37%)]	Loss: 0.048793, iou: 0.920558
Cross_entropy loss: 0.048792604357004166, mixed_loss : 0.08526672422885895
Train Epoch: 15 [8320/21756 (38%)]	Loss: 0.070855, iou: 0.881204
Cross_entropy loss: 0.07085470855236053, mixed_loss : 0.11772327870130539
Train Epoch: 15 [8640/21756 (40%)]	Loss: 0.063692, iou: 0.895730
Cross_entropy loss: 0.06369227170944214, mixed_loss : 0.1208154708147049
Train Epoch: 15 [8960/21756 (41%)]	Loss: 0.064751, iou: 0.889305
Cross_entropy loss: 0.0647505596280098, mixed_loss : 0.12919127941131592
Train Epoch: 15 [9280/21756 (43%)]	Loss: 0.071505, iou: 0.884220
Cross_entropy loss: 0.0715048760175705, mixed_loss : 0.13229946792125702
Train Epoch: 15 [9600/21756 (44%)]	Loss: 0.054652, iou: 0.909146
Cross_entropy loss: 0.05465169996023178, mixed_loss : 0.10583048313856125
Train Epoch: 15 [9920/21756 (46%)]	Loss: 0.053893, iou: 0.911754
Cross_entropy loss: 0.053893350064754486, mixed_loss : 0.0996236652135849
Train Epoch: 15 [10240/21756 (47%)]	Loss: 0.069254, iou: 0.895822
Cross_entropy loss: 0.06925441324710846, mixed_loss : 0.10710541903972626
Train Epoch: 15 [10560/21756 (49%)]	Loss: 0.066535, iou: 0.897007
Cross_entropy loss: 0.06653465330600739, mixed_loss : 0.1101057305932045
Train Epoch: 15 [10880/21756 (50%)]	Loss: 0.059487, iou: 0.897839
Cross_entropy loss: 0.05948711559176445, mixed_loss : 0.12297442555427551
Train Epoch: 15 [11200/21756 (51%)]	Loss: 0.059512, iou: 0.906087
Cross_entropy loss: 0.0595121793448925, mixed_loss : 0.13056422770023346
