
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='frontback', dims=256, ext='0.99_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.99', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/frontback_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/2821 (0%)]	Loss: 0.019503, iou: 0.969403
Cross_entropy loss: 0.19272524118423462, mixed_loss : 0.33951908349990845
Train Epoch: 5 [22400/25390 (88%)]	Loss: 0.169843, iou: 0.747286
Cross_entropy loss: 0.1698429137468338, mixed_loss : 0.319990336894989
Train Epoch: 5 [22720/25390 (89%)]	Loss: 0.146167, iou: 0.763097
Cross_entropy loss: 0.14616736769676208, mixed_loss : 0.2755131423473358
Train Epoch: 5 [23040/25390 (91%)]	Loss: 0.193512, iou: 0.731492
Cross_entropy loss: 0.1935119330883026, mixed_loss : 0.3172551095485687
Train Epoch: 5 [23360/25390 (92%)]	Loss: 0.181914, iou: 0.730891
Cross_entropy loss: 0.1819138526916504, mixed_loss : 0.30733487010002136
Train Epoch: 5 [23680/25390 (93%)]	Loss: 0.206036, iou: 0.666626
Cross_entropy loss: 0.20603623986244202, mixed_loss : 0.3155170977115631
Train Epoch: 5 [24000/25390 (94%)]	Loss: 0.162567, iou: 0.756266
Cross_entropy loss: 0.16256745159626007, mixed_loss : 0.2930334508419037
Train Epoch: 5 [24320/25390 (96%)]	Loss: 0.144532, iou: 0.806666
Cross_entropy loss: 0.14453156292438507, mixed_loss : 0.2781902551651001
Train Epoch: 5 [24640/25390 (97%)]	Loss: 0.188579, iou: 0.687490
Cross_entropy loss: 0.188579261302948, mixed_loss : 0.30572256445884705
Train Epoch: 5 [24960/25390 (98%)]	Loss: 0.168230, iou: 0.732696
Cross_entropy loss: 0.16823038458824158, mixed_loss : 0.29167696833610535
Train Epoch: 5 [25280/25390 (99%)]	Loss: 0.173247, iou: 0.745413
Cross_entropy loss: 0.17324678599834442, mixed_loss : 0.29787468910217285
train: iou: 0.732076, bce: 0.085677, dice: 0.267924, loss: 0.176800
Validation: [0/2821 (0%)]	Loss: 0.219620, iou: 0.692520
Validation: [640/2821 (22%)]	Loss: 0.220500, iou: 0.673944
Validation: [1280/2821 (44%)]	Loss: 0.266872, iou: 0.609386
Validation: [1920/2821 (67%)]	Loss: 0.214161, iou: 0.693639
Validation: [2560/2821 (89%)]	Loss: 0.208416, iou: 0.703871
val: iou: 0.690708, bce: 0.136715, dice: 0.309292, loss: 0.223004
Condition 1
[0, 0, 1, 1]
Condition 2
[1, 0, 1, 1]
Current epoch: 5; current test iou: 0.6907; best test iou: 0.7497 at epoch 4


epoch:  6
k = 7
condition satisfied
savlr s:
0.007307223425844966
condition satisfied
k = 8
savlr s:
0.007837226298921267
Train Epoch: 6 [0/25390 (0%)]	Loss: 0.195105, iou: 0.750708
Cross_entropy loss: 0.19510464370250702, mixed_loss : 0.44877371191978455
Train Epoch: 6 [320/25390 (1%)]	Loss: 0.204658, iou: 0.703566
Cross_entropy loss: 0.20465776324272156, mixed_loss : 0.3745357096195221
Train Epoch: 6 [640/25390 (3%)]	Loss: 0.193540, iou: 0.688895
Cross_entropy loss: 0.19354000687599182, mixed_loss : 0.3388395309448242
Train Epoch: 6 [960/25390 (4%)]	Loss: 0.135594, iou: 0.793212
Cross_entropy loss: 0.1355942189693451, mixed_loss : 0.2516610026359558
Train Epoch: 6 [1280/25390 (5%)]	Loss: 0.171961, iou: 0.735110
Cross_entropy loss: 0.17196080088615417, mixed_loss : 0.28686243295669556
Train Epoch: 6 [1600/25390 (6%)]	Loss: 0.156848, iou: 0.773512
Cross_entropy loss: 0.15684807300567627, mixed_loss : 0.2686777710914612
Train Epoch: 6 [1920/25390 (8%)]	Loss: 0.191633, iou: 0.723316
Cross_entropy loss: 0.19163347780704498, mixed_loss : 0.2906390428543091
Train Epoch: 6 [2240/25390 (9%)]	Loss: 0.157898, iou: 0.741891
Cross_entropy loss: 0.15789808332920074, mixed_loss : 0.30153000354766846
Train Epoch: 6 [2560/25390 (10%)]	Loss: 0.216005, iou: 0.665756
Cross_entropy loss: 0.2160046249628067, mixed_loss : 0.3635876476764679
Train Epoch: 6 [2880/25390 (11%)]	Loss: 0.179499, iou: 0.733051
Cross_entropy loss: 0.1794992834329605, mixed_loss : 0.30871614813804626
Train Epoch: 6 [3200/25390 (13%)]	Loss: 0.168463, iou: 0.748746
Cross_entropy loss: 0.1684633195400238, mixed_loss : 0.2914998531341553
Train Epoch: 6 [3520/25390 (14%)]	Loss: 0.209617, iou: 0.677999
Cross_entropy loss: 0.2096167504787445, mixed_loss : 0.35286933183670044
Train Epoch: 6 [3840/25390 (15%)]	Loss: 0.163305, iou: 0.732149
Cross_entropy loss: 0.16330459713935852, mixed_loss : 0.2882594168186188
Train Epoch: 6 [4160/25390 (16%)]	Loss: 0.192736, iou: 0.746894
Cross_entropy loss: 0.19273635745048523, mixed_loss : 0.3110464811325073
Train Epoch: 6 [4480/25390 (18%)]	Loss: 0.153866, iou: 0.757099
Cross_entropy loss: 0.15386627614498138, mixed_loss : 0.2599644958972931
Train Epoch: 6 [4800/25390 (19%)]	Loss: 0.154302, iou: 0.758237
Cross_entropy loss: 0.15430167317390442, mixed_loss : 0.25328952074050903
Train Epoch: 6 [5120/25390 (20%)]	Loss: 0.167628, iou: 0.760421
Cross_entropy loss: 0.1676277220249176, mixed_loss : 0.2748737931251526
Train Epoch: 6 [5440/25390 (21%)]	Loss: 0.136450, iou: 0.792095
Cross_entropy loss: 0.1364498734474182, mixed_loss : 0.24240808188915253
Train Epoch: 6 [5760/25390 (23%)]	Loss: 0.155046, iou: 0.776836
Cross_entropy loss: 0.15504606068134308, mixed_loss : 0.2823878526687622
Train Epoch: 6 [6080/25390 (24%)]	Loss: 0.157254, iou: 0.778616
Cross_entropy loss: 0.15725448727607727, mixed_loss : 0.3322058618068695
Train Epoch: 6 [6400/25390 (25%)]	Loss: 0.206643, iou: 0.657753
Cross_entropy loss: 0.20664335787296295, mixed_loss : 0.3508477509021759
Train Epoch: 6 [6720/25390 (26%)]	Loss: 0.169455, iou: 0.730250
Cross_entropy loss: 0.16945475339889526, mixed_loss : 0.28504863381385803
Train Epoch: 6 [7040/25390 (28%)]	Loss: 0.133767, iou: 0.812321
Cross_entropy loss: 0.13376672565937042, mixed_loss : 0.23531347513198853
Train Epoch: 6 [7360/25390 (29%)]	Loss: 0.168166, iou: 0.735829
Cross_entropy loss: 0.16816605627536774, mixed_loss : 0.2884748876094818
Train Epoch: 6 [7680/25390 (30%)]	Loss: 0.252705, iou: 0.774686
Cross_entropy loss: 0.2527051866054535, mixed_loss : 0.3466049134731293
Train Epoch: 6 [8000/25390 (31%)]	Loss: 0.147425, iou: 0.775913
Cross_entropy loss: 0.1474246382713318, mixed_loss : 0.2933626174926758
Train Epoch: 6 [8320/25390 (33%)]	Loss: 0.174797, iou: 0.739773
Cross_entropy loss: 0.17479704320430756, mixed_loss : 0.28420671820640564
Train Epoch: 6 [8640/25390 (34%)]	Loss: 0.163447, iou: 0.748849
Cross_entropy loss: 0.1634470820426941, mixed_loss : 0.26076194643974304
Train Epoch: 6 [8960/25390 (35%)]	Loss: 0.130035, iou: 0.801339
Cross_entropy loss: 0.13003499805927277, mixed_loss : 0.21635077893733978
Train Epoch: 6 [9280/25390 (37%)]	Loss: 0.144871, iou: 0.788255
Cross_entropy loss: 0.14487124979496002, mixed_loss : 0.2651352882385254
Train Epoch: 6 [9600/25390 (38%)]	Loss: 0.198263, iou: 0.706124
Cross_entropy loss: 0.19826318323612213, mixed_loss : 0.3322526216506958
Train Epoch: 6 [9920/25390 (39%)]	Loss: 0.142238, iou: 0.787456
Cross_entropy loss: 0.14223763346672058, mixed_loss : 0.2624715566635132
Train Epoch: 6 [10240/25390 (40%)]	Loss: 0.137604, iou: 0.776452
Cross_entropy loss: 0.13760405778884888, mixed_loss : 0.23707953095436096
Train Epoch: 6 [10560/25390 (42%)]	Loss: 0.130397, iou: 0.805018
Cross_entropy loss: 0.1303965151309967, mixed_loss : 0.21151873469352722
Train Epoch: 6 [10880/25390 (43%)]	Loss: 0.146286, iou: 0.770469
Cross_entropy loss: 0.1462858021259308, mixed_loss : 0.23626889288425446
Train Epoch: 6 [11200/25390 (44%)]	Loss: 0.162068, iou: 0.733780
Cross_entropy loss: 0.1620682030916214, mixed_loss : 0.2746564447879791
Train Epoch: 6 [11520/25390 (45%)]	Loss: 0.125158, iou: 0.825577
Cross_entropy loss: 0.12515825033187866, mixed_loss : 0.24763552844524384
Train Epoch: 6 [11840/25390 (47%)]	Loss: 0.152182, iou: 0.757342
Cross_entropy loss: 0.15218210220336914, mixed_loss : 0.254178524017334
Train Epoch: 6 [12160/25390 (48%)]	Loss: 0.179031, iou: 0.717149
Cross_entropy loss: 0.17903108894824982, mixed_loss : 0.2895476520061493
Train Epoch: 6 [12480/25390 (49%)]	Loss: 0.243433, iou: 0.614247
Cross_entropy loss: 0.2434329092502594, mixed_loss : 0.36017364263534546
Train Epoch: 6 [12800/25390 (50%)]	Loss: 0.156698, iou: 0.784528
Cross_entropy loss: 0.15669788420200348, mixed_loss : 0.2600933015346527
Train Epoch: 6 [13120/25390 (52%)]	Loss: 0.191163, iou: 0.691990
Cross_entropy loss: 0.19116300344467163, mixed_loss : 0.28848281502723694
Train Epoch: 6 [13440/25390 (53%)]	Loss: 0.150958, iou: 0.774072
Cross_entropy loss: 0.15095824003219604, mixed_loss : 0.241423100233078
Train Epoch: 6 [13760/25390 (54%)]	Loss: 0.140805, iou: 0.790332
Cross_entropy loss: 0.14080458879470825, mixed_loss : 0.23765023052692413
Train Epoch: 6 [14080/25390 (55%)]	Loss: 0.166185, iou: 0.744371
Cross_entropy loss: 0.16618530452251434, mixed_loss : 0.2693497836589813
Train Epoch: 6 [14400/25390 (57%)]	Loss: 0.192345, iou: 0.686876
Cross_entropy loss: 0.19234547019004822, mixed_loss : 0.299637109041214
Train Epoch: 6 [14720/25390 (58%)]	Loss: 0.157440, iou: 0.781166
Cross_entropy loss: 0.15744049847126007, mixed_loss : 0.2736452519893646
Train Epoch: 6 [15040/25390 (59%)]	Loss: 0.189697, iou: 0.690360
Cross_entropy loss: 0.18969672918319702, mixed_loss : 0.31456565856933594
Train Epoch: 6 [15360/25390 (60%)]	Loss: 0.148302, iou: 0.801693
Cross_entropy loss: 0.1483023464679718, mixed_loss : 0.2706905007362366
Train Epoch: 6 [15680/25390 (62%)]	Loss: 0.112857, iou: 0.827460
Cross_entropy loss: 0.11285652220249176, mixed_loss : 0.21046054363250732
Train Epoch: 6 [16000/25390 (63%)]	Loss: 0.161369, iou: 0.777151
Cross_entropy loss: 0.16136886179447174, mixed_loss : 0.26655858755111694
Train Epoch: 6 [16320/25390 (64%)]	Loss: 0.142888, iou: 0.781144
Cross_entropy loss: 0.14288835227489471, mixed_loss : 0.2821129858493805
Train Epoch: 6 [16640/25390 (65%)]	Loss: 0.179909, iou: 0.688162
Cross_entropy loss: 0.17990924417972565, mixed_loss : 0.30065974593162537
Train Epoch: 6 [16960/25390 (67%)]	Loss: 0.195232, iou: 0.718108
Cross_entropy loss: 0.19523218274116516, mixed_loss : 0.32414868474006653
Train Epoch: 6 [17280/25390 (68%)]	Loss: 0.145233, iou: 0.775772
Cross_entropy loss: 0.14523272216320038, mixed_loss : 0.24846848845481873
Train Epoch: 6 [17600/25390 (69%)]	Loss: 0.150593, iou: 0.797993
Cross_entropy loss: 0.15059307217597961, mixed_loss : 0.2754075229167938
Train Epoch: 6 [17920/25390 (71%)]	Loss: 0.139502, iou: 0.810680
Cross_entropy loss: 0.13950234651565552, mixed_loss : 0.2647817134857178
Train Epoch: 6 [18240/25390 (72%)]	Loss: 0.157535, iou: 0.745069
Cross_entropy loss: 0.15753528475761414, mixed_loss : 0.33225560188293457
Train Epoch: 6 [18560/25390 (73%)]	Loss: 0.176667, iou: 0.772142
Cross_entropy loss: 0.17666679620742798, mixed_loss : 0.3076981008052826
Train Epoch: 6 [18880/25390 (74%)]	Loss: 0.164825, iou: 0.738914
Cross_entropy loss: 0.1648251861333847, mixed_loss : 0.2785670757293701
Train Epoch: 6 [19200/25390 (76%)]	Loss: 0.156122, iou: 0.770246
Cross_entropy loss: 0.15612156689167023, mixed_loss : 0.2930525839328766
Train Epoch: 6 [19520/25390 (77%)]	Loss: 0.166212, iou: 0.738824
Cross_entropy loss: 0.16621176898479462, mixed_loss : 0.3013598620891571
Train Epoch: 6 [19840/25390 (78%)]	Loss: 0.147762, iou: 0.769249
Cross_entropy loss: 0.14776191115379333, mixed_loss : 0.2716585397720337
Train Epoch: 6 [20160/25390 (79%)]	Loss: 0.171812, iou: 0.751732
Cross_entropy loss: 0.17181232571601868, mixed_loss : 0.2938890755176544
Train Epoch: 6 [20480/25390 (81%)]	Loss: 0.176116, iou: 0.734251
Cross_entropy loss: 0.17611631751060486, mixed_loss : 0.2906268835067749
Train Epoch: 6 [20800/25390 (82%)]	Loss: 0.188638, iou: 0.723312
Cross_entropy loss: 0.18863844871520996, mixed_loss : 0.32554566860198975
Train Epoch: 6 [21120/25390 (83%)]	Loss: 0.210668, iou: 0.679059
Cross_entropy loss: 0.2106681764125824, mixed_loss : 0.33987507224082947
Train Epoch: 6 [21440/25390 (84%)]	Loss: 0.163727, iou: 0.781407
Cross_entropy loss: 0.16372743248939514, mixed_loss : 0.2812859117984772
Train Epoch: 6 [21760/25390 (86%)]	Loss: 0.181044, iou: 0.713784
Cross_entropy loss: 0.1810438334941864, mixed_loss : 0.2823283076286316
Train Epoch: 6 [22080/25390 (87%)]	Loss: 0.151832, iou: 0.758572
Cross_entropy loss: 0.15183213353157043, mixed_loss : 0.2726268172264099
Train Epoch: 6 [22400/25390 (88%)]	Loss: 0.164016, iou: 0.739051
Cross_entropy loss: 0.16401609778404236, mixed_loss : 0.31447482109069824
Train Epoch: 6 [22720/25390 (89%)]	Loss: 0.148204, iou: 0.770732
Cross_entropy loss: 0.1482035517692566, mixed_loss : 0.27653414011001587
Train Epoch: 6 [23040/25390 (91%)]	Loss: 0.269283, iou: 0.653408
Cross_entropy loss: 0.26928290724754333, mixed_loss : 0.37996646761894226
Train Epoch: 6 [23360/25390 (92%)]	Loss: 0.178720, iou: 0.727665
Cross_entropy loss: 0.1787199079990387, mixed_loss : 0.30886605381965637
Train Epoch: 6 [23680/25390 (93%)]	Loss: 0.186941, iou: 0.699311
Cross_entropy loss: 0.18694087862968445, mixed_loss : 0.30198025703430176
Train Epoch: 6 [24000/25390 (94%)]	Loss: 0.162998, iou: 0.753951
Cross_entropy loss: 0.16299840807914734, mixed_loss : 0.2872033417224884
Train Epoch: 6 [24320/25390 (96%)]	Loss: 0.177565, iou: 0.745451
Cross_entropy loss: 0.1775648295879364, mixed_loss : 0.284668892621994
Train Epoch: 6 [24640/25390 (97%)]	Loss: 0.194123, iou: 0.702716
Cross_entropy loss: 0.194123312830925, mixed_loss : 0.2967495620250702
Train Epoch: 6 [24960/25390 (98%)]	Loss: 0.167885, iou: 0.752918
Cross_entropy loss: 0.1678847223520279, mixed_loss : 0.29050350189208984
Train Epoch: 6 [25280/25390 (99%)]	Loss: 0.172253, iou: 0.788730
Cross_entropy loss: 0.17225337028503418, mixed_loss : 0.2958202660083771
train: iou: 0.741088, bce: 0.081876, dice: 0.258912, loss: 0.170394
Validation: [0/2821 (0%)]	Loss: 0.140128, iou: 0.777886
Validation: [640/2821 (22%)]	Loss: 0.150574, iou: 0.753927
Validation: [1280/2821 (44%)]	Loss: 0.192102, iou: 0.681294
Validation: [1920/2821 (67%)]	Loss: 0.144429, iou: 0.768940
Validation: [2560/2821 (89%)]	Loss: 0.141557, iou: 0.773185
val: iou: 0.767038, bce: 0.063218, dice: 0.232962, loss: 0.148090

Get a new best test iou:0.77
Save new ADMM trained model!!
Condition 1
[0, 0, 1, 1, 1]
Condition 2
[1, 0, 1, 1, 1]
Current epoch: 6; current test iou: 0.7670; best test iou: 0.7670 at epoch 6


epoch:  7
k = 9
condition satisfied
savlr s:
0.007820290380802099
condition satisfied
k = 10
savlr s:
0.008430031789771026
Train Epoch: 7 [0/25390 (0%)]	Loss: 0.215838, iou: 0.656766
Cross_entropy loss: 0.21583792567253113, mixed_loss : 0.4375213384628296
Train Epoch: 7 [320/25390 (1%)]	Loss: 0.138515, iou: 0.791176
Cross_entropy loss: 0.13851451873779297, mixed_loss : 0.3219698667526245
Train Epoch: 7 [640/25390 (3%)]	Loss: 0.158640, iou: 0.773215
Cross_entropy loss: 0.15864017605781555, mixed_loss : 0.2828640043735504
Train Epoch: 7 [960/25390 (4%)]	Loss: 0.162587, iou: 0.731233
Cross_entropy loss: 0.162586972117424, mixed_loss : 0.26952841877937317
Train Epoch: 7 [1280/25390 (5%)]	Loss: 0.198268, iou: 0.704855
Cross_entropy loss: 0.19826799631118774, mixed_loss : 0.3218677341938019
Train Epoch: 7 [1600/25390 (6%)]	Loss: 0.184132, iou: 0.722502
Cross_entropy loss: 0.18413211405277252, mixed_loss : 0.31912559270858765
Train Epoch: 7 [1920/25390 (8%)]	Loss: 0.172332, iou: 0.724699
Cross_entropy loss: 0.172332301735878, mixed_loss : 0.2907855212688446
Train Epoch: 7 [2240/25390 (9%)]	Loss: 0.165936, iou: 0.750728
Cross_entropy loss: 0.16593576967716217, mixed_loss : 0.32029157876968384
Train Epoch: 7 [2560/25390 (10%)]	Loss: 0.184519, iou: 0.725473
Cross_entropy loss: 0.1845194548368454, mixed_loss : 0.29040268063545227
Train Epoch: 7 [2880/25390 (11%)]	Loss: 0.183257, iou: 0.743112
Cross_entropy loss: 0.1832566112279892, mixed_loss : 0.29052937030792236
Train Epoch: 7 [3200/25390 (13%)]	Loss: 0.160513, iou: 0.758016
Cross_entropy loss: 0.1605130434036255, mixed_loss : 0.27592799067497253
Train Epoch: 7 [3520/25390 (14%)]	Loss: 0.239360, iou: 0.622366
Cross_entropy loss: 0.23936034739017487, mixed_loss : 0.3423044979572296
Train Epoch: 7 [3840/25390 (15%)]	Loss: 0.164363, iou: 0.741929
Cross_entropy loss: 0.16436266899108887, mixed_loss : 0.2642105221748352
Train Epoch: 7 [4160/25390 (16%)]	Loss: 0.149646, iou: 0.769842
Cross_entropy loss: 0.14964620769023895, mixed_loss : 0.2515350878238678
Train Epoch: 7 [4480/25390 (18%)]	Loss: 0.161590, iou: 0.754402
Cross_entropy loss: 0.16158998012542725, mixed_loss : 0.2791818082332611
Train Epoch: 7 [4800/25390 (19%)]	Loss: 0.147360, iou: 0.784543
Cross_entropy loss: 0.14736022055149078, mixed_loss : 0.25689905881881714
Train Epoch: 7 [5120/25390 (20%)]	Loss: 0.133718, iou: 0.783805
Cross_entropy loss: 0.13371846079826355, mixed_loss : 0.23162436485290527
Train Epoch: 7 [5440/25390 (21%)]	Loss: 0.146031, iou: 0.785957
Cross_entropy loss: 0.14603090286254883, mixed_loss : 0.24215736985206604
Train Epoch: 7 [5760/25390 (23%)]	Loss: 0.204918, iou: 0.714937
Cross_entropy loss: 0.20491844415664673, mixed_loss : 0.2963835299015045
Train Epoch: 7 [6080/25390 (24%)]	Loss: 0.183853, iou: 0.723992
Cross_entropy loss: 0.18385273218154907, mixed_loss : 0.29123035073280334
Train Epoch: 7 [6400/25390 (25%)]	Loss: 0.175288, iou: 0.735847
Cross_entropy loss: 0.1752883642911911, mixed_loss : 0.28436216711997986
Train Epoch: 7 [6720/25390 (26%)]	Loss: 0.127672, iou: 0.800761
Cross_entropy loss: 0.1276719570159912, mixed_loss : 0.2142690122127533
Train Epoch: 7 [7040/25390 (28%)]	Loss: 0.120077, iou: 0.841298
Cross_entropy loss: 0.12007658928632736, mixed_loss : 0.21382854878902435
Train Epoch: 7 [7360/25390 (29%)]	Loss: 0.141395, iou: 0.791891
Cross_entropy loss: 0.14139491319656372, mixed_loss : 0.23008832335472107
Train Epoch: 7 [7680/25390 (30%)]	Loss: 0.140087, iou: 0.784732
Cross_entropy loss: 0.14008662104606628, mixed_loss : 0.2216000258922577
Train Epoch: 7 [8000/25390 (31%)]	Loss: 0.191950, iou: 0.692372
Cross_entropy loss: 0.19195020198822021, mixed_loss : 0.28421393036842346
Train Epoch: 7 [8320/25390 (33%)]	Loss: 0.158003, iou: 0.763792
Cross_entropy loss: 0.1580026000738144, mixed_loss : 0.2552765905857086
Train Epoch: 7 [8640/25390 (34%)]	Loss: 0.187027, iou: 0.722982
Cross_entropy loss: 0.18702691793441772, mixed_loss : 0.29104870557785034
Train Epoch: 7 [8960/25390 (35%)]	Loss: 0.168181, iou: 0.735067
Cross_entropy loss: 0.16818074882030487, mixed_loss : 0.2644679546356201
Train Epoch: 7 [9280/25390 (37%)]	Loss: 0.154778, iou: 0.758308
Cross_entropy loss: 0.15477770566940308, mixed_loss : 0.24714601039886475
Train Epoch: 7 [9600/25390 (38%)]	Loss: 0.162925, iou: 0.740165
Cross_entropy loss: 0.1629246175289154, mixed_loss : 0.24758459627628326
Train Epoch: 7 [9920/25390 (39%)]	Loss: 0.204537, iou: 0.682408
Cross_entropy loss: 0.20453698933124542, mixed_loss : 0.27658334374427795
Train Epoch: 7 [10240/25390 (40%)]	Loss: 0.130842, iou: 0.800698
Cross_entropy loss: 0.130841925740242, mixed_loss : 0.23449908196926117
Train Epoch: 7 [10560/25390 (42%)]	Loss: 0.191275, iou: 0.726711
Cross_entropy loss: 0.19127492606639862, mixed_loss : 0.29253941774368286
Train Epoch: 7 [10880/25390 (43%)]	Loss: 0.117458, iou: 0.816764
Cross_entropy loss: 0.11745832860469818, mixed_loss : 0.20078009366989136
Train Epoch: 7 [11200/25390 (44%)]	Loss: 0.143157, iou: 0.786966
Cross_entropy loss: 0.14315691590309143, mixed_loss : 0.248145192861557
Train Epoch: 7 [11520/25390 (45%)]	Loss: 0.191302, iou: 0.697866
Cross_entropy loss: 0.1913021206855774, mixed_loss : 0.2819329500198364
Train Epoch: 7 [11840/25390 (47%)]	Loss: 0.173493, iou: 0.727190
Cross_entropy loss: 0.1734926998615265, mixed_loss : 0.2715427279472351
Train Epoch: 7 [12160/25390 (48%)]	Loss: 0.144757, iou: 0.786415
Cross_entropy loss: 0.1447572261095047, mixed_loss : 0.24441227316856384
Train Epoch: 7 [12480/25390 (49%)]	Loss: 0.149628, iou: 0.778831
Cross_entropy loss: 0.149627685546875, mixed_loss : 0.2330917865037918
Train Epoch: 7 [12800/25390 (50%)]	Loss: 0.150558, iou: 0.772401
Cross_entropy loss: 0.1505577564239502, mixed_loss : 0.23969317972660065
Train Epoch: 7 [13120/25390 (52%)]	Loss: 0.136474, iou: 0.778052
Cross_entropy loss: 0.13647356629371643, mixed_loss : 0.21595005691051483
Train Epoch: 7 [13440/25390 (53%)]	Loss: 0.145284, iou: 0.776631
Cross_entropy loss: 0.1452842801809311, mixed_loss : 0.2303246557712555
Train Epoch: 7 [13760/25390 (54%)]	Loss: 0.169862, iou: 0.764219
Cross_entropy loss: 0.1698622852563858, mixed_loss : 0.2673283517360687
Train Epoch: 7 [14080/25390 (55%)]	Loss: 0.137180, iou: 0.815062
Cross_entropy loss: 0.13717956840991974, mixed_loss : 0.23713527619838715
Train Epoch: 7 [14400/25390 (57%)]	Loss: 0.160560, iou: 0.747471
Cross_entropy loss: 0.16055995225906372, mixed_loss : 0.2526648938655853
Train Epoch: 7 [14720/25390 (58%)]	Loss: 0.134694, iou: 0.804172
Cross_entropy loss: 0.13469377160072327, mixed_loss : 0.24666795134544373
Train Epoch: 7 [15040/25390 (59%)]	Loss: 0.154350, iou: 0.765349
Cross_entropy loss: 0.154350146651268, mixed_loss : 0.2518881559371948
Train Epoch: 7 [15360/25390 (60%)]	Loss: 0.160649, iou: 0.751840
Cross_entropy loss: 0.160648912191391, mixed_loss : 0.2645168602466583
Train Epoch: 7 [15680/25390 (62%)]	Loss: 0.153257, iou: 0.744731
Cross_entropy loss: 0.15325689315795898, mixed_loss : 0.2509428560733795
Train Epoch: 7 [16000/25390 (63%)]	Loss: 0.136440, iou: 0.788983
Cross_entropy loss: 0.13643991947174072, mixed_loss : 0.24375656247138977
Train Epoch: 7 [16320/25390 (64%)]	Loss: 0.138516, iou: 0.818887
Cross_entropy loss: 0.13851602375507355, mixed_loss : 0.27402687072753906
Train Epoch: 7 [16640/25390 (65%)]	Loss: 0.124537, iou: 0.811695
Cross_entropy loss: 0.12453693151473999, mixed_loss : 0.24132728576660156
Train Epoch: 7 [16960/25390 (67%)]	Loss: 0.162853, iou: 0.742203
Cross_entropy loss: 0.16285337507724762, mixed_loss : 0.24656453728675842
Train Epoch: 7 [17280/25390 (68%)]	Loss: 0.156329, iou: 0.772784
Cross_entropy loss: 0.15632912516593933, mixed_loss : 0.23061896860599518
Train Epoch: 7 [17600/25390 (69%)]	Loss: 0.192013, iou: 0.719834
Cross_entropy loss: 0.19201329350471497, mixed_loss : 0.2765503227710724
Train Epoch: 7 [17920/25390 (71%)]	Loss: 0.206018, iou: 0.653114
Cross_entropy loss: 0.20601847767829895, mixed_loss : 0.30787530541419983
Train Epoch: 7 [18240/25390 (72%)]	Loss: 0.175235, iou: 0.710742
Cross_entropy loss: 0.175234854221344, mixed_loss : 0.269205778837204
Train Epoch: 7 [18560/25390 (73%)]	Loss: 0.155457, iou: 0.763941
Cross_entropy loss: 0.15545664727687836, mixed_loss : 0.2573056221008301
Train Epoch: 7 [18880/25390 (74%)]	Loss: 0.154785, iou: 0.758504
Cross_entropy loss: 0.1547851711511612, mixed_loss : 0.2607976496219635
Train Epoch: 7 [19200/25390 (76%)]	Loss: 0.148239, iou: 0.776872
Cross_entropy loss: 0.1482393741607666, mixed_loss : 0.2417064607143402
Train Epoch: 7 [19520/25390 (77%)]	Loss: 0.128583, iou: 0.801869
Cross_entropy loss: 0.1285826861858368, mixed_loss : 0.22060814499855042
Train Epoch: 7 [19840/25390 (78%)]	Loss: 0.157770, iou: 0.750956
Cross_entropy loss: 0.15777045488357544, mixed_loss : 0.23753999173641205
Train Epoch: 7 [20160/25390 (79%)]	Loss: 0.156484, iou: 0.784400
Cross_entropy loss: 0.1564839482307434, mixed_loss : 0.2357773780822754
Train Epoch: 7 [20480/25390 (81%)]	Loss: 0.195313, iou: 0.692759
Cross_entropy loss: 0.1953130066394806, mixed_loss : 0.2751130759716034
Train Epoch: 7 [20800/25390 (82%)]	Loss: 0.207549, iou: 0.670946
Cross_entropy loss: 0.20754876732826233, mixed_loss : 0.3309727609157562
Train Epoch: 7 [21120/25390 (83%)]	Loss: 0.184391, iou: 0.722923
Cross_entropy loss: 0.1843905746936798, mixed_loss : 0.29033535718917847
Train Epoch: 7 [21440/25390 (84%)]	Loss: 0.133709, iou: 0.795521
Cross_entropy loss: 0.133709117770195, mixed_loss : 0.2466348111629486
Train Epoch: 7 [21760/25390 (86%)]	Loss: 0.180090, iou: 0.740669
Cross_entropy loss: 0.18008968234062195, mixed_loss : 0.29047664999961853
Train Epoch: 7 [22080/25390 (87%)]	Loss: 0.164604, iou: 0.746904
Cross_entropy loss: 0.1646036058664322, mixed_loss : 0.2788686752319336
Train Epoch: 7 [22400/25390 (88%)]	Loss: 0.121991, iou: 0.831130
Cross_entropy loss: 0.12199118733406067, mixed_loss : 0.23080618679523468
Train Epoch: 7 [22720/25390 (89%)]	Loss: 0.134252, iou: 0.793208
Cross_entropy loss: 0.1342519223690033, mixed_loss : 0.22607749700546265
