
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='frontback', dims=256, ext='0.5_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.5', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/frontback_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/2821 (0%)]	Loss: 0.019503, iou: 0.969403
Cross_entropy loss: 0.022904112935066223, mixed_loss : 0.026766875758767128
Train Epoch: 14 [18880/25390 (74%)]	Loss: 0.023870, iou: 0.962178
Cross_entropy loss: 0.02387024648487568, mixed_loss : 0.02867732010781765
Train Epoch: 14 [19200/25390 (76%)]	Loss: 0.022687, iou: 0.963806
Cross_entropy loss: 0.022686641663312912, mixed_loss : 0.025865627452731133
Train Epoch: 14 [19520/25390 (77%)]	Loss: 0.024382, iou: 0.959657
Cross_entropy loss: 0.02438170835375786, mixed_loss : 0.02795262262225151
Train Epoch: 14 [19840/25390 (78%)]	Loss: 0.026525, iou: 0.960274
Cross_entropy loss: 0.0265248604118824, mixed_loss : 0.029475998133420944
Train Epoch: 14 [20160/25390 (79%)]	Loss: 0.036842, iou: 0.936914
Cross_entropy loss: 0.036842405796051025, mixed_loss : 0.04077635332942009
Train Epoch: 14 [20480/25390 (81%)]	Loss: 0.025162, iou: 0.965625
Cross_entropy loss: 0.025161828845739365, mixed_loss : 0.027749693021178246
Train Epoch: 14 [20800/25390 (82%)]	Loss: 0.020262, iou: 0.968406
Cross_entropy loss: 0.020261894911527634, mixed_loss : 0.029302578419446945
Train Epoch: 14 [21120/25390 (83%)]	Loss: 0.019992, iou: 0.971971
Cross_entropy loss: 0.01999225839972496, mixed_loss : 0.0255897119641304
Train Epoch: 14 [21440/25390 (84%)]	Loss: 0.022578, iou: 0.965715
Cross_entropy loss: 0.022578027099370956, mixed_loss : 0.02806692011654377
Train Epoch: 14 [21760/25390 (86%)]	Loss: 0.034575, iou: 0.943749
Cross_entropy loss: 0.03457474336028099, mixed_loss : 0.03987974673509598
Train Epoch: 14 [22080/25390 (87%)]	Loss: 0.037060, iou: 0.938829
Cross_entropy loss: 0.03705973923206329, mixed_loss : 0.04233955219388008
Train Epoch: 14 [22400/25390 (88%)]	Loss: 0.036188, iou: 0.939647
Cross_entropy loss: 0.036188360303640366, mixed_loss : 0.03968951478600502
Train Epoch: 14 [22720/25390 (89%)]	Loss: 0.018329, iou: 0.974985
Cross_entropy loss: 0.018328964710235596, mixed_loss : 0.020922262221574783
Train Epoch: 14 [23040/25390 (91%)]	Loss: 0.027917, iou: 0.953130
Cross_entropy loss: 0.02791670151054859, mixed_loss : 0.030901581048965454
Train Epoch: 14 [23360/25390 (92%)]	Loss: 0.022590, iou: 0.965860
Cross_entropy loss: 0.02259029448032379, mixed_loss : 0.02860170789062977
Train Epoch: 14 [23680/25390 (93%)]	Loss: 0.022173, iou: 0.966618
Cross_entropy loss: 0.022172655910253525, mixed_loss : 0.026173273101449013
Train Epoch: 14 [24000/25390 (94%)]	Loss: 0.022809, iou: 0.967066
Cross_entropy loss: 0.02280903235077858, mixed_loss : 0.03965968266129494
Train Epoch: 14 [24320/25390 (96%)]	Loss: 0.021601, iou: 0.968925
Cross_entropy loss: 0.0216013602912426, mixed_loss : 0.03096204809844494
Train Epoch: 14 [24640/25390 (97%)]	Loss: 0.035488, iou: 0.940523
Cross_entropy loss: 0.03548794239759445, mixed_loss : 0.04101302847266197
Train Epoch: 14 [24960/25390 (98%)]	Loss: 0.017610, iou: 0.975405
Cross_entropy loss: 0.01761009730398655, mixed_loss : 0.021169496700167656
Train Epoch: 14 [25280/25390 (99%)]	Loss: 0.020830, iou: 0.967074
Cross_entropy loss: 0.02082989551126957, mixed_loss : 0.023914972320199013
train: iou: 0.964357, bce: 0.010650, dice: 0.035643, loss: 0.023147
Validation: [0/2821 (0%)]	Loss: 0.021658, iou: 0.966380
Validation: [640/2821 (22%)]	Loss: 0.019577, iou: 0.969628
Validation: [1280/2821 (44%)]	Loss: 0.025382, iou: 0.958509
Validation: [1920/2821 (67%)]	Loss: 0.019408, iou: 0.969979
Validation: [2560/2821 (89%)]	Loss: 0.019723, iou: 0.970453
val: iou: 0.966297, bce: 0.010151, dice: 0.033703, loss: 0.021927
Condition 1
[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0]
Condition 2
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Current epoch: 14; current test iou: 0.9663; best test iou: 0.9668 at epoch 8


epoch:  15
k = 21
condition not satisfied
condition satisfied
k = 21
savlr s:
0.00010404821390746115
Train Epoch: 15 [0/25390 (0%)]	Loss: 0.019283, iou: 0.972634
Cross_entropy loss: 0.019282687455415726, mixed_loss : 0.020752081647515297
Train Epoch: 15 [320/25390 (1%)]	Loss: 0.021722, iou: 0.967800
Cross_entropy loss: 0.021721545606851578, mixed_loss : 0.02715710550546646
Train Epoch: 15 [640/25390 (3%)]	Loss: 0.020253, iou: 0.972281
Cross_entropy loss: 0.020252693444490433, mixed_loss : 0.02387281320989132
Train Epoch: 15 [960/25390 (4%)]	Loss: 0.022898, iou: 0.966263
Cross_entropy loss: 0.022897522896528244, mixed_loss : 0.026376038789749146
Train Epoch: 15 [1280/25390 (5%)]	Loss: 0.023689, iou: 0.962090
Cross_entropy loss: 0.02368876151740551, mixed_loss : 0.026354128494858742
Train Epoch: 15 [1600/25390 (6%)]	Loss: 0.021246, iou: 0.967259
Cross_entropy loss: 0.021245570853352547, mixed_loss : 0.023720379918813705
Train Epoch: 15 [1920/25390 (8%)]	Loss: 0.031968, iou: 0.945020
Cross_entropy loss: 0.03196822106838226, mixed_loss : 0.03469759598374367
Train Epoch: 15 [2240/25390 (9%)]	Loss: 0.015532, iou: 0.977274
Cross_entropy loss: 0.01553227100521326, mixed_loss : 0.02031194418668747
Train Epoch: 15 [2560/25390 (10%)]	Loss: 0.019971, iou: 0.969963
Cross_entropy loss: 0.01997089385986328, mixed_loss : 0.023285500705242157
Train Epoch: 15 [2880/25390 (11%)]	Loss: 0.019811, iou: 0.970523
Cross_entropy loss: 0.019810812547802925, mixed_loss : 0.023530393838882446
Train Epoch: 15 [3200/25390 (13%)]	Loss: 0.026624, iou: 0.957681
Cross_entropy loss: 0.026624025776982307, mixed_loss : 0.038961734622716904
Train Epoch: 15 [3520/25390 (14%)]	Loss: 0.021050, iou: 0.966727
Cross_entropy loss: 0.02105024643242359, mixed_loss : 0.027188416570425034
Train Epoch: 15 [3840/25390 (15%)]	Loss: 0.022921, iou: 0.967859
Cross_entropy loss: 0.022921130061149597, mixed_loss : 0.03324173763394356
Train Epoch: 15 [4160/25390 (16%)]	Loss: 0.016912, iou: 0.976892
Cross_entropy loss: 0.016911784186959267, mixed_loss : 0.02369517832994461
Train Epoch: 15 [4480/25390 (18%)]	Loss: 0.034090, iou: 0.940673
Cross_entropy loss: 0.03408970683813095, mixed_loss : 0.03974515572190285
Train Epoch: 15 [4800/25390 (19%)]	Loss: 0.022009, iou: 0.968337
Cross_entropy loss: 0.022008515894412994, mixed_loss : 0.031008685007691383
Train Epoch: 15 [5120/25390 (20%)]	Loss: 0.022108, iou: 0.965360
Cross_entropy loss: 0.02210824005305767, mixed_loss : 0.027770528569817543
Train Epoch: 15 [5440/25390 (21%)]	Loss: 0.017993, iou: 0.974589
Cross_entropy loss: 0.017993133515119553, mixed_loss : 0.022587060928344727
Train Epoch: 15 [5760/25390 (23%)]	Loss: 0.021089, iou: 0.967306
Cross_entropy loss: 0.021088827401399612, mixed_loss : 0.02489328198134899
Train Epoch: 15 [6080/25390 (24%)]	Loss: 0.021267, iou: 0.967249
Cross_entropy loss: 0.02126733586192131, mixed_loss : 0.025217264890670776
Train Epoch: 15 [6400/25390 (25%)]	Loss: 0.024468, iou: 0.961637
Cross_entropy loss: 0.024468323215842247, mixed_loss : 0.027698393911123276
Train Epoch: 15 [6720/25390 (26%)]	Loss: 0.026719, iou: 0.957954
Cross_entropy loss: 0.026719311252236366, mixed_loss : 0.032351963222026825
Train Epoch: 15 [7040/25390 (28%)]	Loss: 0.033189, iou: 0.944767
Cross_entropy loss: 0.0331890694797039, mixed_loss : 0.04168155789375305
Train Epoch: 15 [7360/25390 (29%)]	Loss: 0.021272, iou: 0.969024
Cross_entropy loss: 0.02127174660563469, mixed_loss : 0.027963709086179733
Train Epoch: 15 [7680/25390 (30%)]	Loss: 0.019967, iou: 0.968536
Cross_entropy loss: 0.019966918975114822, mixed_loss : 0.024390187114477158
Train Epoch: 15 [8000/25390 (31%)]	Loss: 0.023876, iou: 0.962847
Cross_entropy loss: 0.02387564443051815, mixed_loss : 0.030408382415771484
Train Epoch: 15 [8320/25390 (33%)]	Loss: 0.019695, iou: 0.971152
Cross_entropy loss: 0.019694548100233078, mixed_loss : 0.024339737370610237
Train Epoch: 15 [8640/25390 (34%)]	Loss: 0.019109, iou: 0.970961
Cross_entropy loss: 0.01910940371453762, mixed_loss : 0.022118106484413147
Train Epoch: 15 [8960/25390 (35%)]	Loss: 0.020417, iou: 0.969569
Cross_entropy loss: 0.020416928455233574, mixed_loss : 0.025326311588287354
Train Epoch: 15 [9280/25390 (37%)]	Loss: 0.022043, iou: 0.966350
Cross_entropy loss: 0.02204321324825287, mixed_loss : 0.02651173807680607
Train Epoch: 15 [9600/25390 (38%)]	Loss: 0.030761, iou: 0.949423
Cross_entropy loss: 0.03076099418103695, mixed_loss : 0.03484096750617027
Train Epoch: 15 [9920/25390 (39%)]	Loss: 0.022845, iou: 0.965387
Cross_entropy loss: 0.02284468337893486, mixed_loss : 0.02691750042140484
Train Epoch: 15 [10240/25390 (40%)]	Loss: 0.022262, iou: 0.966761
Cross_entropy loss: 0.02226196974515915, mixed_loss : 0.027360621839761734
Train Epoch: 15 [10560/25390 (42%)]	Loss: 0.021742, iou: 0.966807
Cross_entropy loss: 0.021742109209299088, mixed_loss : 0.02582930587232113
Train Epoch: 15 [10880/25390 (43%)]	Loss: 0.018969, iou: 0.973170
Cross_entropy loss: 0.018968898802995682, mixed_loss : 0.022175775840878487
Train Epoch: 15 [11200/25390 (44%)]	Loss: 0.022848, iou: 0.966989
Cross_entropy loss: 0.02284751646220684, mixed_loss : 0.02883807010948658
Train Epoch: 15 [11520/25390 (45%)]	Loss: 0.022167, iou: 0.968774
Cross_entropy loss: 0.02216658741235733, mixed_loss : 0.028253844007849693
Train Epoch: 15 [11840/25390 (47%)]	Loss: 0.024630, iou: 0.961068
Cross_entropy loss: 0.02462986670434475, mixed_loss : 0.030221708118915558
Train Epoch: 15 [12160/25390 (48%)]	Loss: 0.022767, iou: 0.962580
Cross_entropy loss: 0.0227669645100832, mixed_loss : 0.027599291875958443
Train Epoch: 15 [12480/25390 (49%)]	Loss: 0.019321, iou: 0.971175
Cross_entropy loss: 0.019320638850331306, mixed_loss : 0.02315039373934269
Train Epoch: 15 [12800/25390 (50%)]	Loss: 0.027096, iou: 0.954319
Cross_entropy loss: 0.027095720171928406, mixed_loss : 0.030728498473763466
Train Epoch: 15 [13120/25390 (52%)]	Loss: 0.021910, iou: 0.968366
Cross_entropy loss: 0.021910175681114197, mixed_loss : 0.025780854746699333
Train Epoch: 15 [13440/25390 (53%)]	Loss: 0.023470, iou: 0.966290
Cross_entropy loss: 0.023469693958759308, mixed_loss : 0.0274578258395195
Train Epoch: 15 [13760/25390 (54%)]	Loss: 0.032209, iou: 0.944880
Cross_entropy loss: 0.0322091169655323, mixed_loss : 0.03561374172568321
Train Epoch: 15 [14080/25390 (55%)]	Loss: 0.020344, iou: 0.967941
Cross_entropy loss: 0.02034413255751133, mixed_loss : 0.02824644185602665
Train Epoch: 15 [14400/25390 (57%)]	Loss: 0.019596, iou: 0.973245
Cross_entropy loss: 0.019595833495259285, mixed_loss : 0.023852281272411346
Train Epoch: 15 [14720/25390 (58%)]	Loss: 0.019569, iou: 0.972887
Cross_entropy loss: 0.01956932619214058, mixed_loss : 0.02740476280450821
Train Epoch: 15 [15040/25390 (59%)]	Loss: 0.029436, iou: 0.952437
Cross_entropy loss: 0.02943553403019905, mixed_loss : 0.03520842641592026
Train Epoch: 15 [15360/25390 (60%)]	Loss: 0.020129, iou: 0.973231
Cross_entropy loss: 0.020128600299358368, mixed_loss : 0.0341012068092823
Train Epoch: 15 [15680/25390 (62%)]	Loss: 0.021410, iou: 0.967776
Cross_entropy loss: 0.021409697830677032, mixed_loss : 0.028171010315418243
Train Epoch: 15 [16000/25390 (63%)]	Loss: 0.021935, iou: 0.965025
Cross_entropy loss: 0.021934792399406433, mixed_loss : 0.026273231953382492
Train Epoch: 15 [16320/25390 (64%)]	Loss: 0.019818, iou: 0.968607
Cross_entropy loss: 0.019818222150206566, mixed_loss : 0.023232879117131233
Train Epoch: 15 [16640/25390 (65%)]	Loss: 0.025442, iou: 0.959471
Cross_entropy loss: 0.02544158324599266, mixed_loss : 0.03526072949171066
Train Epoch: 15 [16960/25390 (67%)]	Loss: 0.022896, iou: 0.965673
Cross_entropy loss: 0.02289550006389618, mixed_loss : 0.029037220403552055
Train Epoch: 15 [17280/25390 (68%)]	Loss: 0.019518, iou: 0.971457
Cross_entropy loss: 0.019518230110406876, mixed_loss : 0.028462283313274384
Train Epoch: 15 [17600/25390 (69%)]	Loss: 0.020605, iou: 0.971941
Cross_entropy loss: 0.020604832097887993, mixed_loss : 0.025489378720521927
Train Epoch: 15 [17920/25390 (71%)]	Loss: 0.017185, iou: 0.976287
Cross_entropy loss: 0.017185326665639877, mixed_loss : 0.0209503173828125
Train Epoch: 15 [18240/25390 (72%)]	Loss: 0.023206, iou: 0.963953
Cross_entropy loss: 0.023206036537885666, mixed_loss : 0.026669902727007866
Train Epoch: 15 [18560/25390 (73%)]	Loss: 0.027146, iou: 0.955602
Cross_entropy loss: 0.027145788073539734, mixed_loss : 0.03065255843102932
Train Epoch: 15 [18880/25390 (74%)]	Loss: 0.020109, iou: 0.971365
Cross_entropy loss: 0.020109152421355247, mixed_loss : 0.02502378262579441
Train Epoch: 15 [19200/25390 (76%)]	Loss: 0.022168, iou: 0.966433
Cross_entropy loss: 0.022167928516864777, mixed_loss : 0.029605071991682053
Train Epoch: 15 [19520/25390 (77%)]	Loss: 0.021468, iou: 0.969926
Cross_entropy loss: 0.021468378603458405, mixed_loss : 0.026843341067433357
Train Epoch: 15 [19840/25390 (78%)]	Loss: 0.024356, iou: 0.962223
Cross_entropy loss: 0.024355929344892502, mixed_loss : 0.028292063623666763
Train Epoch: 15 [20160/25390 (79%)]	Loss: 0.022225, iou: 0.965938
Cross_entropy loss: 0.022225070744752884, mixed_loss : 0.02633323334157467
Train Epoch: 15 [20480/25390 (81%)]	Loss: 0.023744, iou: 0.963451
Cross_entropy loss: 0.023743901401758194, mixed_loss : 0.02749869041144848
Train Epoch: 15 [20800/25390 (82%)]	Loss: 0.022612, iou: 0.965443
Cross_entropy loss: 0.022612210363149643, mixed_loss : 0.02884485386312008
Train Epoch: 15 [21120/25390 (83%)]	Loss: 0.024914, iou: 0.960994
Cross_entropy loss: 0.024914462119340897, mixed_loss : 0.03305717557668686
Train Epoch: 15 [21440/25390 (84%)]	Loss: 0.022832, iou: 0.964126
Cross_entropy loss: 0.022832144051790237, mixed_loss : 0.02779327891767025
Train Epoch: 15 [21760/25390 (86%)]	Loss: 0.020016, iou: 0.969995
Cross_entropy loss: 0.02001609094440937, mixed_loss : 0.024052122607827187
Train Epoch: 15 [22080/25390 (87%)]	Loss: 0.022173, iou: 0.966760
Cross_entropy loss: 0.022172968834638596, mixed_loss : 0.025597840547561646
Train Epoch: 15 [22400/25390 (88%)]	Loss: 0.025619, iou: 0.956637
Cross_entropy loss: 0.025618979707360268, mixed_loss : 0.02894476242363453
Train Epoch: 15 [22720/25390 (89%)]	Loss: 0.025092, iou: 0.963120
Cross_entropy loss: 0.025092164054512978, mixed_loss : 0.028601042926311493
Train Epoch: 15 [23040/25390 (91%)]	Loss: 0.018425, iou: 0.974974
Cross_entropy loss: 0.01842530071735382, mixed_loss : 0.021634165197610855
Train Epoch: 15 [23360/25390 (92%)]	Loss: 0.019191, iou: 0.971820
Cross_entropy loss: 0.01919097825884819, mixed_loss : 0.022695651277899742
Train Epoch: 15 [23680/25390 (93%)]	Loss: 0.031508, iou: 0.946004
Cross_entropy loss: 0.031507931649684906, mixed_loss : 0.03440084308385849
Train Epoch: 15 [24000/25390 (94%)]	Loss: 0.023780, iou: 0.963568
Cross_entropy loss: 0.02377994917333126, mixed_loss : 0.02663375437259674
Train Epoch: 15 [24320/25390 (96%)]	Loss: 0.023253, iou: 0.962517
Cross_entropy loss: 0.02325287275016308, mixed_loss : 0.02656167559325695
Train Epoch: 15 [24640/25390 (97%)]	Loss: 0.021864, iou: 0.964474
Cross_entropy loss: 0.021864186972379684, mixed_loss : 0.0255393348634243
Train Epoch: 15 [24960/25390 (98%)]	Loss: 0.017962, iou: 0.974289
Cross_entropy loss: 0.017961610108613968, mixed_loss : 0.02073361538350582
Train Epoch: 15 [25280/25390 (99%)]	Loss: 0.021978, iou: 0.966096
Cross_entropy loss: 0.02197771891951561, mixed_loss : 0.02642151340842247
train: iou: 0.964339, bce: 0.010634, dice: 0.035661, loss: 0.023148
Validation: [0/2821 (0%)]	Loss: 0.021071, iou: 0.967120
Validation: [640/2821 (22%)]	Loss: 0.019097, iou: 0.970341
Validation: [1280/2821 (44%)]	Loss: 0.024570, iou: 0.959715
Validation: [1920/2821 (67%)]	Loss: 0.019061, iou: 0.970364
Validation: [2560/2821 (89%)]	Loss: 0.019579, iou: 0.970351
val: iou: 0.966710, bce: 0.009809, dice: 0.033290, loss: 0.021550
Condition 1
[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0]
Condition 2
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Current epoch: 15; current test iou: 0.9667; best test iou: 0.9668 at epoch 8


epoch:  16
k = 22
condition not satisfied
condition satisfied
k = 22
savlr s:
0.00010389764521218686
Train Epoch: 16 [0/25390 (0%)]	Loss: 0.020183, iou: 0.969870
Cross_entropy loss: 0.020182635635137558, mixed_loss : 0.022423557937145233
Train Epoch: 16 [320/25390 (1%)]	Loss: 0.022932, iou: 0.965978
Cross_entropy loss: 0.02293214574456215, mixed_loss : 0.0273999385535717
Train Epoch: 16 [640/25390 (3%)]	Loss: 0.022506, iou: 0.965392
Cross_entropy loss: 0.022505538538098335, mixed_loss : 0.026698771864175797
Train Epoch: 16 [960/25390 (4%)]	Loss: 0.023315, iou: 0.965614
Cross_entropy loss: 0.023315483704209328, mixed_loss : 0.02665415033698082
Train Epoch: 16 [1280/25390 (5%)]	Loss: 0.021004, iou: 0.969104
Cross_entropy loss: 0.021004434674978256, mixed_loss : 0.023626483976840973
Train Epoch: 16 [1600/25390 (6%)]	Loss: 0.021928, iou: 0.966567
Cross_entropy loss: 0.021927952766418457, mixed_loss : 0.02500002644956112
Train Epoch: 16 [1920/25390 (8%)]	Loss: 0.028212, iou: 0.953056
Cross_entropy loss: 0.028211506083607674, mixed_loss : 0.03129534050822258
Train Epoch: 16 [2240/25390 (9%)]	Loss: 0.024278, iou: 0.961748
Cross_entropy loss: 0.02427823841571808, mixed_loss : 0.028281940147280693
Train Epoch: 16 [2560/25390 (10%)]	Loss: 0.024637, iou: 0.963799
Cross_entropy loss: 0.024636879563331604, mixed_loss : 0.028772588819265366
Train Epoch: 16 [2880/25390 (11%)]	Loss: 0.035079, iou: 0.939208
Cross_entropy loss: 0.035078950226306915, mixed_loss : 0.03884010761976242
Train Epoch: 16 [3200/25390 (13%)]	Loss: 0.020200, iou: 0.968432
Cross_entropy loss: 0.0201999694108963, mixed_loss : 0.025192389264702797
Train Epoch: 16 [3520/25390 (14%)]	Loss: 0.024626, iou: 0.961737
Cross_entropy loss: 0.02462581731379032, mixed_loss : 0.030149267986416817
Train Epoch: 16 [3840/25390 (15%)]	Loss: 0.031677, iou: 0.946519
Cross_entropy loss: 0.0316767692565918, mixed_loss : 0.03661133348941803
Train Epoch: 16 [4160/25390 (16%)]	Loss: 0.019069, iou: 0.972416
Cross_entropy loss: 0.019068710505962372, mixed_loss : 0.023780647665262222
Train Epoch: 16 [4480/25390 (18%)]	Loss: 0.019753, iou: 0.972253
Cross_entropy loss: 0.01975272223353386, mixed_loss : 0.02276379056274891
Train Epoch: 16 [4800/25390 (19%)]	Loss: 0.019852, iou: 0.969486
Cross_entropy loss: 0.01985238865017891, mixed_loss : 0.022642534226179123
Train Epoch: 16 [5120/25390 (20%)]	Loss: 0.017597, iou: 0.975514
Cross_entropy loss: 0.017597123980522156, mixed_loss : 0.02050872892141342
Train Epoch: 16 [5440/25390 (21%)]	Loss: 0.023330, iou: 0.967134
Cross_entropy loss: 0.023329930379986763, mixed_loss : 0.027107838541269302
Train Epoch: 16 [5760/25390 (23%)]	Loss: 0.016940, iou: 0.976598
Cross_entropy loss: 0.01694042608141899, mixed_loss : 0.020260179415345192
Train Epoch: 16 [6080/25390 (24%)]	Loss: 0.018164, iou: 0.973589
Cross_entropy loss: 0.018163755536079407, mixed_loss : 0.022454019635915756
Train Epoch: 16 [6400/25390 (25%)]	Loss: 0.020547, iou: 0.968767
Cross_entropy loss: 0.020546788349747658, mixed_loss : 0.02664944715797901
Train Epoch: 16 [6720/25390 (26%)]	Loss: 0.024481, iou: 0.959560
Cross_entropy loss: 0.02448078617453575, mixed_loss : 0.030375568196177483
Train Epoch: 16 [7040/25390 (28%)]	Loss: 0.020745, iou: 0.968074
Cross_entropy loss: 0.020744768902659416, mixed_loss : 0.02795826457440853
Train Epoch: 16 [7360/25390 (29%)]	Loss: 0.025051, iou: 0.964092
Cross_entropy loss: 0.025050658732652664, mixed_loss : 0.03031045012176037
Train Epoch: 16 [7680/25390 (30%)]	Loss: 0.017924, iou: 0.974178
Cross_entropy loss: 0.01792438142001629, mixed_loss : 0.022364284843206406
Train Epoch: 16 [8000/25390 (31%)]	Loss: 0.018750, iou: 0.970922
Cross_entropy loss: 0.018750380724668503, mixed_loss : 0.023705309256911278
Train Epoch: 16 [8320/25390 (33%)]	Loss: 0.024980, iou: 0.961193
Cross_entropy loss: 0.024979814887046814, mixed_loss : 0.029003607109189034
Train Epoch: 16 [8640/25390 (34%)]	Loss: 0.021332, iou: 0.970103
Cross_entropy loss: 0.02133186347782612, mixed_loss : 0.024511991068720818
Train Epoch: 16 [8960/25390 (35%)]	Loss: 0.024460, iou: 0.962447
Cross_entropy loss: 0.024459578096866608, mixed_loss : 0.027894049882888794
Train Epoch: 16 [9280/25390 (37%)]	Loss: 0.028364, iou: 0.954079
Cross_entropy loss: 0.028363943099975586, mixed_loss : 0.031614407896995544
Train Epoch: 16 [9600/25390 (38%)]	Loss: 0.026066, iou: 0.960104
Cross_entropy loss: 0.026066433638334274, mixed_loss : 0.02956382744014263
Train Epoch: 16 [9920/25390 (39%)]	Loss: 0.026127, iou: 0.956610
Cross_entropy loss: 0.02612747997045517, mixed_loss : 0.02935192920267582
Train Epoch: 16 [10240/25390 (40%)]	Loss: 0.022416, iou: 0.967712
Cross_entropy loss: 0.022415917366743088, mixed_loss : 0.028125865384936333
Train Epoch: 16 [10560/25390 (42%)]	Loss: 0.019078, iou: 0.973330
Cross_entropy loss: 0.019078241661190987, mixed_loss : 0.023431790992617607
Train Epoch: 16 [10880/25390 (43%)]	Loss: 0.024388, iou: 0.962364
Cross_entropy loss: 0.024387909099459648, mixed_loss : 0.027570266276597977
Train Epoch: 16 [11200/25390 (44%)]	Loss: 0.027599, iou: 0.955160
Cross_entropy loss: 0.027598731219768524, mixed_loss : 0.032673001289367676
Train Epoch: 16 [11520/25390 (45%)]	Loss: 0.020436, iou: 0.970827
Cross_entropy loss: 0.020435966551303864, mixed_loss : 0.02568475529551506
Train Epoch: 16 [11840/25390 (47%)]	Loss: 0.020064, iou: 0.969636
Cross_entropy loss: 0.020064111799001694, mixed_loss : 0.02351357974112034
Train Epoch: 16 [12160/25390 (48%)]	Loss: 0.020024, iou: 0.971763
Cross_entropy loss: 0.02002415806055069, mixed_loss : 0.023665104061365128
Train Epoch: 16 [12480/25390 (49%)]	Loss: 0.017859, iou: 0.975073
Cross_entropy loss: 0.017858916893601418, mixed_loss : 0.02250656858086586
Train Epoch: 16 [12800/25390 (50%)]	Loss: 0.026726, iou: 0.957436
Cross_entropy loss: 0.026725780218839645, mixed_loss : 0.03154793381690979
Train Epoch: 16 [13120/25390 (52%)]	Loss: 0.029607, iou: 0.949905
Cross_entropy loss: 0.029606793075799942, mixed_loss : 0.03360087051987648
Train Epoch: 16 [13440/25390 (53%)]	Loss: 0.030333, iou: 0.949680
Cross_entropy loss: 0.030332688242197037, mixed_loss : 0.0342450775206089
Train Epoch: 16 [13760/25390 (54%)]	Loss: 0.026207, iou: 0.958846
Cross_entropy loss: 0.02620691992342472, mixed_loss : 0.031353820115327835
Train Epoch: 16 [14080/25390 (55%)]	Loss: 0.020726, iou: 0.968598
Cross_entropy loss: 0.02072555385529995, mixed_loss : 0.024267109110951424
Train Epoch: 16 [14400/25390 (57%)]	Loss: 0.018411, iou: 0.974410
Cross_entropy loss: 0.018411340191960335, mixed_loss : 0.02124185301363468
Train Epoch: 16 [14720/25390 (58%)]	Loss: 0.022834, iou: 0.962988
Cross_entropy loss: 0.022833842784166336, mixed_loss : 0.025426721200346947
Train Epoch: 16 [15040/25390 (59%)]	Loss: 0.019637, iou: 0.969791
Cross_entropy loss: 0.01963658072054386, mixed_loss : 0.025074254721403122
Train Epoch: 16 [15360/25390 (60%)]	Loss: 0.026498, iou: 0.960963
Cross_entropy loss: 0.02649792470037937, mixed_loss : 0.030713355168700218
Train Epoch: 16 [15680/25390 (62%)]	Loss: 0.020846, iou: 0.969594
Cross_entropy loss: 0.020846033468842506, mixed_loss : 0.02448057197034359
Train Epoch: 16 [16000/25390 (63%)]	Loss: 0.022607, iou: 0.964654
Cross_entropy loss: 0.022607451304793358, mixed_loss : 0.026000311598181725
Train Epoch: 16 [16320/25390 (64%)]	Loss: 0.027988, iou: 0.951486
Cross_entropy loss: 0.027987973764538765, mixed_loss : 0.031561147421598434
Train Epoch: 16 [16640/25390 (65%)]	Loss: 0.025775, iou: 0.958357
Cross_entropy loss: 0.02577463909983635, mixed_loss : 0.03010169044137001
Train Epoch: 16 [16960/25390 (67%)]	Loss: 0.026623, iou: 0.961088
Cross_entropy loss: 0.026622546836733818, mixed_loss : 0.03225313499569893
Train Epoch: 16 [17280/25390 (68%)]	Loss: 0.022405, iou: 0.963029
Cross_entropy loss: 0.022404944524168968, mixed_loss : 0.02723868191242218
Train Epoch: 16 [17600/25390 (69%)]	Loss: 0.033600, iou: 0.942869
Cross_entropy loss: 0.033600278198719025, mixed_loss : 0.037338703870773315
Train Epoch: 16 [17920/25390 (71%)]	Loss: 0.033979, iou: 0.941345
Cross_entropy loss: 0.03397908806800842, mixed_loss : 0.03725782781839371
Train Epoch: 16 [18240/25390 (72%)]	Loss: 0.024249, iou: 0.963524
Cross_entropy loss: 0.024248894304037094, mixed_loss : 0.028183195739984512
Train Epoch: 16 [18560/25390 (73%)]	Loss: 0.020687, iou: 0.970902
Cross_entropy loss: 0.020686501637101173, mixed_loss : 0.024055365473031998
Train Epoch: 16 [18880/25390 (74%)]	Loss: 0.020786, iou: 0.968257
Cross_entropy loss: 0.020786315202713013, mixed_loss : 0.027115346863865852
