
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='updown', dims=256, ext='0.5_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.5', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/updown_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/2417 (0%)]	Loss: 0.011607, iou: 0.981698
Cross_entropy loss: 0.016582006588578224, mixed_loss : 0.020043209195137024
train: iou: 0.974870, bce: 0.006642, dice: 0.025130, loss: 0.015886
Validation: [0/2417 (0%)]	Loss: 0.015798, iou: 0.975318
Validation: [640/2417 (26%)]	Loss: 0.015676, iou: 0.976487
Validation: [1280/2417 (53%)]	Loss: 0.016239, iou: 0.973960
Validation: [1920/2417 (79%)]	Loss: 0.015657, iou: 0.974801
val: iou: 0.974735, bce: 0.007132, dice: 0.025265, loss: 0.016198
Condition 1
[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]
Condition 2
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  25
k = 37
condition satisfied
savlr s:
4.278050396865025e-05
condition satisfied
k = 38
savlr s:
4.275209916570315e-05
Train Epoch: 25 [0/21756 (0%)]	Loss: 0.016443, iou: 0.973320
Cross_entropy loss: 0.01644333265721798, mixed_loss : 0.017841165885329247
Train Epoch: 25 [320/21756 (1%)]	Loss: 0.012300, iou: 0.981264
Cross_entropy loss: 0.01229989156126976, mixed_loss : 0.016571607440710068
Train Epoch: 25 [640/21756 (3%)]	Loss: 0.018444, iou: 0.969676
Cross_entropy loss: 0.018443621695041656, mixed_loss : 0.021815042942762375
Train Epoch: 25 [960/21756 (4%)]	Loss: 0.015094, iou: 0.976660
Cross_entropy loss: 0.015094321221113205, mixed_loss : 0.017922518774867058
Train Epoch: 25 [1280/21756 (6%)]	Loss: 0.016354, iou: 0.976506
Cross_entropy loss: 0.016353748738765717, mixed_loss : 0.019122831523418427
Train Epoch: 25 [1600/21756 (7%)]	Loss: 0.015790, iou: 0.974246
Cross_entropy loss: 0.01579037867486477, mixed_loss : 0.01832926832139492
Train Epoch: 25 [1920/21756 (9%)]	Loss: 0.014452, iou: 0.978899
Cross_entropy loss: 0.014452149160206318, mixed_loss : 0.017097454518079758
Train Epoch: 25 [2240/21756 (10%)]	Loss: 0.014365, iou: 0.977413
Cross_entropy loss: 0.014364978298544884, mixed_loss : 0.016694100573658943
Train Epoch: 25 [2560/21756 (12%)]	Loss: 0.020659, iou: 0.966704
Cross_entropy loss: 0.020658671855926514, mixed_loss : 0.025908609852194786
Train Epoch: 25 [2880/21756 (13%)]	Loss: 0.013355, iou: 0.978398
Cross_entropy loss: 0.013355052098631859, mixed_loss : 0.017714856192469597
Train Epoch: 25 [3200/21756 (15%)]	Loss: 0.016248, iou: 0.973145
Cross_entropy loss: 0.01624755933880806, mixed_loss : 0.0195804163813591
Train Epoch: 25 [3520/21756 (16%)]	Loss: 0.017479, iou: 0.973144
Cross_entropy loss: 0.01747889444231987, mixed_loss : 0.021341031417250633
Train Epoch: 25 [3840/21756 (18%)]	Loss: 0.017823, iou: 0.972438
Cross_entropy loss: 0.017823126167058945, mixed_loss : 0.023424826562404633
Train Epoch: 25 [4160/21756 (19%)]	Loss: 0.014630, iou: 0.977545
Cross_entropy loss: 0.01463036984205246, mixed_loss : 0.018561119213700294
Train Epoch: 25 [4480/21756 (21%)]	Loss: 0.017421, iou: 0.971619
Cross_entropy loss: 0.01742064580321312, mixed_loss : 0.020480245351791382
Train Epoch: 25 [4800/21756 (22%)]	Loss: 0.015024, iou: 0.974834
Cross_entropy loss: 0.015023823827505112, mixed_loss : 0.018054593354463577
Train Epoch: 25 [5120/21756 (24%)]	Loss: 0.016394, iou: 0.974259
Cross_entropy loss: 0.01639445126056671, mixed_loss : 0.019258562475442886
Train Epoch: 25 [5440/21756 (25%)]	Loss: 0.015003, iou: 0.977337
Cross_entropy loss: 0.015003430657088757, mixed_loss : 0.018300736322999
Train Epoch: 25 [5760/21756 (26%)]	Loss: 0.014462, iou: 0.977849
Cross_entropy loss: 0.014461836777627468, mixed_loss : 0.018138544633984566
Train Epoch: 25 [6080/21756 (28%)]	Loss: 0.013007, iou: 0.978635
Cross_entropy loss: 0.01300698984414339, mixed_loss : 0.01724713295698166
Train Epoch: 25 [6400/21756 (29%)]	Loss: 0.015774, iou: 0.976704
Cross_entropy loss: 0.01577407866716385, mixed_loss : 0.019393600523471832
Train Epoch: 25 [6720/21756 (31%)]	Loss: 0.016349, iou: 0.974378
Cross_entropy loss: 0.016349222511053085, mixed_loss : 0.01912800222635269
Train Epoch: 25 [7040/21756 (32%)]	Loss: 0.014251, iou: 0.977205
Cross_entropy loss: 0.014250976033508778, mixed_loss : 0.017272766679525375
Train Epoch: 25 [7360/21756 (34%)]	Loss: 0.015168, iou: 0.975852
Cross_entropy loss: 0.015167883597314358, mixed_loss : 0.01865890808403492
Train Epoch: 25 [7680/21756 (35%)]	Loss: 0.013724, iou: 0.977389
Cross_entropy loss: 0.013724453747272491, mixed_loss : 0.018521016463637352
Train Epoch: 25 [8000/21756 (37%)]	Loss: 0.013251, iou: 0.978023
Cross_entropy loss: 0.013250881806015968, mixed_loss : 0.0162362027913332
Train Epoch: 25 [8320/21756 (38%)]	Loss: 0.014342, iou: 0.977418
Cross_entropy loss: 0.01434226706624031, mixed_loss : 0.01934451051056385
Train Epoch: 25 [8640/21756 (40%)]	Loss: 0.018533, iou: 0.969423
Cross_entropy loss: 0.018533289432525635, mixed_loss : 0.02243288978934288
Train Epoch: 25 [8960/21756 (41%)]	Loss: 0.019100, iou: 0.968509
Cross_entropy loss: 0.019100040197372437, mixed_loss : 0.02527511492371559
Train Epoch: 25 [9280/21756 (43%)]	Loss: 0.015665, iou: 0.976252
Cross_entropy loss: 0.01566516049206257, mixed_loss : 0.022429320961236954
Train Epoch: 25 [9600/21756 (44%)]	Loss: 0.023404, iou: 0.961124
Cross_entropy loss: 0.023403897881507874, mixed_loss : 0.030476655811071396
Train Epoch: 25 [9920/21756 (46%)]	Loss: 0.021679, iou: 0.965666
Cross_entropy loss: 0.021678635850548744, mixed_loss : 0.029128553345799446
Train Epoch: 25 [10240/21756 (47%)]	Loss: 0.017088, iou: 0.975198
Cross_entropy loss: 0.017087530344724655, mixed_loss : 0.021707652136683464
Train Epoch: 25 [10560/21756 (49%)]	Loss: 0.015088, iou: 0.975568
Cross_entropy loss: 0.015087643638253212, mixed_loss : 0.018771853297948837
Train Epoch: 25 [10880/21756 (50%)]	Loss: 0.020829, iou: 0.967455
Cross_entropy loss: 0.020828852429986, mixed_loss : 0.023907354101538658
Train Epoch: 25 [11200/21756 (51%)]	Loss: 0.014487, iou: 0.977229
Cross_entropy loss: 0.014486655592918396, mixed_loss : 0.017308024689555168
Train Epoch: 25 [11520/21756 (53%)]	Loss: 0.016085, iou: 0.973679
Cross_entropy loss: 0.016084764152765274, mixed_loss : 0.023279113695025444
Train Epoch: 25 [11840/21756 (54%)]	Loss: 0.015923, iou: 0.974062
Cross_entropy loss: 0.015922537073493004, mixed_loss : 0.021539608016610146
Train Epoch: 25 [12160/21756 (56%)]	Loss: 0.017154, iou: 0.970479
Cross_entropy loss: 0.017154358327388763, mixed_loss : 0.022228674963116646
Train Epoch: 25 [12480/21756 (57%)]	Loss: 0.016800, iou: 0.972916
Cross_entropy loss: 0.01680036261677742, mixed_loss : 0.0205252505838871
Train Epoch: 25 [12800/21756 (59%)]	Loss: 0.016992, iou: 0.972443
Cross_entropy loss: 0.01699160598218441, mixed_loss : 0.02078692801296711
Train Epoch: 25 [13120/21756 (60%)]	Loss: 0.014541, iou: 0.977852
Cross_entropy loss: 0.014541439712047577, mixed_loss : 0.018357662484049797
Train Epoch: 25 [13440/21756 (62%)]	Loss: 0.015769, iou: 0.976165
Cross_entropy loss: 0.01576930284500122, mixed_loss : 0.01922028511762619
Train Epoch: 25 [13760/21756 (63%)]	Loss: 0.014409, iou: 0.977014
Cross_entropy loss: 0.014409198425710201, mixed_loss : 0.019318686798214912
Train Epoch: 25 [14080/21756 (65%)]	Loss: 0.014555, iou: 0.976728
Cross_entropy loss: 0.014554846100509167, mixed_loss : 0.017827529460191727
Train Epoch: 25 [14400/21756 (66%)]	Loss: 0.019911, iou: 0.966696
Cross_entropy loss: 0.01991082727909088, mixed_loss : 0.022918378934264183
Train Epoch: 25 [14720/21756 (68%)]	Loss: 0.015040, iou: 0.976633
Cross_entropy loss: 0.01504036970436573, mixed_loss : 0.01780100166797638
Train Epoch: 25 [15040/21756 (69%)]	Loss: 0.012890, iou: 0.979637
Cross_entropy loss: 0.01289023831486702, mixed_loss : 0.01553412713110447
Train Epoch: 25 [15360/21756 (71%)]	Loss: 0.014269, iou: 0.977576
Cross_entropy loss: 0.014269405975937843, mixed_loss : 0.019860142841935158
Train Epoch: 25 [15680/21756 (72%)]	Loss: 0.014980, iou: 0.976433
Cross_entropy loss: 0.014980043284595013, mixed_loss : 0.01895698346197605
Train Epoch: 25 [16000/21756 (74%)]	Loss: 0.015230, iou: 0.975371
Cross_entropy loss: 0.015230422839522362, mixed_loss : 0.01885129325091839
Train Epoch: 25 [16320/21756 (75%)]	Loss: 0.015116, iou: 0.977428
Cross_entropy loss: 0.015115655958652496, mixed_loss : 0.01840832456946373
Train Epoch: 25 [16640/21756 (76%)]	Loss: 0.015771, iou: 0.975998
Cross_entropy loss: 0.015771303325891495, mixed_loss : 0.020617784932255745
Train Epoch: 25 [16960/21756 (78%)]	Loss: 0.018162, iou: 0.970069
Cross_entropy loss: 0.018161781132221222, mixed_loss : 0.022636378183960915
Train Epoch: 25 [17280/21756 (79%)]	Loss: 0.020467, iou: 0.967535
Cross_entropy loss: 0.02046711929142475, mixed_loss : 0.03188600391149521
Train Epoch: 25 [17600/21756 (81%)]	Loss: 0.016523, iou: 0.973058
Cross_entropy loss: 0.016522999852895737, mixed_loss : 0.02252505160868168
Train Epoch: 25 [17920/21756 (82%)]	Loss: 0.015255, iou: 0.976135
Cross_entropy loss: 0.015255443751811981, mixed_loss : 0.02040792442858219
Train Epoch: 25 [18240/21756 (84%)]	Loss: 0.013730, iou: 0.978128
Cross_entropy loss: 0.013730433769524097, mixed_loss : 0.018617700785398483
Train Epoch: 25 [18560/21756 (85%)]	Loss: 0.014915, iou: 0.975946
Cross_entropy loss: 0.014915124513208866, mixed_loss : 0.019105033949017525
Train Epoch: 25 [18880/21756 (87%)]	Loss: 0.012353, iou: 0.981542
Cross_entropy loss: 0.012352688238024712, mixed_loss : 0.015897689387202263
Train Epoch: 25 [19200/21756 (88%)]	Loss: 0.015776, iou: 0.975088
Cross_entropy loss: 0.015775881707668304, mixed_loss : 0.018728850409388542
Train Epoch: 25 [19520/21756 (90%)]	Loss: 0.013043, iou: 0.979572
Cross_entropy loss: 0.0130432965233922, mixed_loss : 0.015894073992967606
Train Epoch: 25 [19840/21756 (91%)]	Loss: 0.014908, iou: 0.977023
Cross_entropy loss: 0.0149077158421278, mixed_loss : 0.017406847327947617
Train Epoch: 25 [20160/21756 (93%)]	Loss: 0.015774, iou: 0.973936
Cross_entropy loss: 0.015774322673678398, mixed_loss : 0.01928700879216194
Train Epoch: 25 [20480/21756 (94%)]	Loss: 0.020829, iou: 0.967492
Cross_entropy loss: 0.02082914113998413, mixed_loss : 0.024203183129429817
Train Epoch: 25 [20800/21756 (96%)]	Loss: 0.016100, iou: 0.973958
Cross_entropy loss: 0.01610034704208374, mixed_loss : 0.01942369155585766
Train Epoch: 25 [21120/21756 (97%)]	Loss: 0.029734, iou: 0.946924
Cross_entropy loss: 0.029734281823039055, mixed_loss : 0.03458097204566002
Train Epoch: 25 [21440/21756 (99%)]	Loss: 0.016119, iou: 0.975424
Cross_entropy loss: 0.016119282692670822, mixed_loss : 0.020114317536354065
train: iou: 0.974725, bce: 0.006692, dice: 0.025275, loss: 0.015984
Validation: [0/2417 (0%)]	Loss: 0.014830, iou: 0.976555
Validation: [640/2417 (26%)]	Loss: 0.014782, iou: 0.977644
Validation: [1280/2417 (53%)]	Loss: 0.015289, iou: 0.975356
Validation: [1920/2417 (79%)]	Loss: 0.014123, iou: 0.977034
val: iou: 0.976089, bce: 0.006514, dice: 0.023911, loss: 0.015212
Condition 1
[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1]
Condition 2
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  26
k = 39
condition not satisfied
condition satisfied
k = 39
savlr s:
4.2706314528069084e-05
Train Epoch: 26 [0/21756 (0%)]	Loss: 0.015734, iou: 0.975609
Cross_entropy loss: 0.015734240412712097, mixed_loss : 0.01714429073035717
Train Epoch: 26 [320/21756 (1%)]	Loss: 0.014564, iou: 0.976161
Cross_entropy loss: 0.014564424753189087, mixed_loss : 0.017828335985541344
Train Epoch: 26 [640/21756 (3%)]	Loss: 0.012317, iou: 0.980911
Cross_entropy loss: 0.012317064218223095, mixed_loss : 0.015125265344977379
Train Epoch: 26 [960/21756 (4%)]	Loss: 0.018183, iou: 0.971446
Cross_entropy loss: 0.018183071166276932, mixed_loss : 0.020977960899472237
Train Epoch: 26 [1280/21756 (6%)]	Loss: 0.015337, iou: 0.974769
Cross_entropy loss: 0.015337051823735237, mixed_loss : 0.01771373674273491
Train Epoch: 26 [1600/21756 (7%)]	Loss: 0.016204, iou: 0.973708
Cross_entropy loss: 0.01620428077876568, mixed_loss : 0.01868831366300583
Train Epoch: 26 [1920/21756 (9%)]	Loss: 0.020041, iou: 0.967008
Cross_entropy loss: 0.020041372627019882, mixed_loss : 0.02246852032840252
Train Epoch: 26 [2240/21756 (10%)]	Loss: 0.013722, iou: 0.977186
Cross_entropy loss: 0.013722331263124943, mixed_loss : 0.016958190128207207
Train Epoch: 26 [2560/21756 (12%)]	Loss: 0.019101, iou: 0.970393
Cross_entropy loss: 0.019100511446595192, mixed_loss : 0.022238360717892647
Train Epoch: 26 [2880/21756 (13%)]	Loss: 0.014084, iou: 0.977917
Cross_entropy loss: 0.014084143564105034, mixed_loss : 0.017249852418899536
Train Epoch: 26 [3200/21756 (15%)]	Loss: 0.013628, iou: 0.978349
Cross_entropy loss: 0.013627612963318825, mixed_loss : 0.017099592834711075
Train Epoch: 26 [3520/21756 (16%)]	Loss: 0.013442, iou: 0.979640
Cross_entropy loss: 0.013442354276776314, mixed_loss : 0.02127404697239399
Train Epoch: 26 [3840/21756 (18%)]	Loss: 0.017100, iou: 0.972344
Cross_entropy loss: 0.017099877819418907, mixed_loss : 0.023875849321484566
Train Epoch: 26 [4160/21756 (19%)]	Loss: 0.014873, iou: 0.976107
Cross_entropy loss: 0.014872749336063862, mixed_loss : 0.019582601264119148
Train Epoch: 26 [4480/21756 (21%)]	Loss: 0.013750, iou: 0.978432
Cross_entropy loss: 0.01374993845820427, mixed_loss : 0.01751486398279667
Train Epoch: 26 [4800/21756 (22%)]	Loss: 0.013328, iou: 0.979986
Cross_entropy loss: 0.013327556662261486, mixed_loss : 0.016017131507396698
Train Epoch: 26 [5120/21756 (24%)]	Loss: 0.017244, iou: 0.971911
Cross_entropy loss: 0.017243729904294014, mixed_loss : 0.01990644261240959
Train Epoch: 26 [5440/21756 (25%)]	Loss: 0.015599, iou: 0.975802
Cross_entropy loss: 0.015599336475133896, mixed_loss : 0.018913809210062027
Train Epoch: 26 [5760/21756 (26%)]	Loss: 0.016326, iou: 0.973988
Cross_entropy loss: 0.016325538977980614, mixed_loss : 0.01952996477484703
Train Epoch: 26 [6080/21756 (28%)]	Loss: 0.014854, iou: 0.977379
Cross_entropy loss: 0.014853824861347675, mixed_loss : 0.017788995057344437
Train Epoch: 26 [6400/21756 (29%)]	Loss: 0.013714, iou: 0.979530
Cross_entropy loss: 0.013713883236050606, mixed_loss : 0.016441432759165764
Train Epoch: 26 [6720/21756 (31%)]	Loss: 0.012722, iou: 0.979353
Cross_entropy loss: 0.012721811421215534, mixed_loss : 0.015607759356498718
Train Epoch: 26 [7040/21756 (32%)]	Loss: 0.013823, iou: 0.978497
Cross_entropy loss: 0.013822635635733604, mixed_loss : 0.017498692497611046
Train Epoch: 26 [7360/21756 (34%)]	Loss: 0.015981, iou: 0.975828
Cross_entropy loss: 0.015981415286660194, mixed_loss : 0.019043423235416412
Train Epoch: 26 [7680/21756 (35%)]	Loss: 0.015692, iou: 0.973232
Cross_entropy loss: 0.015691809356212616, mixed_loss : 0.01878143846988678
Train Epoch: 26 [8000/21756 (37%)]	Loss: 0.014643, iou: 0.976091
Cross_entropy loss: 0.01464325375854969, mixed_loss : 0.0177642572671175
Train Epoch: 26 [8320/21756 (38%)]	Loss: 0.013221, iou: 0.978763
Cross_entropy loss: 0.013220686465501785, mixed_loss : 0.016126086935400963
Train Epoch: 26 [8640/21756 (40%)]	Loss: 0.015776, iou: 0.975503
Cross_entropy loss: 0.015775781124830246, mixed_loss : 0.01871144026517868
Train Epoch: 26 [8960/21756 (41%)]	Loss: 0.013446, iou: 0.979464
Cross_entropy loss: 0.013445575721561909, mixed_loss : 0.019286226481199265
Train Epoch: 26 [9280/21756 (43%)]	Loss: 0.015394, iou: 0.975103
Cross_entropy loss: 0.01539417915046215, mixed_loss : 0.021368755027651787
Train Epoch: 26 [9600/21756 (44%)]	Loss: 0.013944, iou: 0.977746
Cross_entropy loss: 0.01394389197230339, mixed_loss : 0.01920013502240181
Train Epoch: 26 [9920/21756 (46%)]	Loss: 0.014648, iou: 0.977079
Cross_entropy loss: 0.014648094773292542, mixed_loss : 0.019715581089258194
Train Epoch: 26 [10240/21756 (47%)]	Loss: 0.016334, iou: 0.973872
Cross_entropy loss: 0.01633363589644432, mixed_loss : 0.019923202693462372
Train Epoch: 26 [10560/21756 (49%)]	Loss: 0.013751, iou: 0.979375
Cross_entropy loss: 0.013751208782196045, mixed_loss : 0.01673605665564537
Train Epoch: 26 [10880/21756 (50%)]	Loss: 0.013106, iou: 0.978256
Cross_entropy loss: 0.013105730526149273, mixed_loss : 0.018354689702391624
Train Epoch: 26 [11200/21756 (51%)]	Loss: 0.012791, iou: 0.979677
Cross_entropy loss: 0.012790767475962639, mixed_loss : 0.016786469146609306
Train Epoch: 26 [11520/21756 (53%)]	Loss: 0.016063, iou: 0.974490
Cross_entropy loss: 0.016062922775745392, mixed_loss : 0.020155712962150574
Train Epoch: 26 [11840/21756 (54%)]	Loss: 0.015390, iou: 0.975633
Cross_entropy loss: 0.015389801003038883, mixed_loss : 0.019259346649050713
Train Epoch: 26 [12160/21756 (56%)]	Loss: 0.015537, iou: 0.975558
Cross_entropy loss: 0.015536569058895111, mixed_loss : 0.01899687573313713
Train Epoch: 26 [12480/21756 (57%)]	Loss: 0.011969, iou: 0.980532
Cross_entropy loss: 0.011969069018959999, mixed_loss : 0.015055482275784016
Train Epoch: 26 [12800/21756 (59%)]	Loss: 0.018573, iou: 0.969875
Cross_entropy loss: 0.018572645261883736, mixed_loss : 0.02209380827844143
Train Epoch: 26 [13120/21756 (60%)]	Loss: 0.011915, iou: 0.981847
Cross_entropy loss: 0.011915182694792747, mixed_loss : 0.016073042526841164
Train Epoch: 26 [13440/21756 (62%)]	Loss: 0.019991, iou: 0.969063
Cross_entropy loss: 0.019990848377346992, mixed_loss : 0.023384304717183113
Train Epoch: 26 [13760/21756 (63%)]	Loss: 0.018081, iou: 0.971832
Cross_entropy loss: 0.018080726265907288, mixed_loss : 0.021453576162457466
Train Epoch: 26 [14080/21756 (65%)]	Loss: 0.017394, iou: 0.971945
Cross_entropy loss: 0.017394088208675385, mixed_loss : 0.02024765871465206
Train Epoch: 26 [14400/21756 (66%)]	Loss: 0.012885, iou: 0.979974
Cross_entropy loss: 0.01288502849638462, mixed_loss : 0.01616469956934452
Train Epoch: 26 [14720/21756 (68%)]	Loss: 0.015671, iou: 0.975435
Cross_entropy loss: 0.015671495348215103, mixed_loss : 0.018705181777477264
Train Epoch: 26 [15040/21756 (69%)]	Loss: 0.017000, iou: 0.973364
Cross_entropy loss: 0.01700027659535408, mixed_loss : 0.026652120053768158
Train Epoch: 26 [15360/21756 (71%)]	Loss: 0.019974, iou: 0.966517
Cross_entropy loss: 0.019974227994680405, mixed_loss : 0.024860044941306114
Train Epoch: 26 [15680/21756 (72%)]	Loss: 0.013830, iou: 0.977969
Cross_entropy loss: 0.013829690404236317, mixed_loss : 0.01758413575589657
Train Epoch: 26 [16000/21756 (74%)]	Loss: 0.015703, iou: 0.974260
Cross_entropy loss: 0.015702921897172928, mixed_loss : 0.01903085969388485
Train Epoch: 26 [16320/21756 (75%)]	Loss: 0.016834, iou: 0.974174
Cross_entropy loss: 0.016834106296300888, mixed_loss : 0.02017998695373535
Train Epoch: 26 [16640/21756 (76%)]	Loss: 0.010936, iou: 0.982091
Cross_entropy loss: 0.010936074890196323, mixed_loss : 0.015170728787779808
Train Epoch: 26 [16960/21756 (78%)]	Loss: 0.017132, iou: 0.973911
Cross_entropy loss: 0.017132431268692017, mixed_loss : 0.021304627880454063
Train Epoch: 26 [17280/21756 (79%)]	Loss: 0.013243, iou: 0.979700
Cross_entropy loss: 0.01324328314512968, mixed_loss : 0.01762477308511734
Train Epoch: 26 [17600/21756 (81%)]	Loss: 0.015771, iou: 0.974686
Cross_entropy loss: 0.015770595520734787, mixed_loss : 0.019536402076482773
Train Epoch: 26 [17920/21756 (82%)]	Loss: 0.014932, iou: 0.977212
Cross_entropy loss: 0.014931796118617058, mixed_loss : 0.01770853064954281
Train Epoch: 26 [18240/21756 (84%)]	Loss: 0.015363, iou: 0.976961
Cross_entropy loss: 0.015362977981567383, mixed_loss : 0.02219219133257866
Train Epoch: 26 [18560/21756 (85%)]	Loss: 0.016551, iou: 0.973194
Cross_entropy loss: 0.016551004722714424, mixed_loss : 0.020842088386416435
Train Epoch: 26 [18880/21756 (87%)]	Loss: 0.018197, iou: 0.970172
Cross_entropy loss: 0.01819729246199131, mixed_loss : 0.02149505726993084
Train Epoch: 26 [19200/21756 (88%)]	Loss: 0.020995, iou: 0.965187
Cross_entropy loss: 0.020994601771235466, mixed_loss : 0.026642484590411186
Train Epoch: 26 [19520/21756 (90%)]	Loss: 0.018270, iou: 0.970731
Cross_entropy loss: 0.018269918859004974, mixed_loss : 0.022092649713158607
Train Epoch: 26 [19840/21756 (91%)]	Loss: 0.014016, iou: 0.978418
Cross_entropy loss: 0.014016040600836277, mixed_loss : 0.019011115655303
Train Epoch: 26 [20160/21756 (93%)]	Loss: 0.016948, iou: 0.974235
Cross_entropy loss: 0.016947779804468155, mixed_loss : 0.022821094840765
Train Epoch: 26 [20480/21756 (94%)]	Loss: 0.019632, iou: 0.968726
Cross_entropy loss: 0.019632142037153244, mixed_loss : 0.024695543572306633
Train Epoch: 26 [20800/21756 (96%)]	Loss: 0.015971, iou: 0.975273
Cross_entropy loss: 0.015971340239048004, mixed_loss : 0.024527179077267647
Train Epoch: 26 [21120/21756 (97%)]	Loss: 0.020737, iou: 0.964219
Cross_entropy loss: 0.02073673903942108, mixed_loss : 0.025707416236400604
Train Epoch: 26 [21440/21756 (99%)]	Loss: 0.015391, iou: 0.976727
Cross_entropy loss: 0.015390826389193535, mixed_loss : 0.02030346170067787
train: iou: 0.974669, bce: 0.006714, dice: 0.025331, loss: 0.016022
Validation: [0/2417 (0%)]	Loss: 0.015267, iou: 0.975825
Validation: [640/2417 (26%)]	Loss: 0.015206, iou: 0.977015
Validation: [1280/2417 (53%)]	Loss: 0.015553, iou: 0.974907
Validation: [1920/2417 (79%)]	Loss: 0.014618, iou: 0.976267
val: iou: 0.975648, bce: 0.006668, dice: 0.024352, loss: 0.015510
Condition 1
[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]
Condition 2
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  27
k = 40
condition not satisfied
condition satisfied
k = 40
savlr s:
4.266164773899993e-05
Train Epoch: 27 [0/21756 (0%)]	Loss: 0.017630, iou: 0.970438
Cross_entropy loss: 0.01762964390218258, mixed_loss : 0.019593095406889915
Train Epoch: 27 [320/21756 (1%)]	Loss: 0.023334, iou: 0.962148
Cross_entropy loss: 0.023334495723247528, mixed_loss : 0.028775546699762344
Train Epoch: 27 [640/21756 (3%)]	Loss: 0.014781, iou: 0.975294
Cross_entropy loss: 0.014780773781239986, mixed_loss : 0.01837659813463688
Train Epoch: 27 [960/21756 (4%)]	Loss: 0.012171, iou: 0.980984
Cross_entropy loss: 0.012171141803264618, mixed_loss : 0.015422363765537739
Train Epoch: 27 [1280/21756 (6%)]	Loss: 0.014687, iou: 0.977366
Cross_entropy loss: 0.014686845242977142, mixed_loss : 0.018211904913187027
Train Epoch: 27 [1600/21756 (7%)]	Loss: 0.017694, iou: 0.971360
Cross_entropy loss: 0.01769391819834709, mixed_loss : 0.020893501117825508
Train Epoch: 27 [1920/21756 (9%)]	Loss: 0.016014, iou: 0.973470
Cross_entropy loss: 0.016013868153095245, mixed_loss : 0.018715407699346542
Train Epoch: 27 [2240/21756 (10%)]	Loss: 0.015913, iou: 0.975027
Cross_entropy loss: 0.01591276377439499, mixed_loss : 0.018709881231188774
Train Epoch: 27 [2560/21756 (12%)]	Loss: 0.017120, iou: 0.974081
Cross_entropy loss: 0.01712041161954403, mixed_loss : 0.020537912845611572
Train Epoch: 27 [2880/21756 (13%)]	Loss: 0.015431, iou: 0.974586
Cross_entropy loss: 0.01543116383254528, mixed_loss : 0.01961265504360199
Train Epoch: 27 [3200/21756 (15%)]	Loss: 0.016831, iou: 0.974093
Cross_entropy loss: 0.016831014305353165, mixed_loss : 0.020679399371147156
Train Epoch: 27 [3520/21756 (16%)]	Loss: 0.016510, iou: 0.972375
Cross_entropy loss: 0.016509920358657837, mixed_loss : 0.024732310324907303
Train Epoch: 27 [3840/21756 (18%)]	Loss: 0.018728, iou: 0.969447
Cross_entropy loss: 0.018727535381913185, mixed_loss : 0.026400627568364143
Train Epoch: 27 [4160/21756 (19%)]	Loss: 0.015331, iou: 0.974521
Cross_entropy loss: 0.015331266447901726, mixed_loss : 0.020353425294160843
Train Epoch: 27 [4480/21756 (21%)]	Loss: 0.015766, iou: 0.975045
Cross_entropy loss: 0.015765570104122162, mixed_loss : 0.01915050484240055
Train Epoch: 27 [4800/21756 (22%)]	Loss: 0.012795, iou: 0.978620
Cross_entropy loss: 0.012794763781130314, mixed_loss : 0.015787433832883835
Train Epoch: 27 [5120/21756 (24%)]	Loss: 0.016227, iou: 0.974021
Cross_entropy loss: 0.016227442771196365, mixed_loss : 0.01880848966538906
Train Epoch: 27 [5440/21756 (25%)]	Loss: 0.014433, iou: 0.976932
Cross_entropy loss: 0.01443343423306942, mixed_loss : 0.01738877221941948
Train Epoch: 27 [5760/21756 (26%)]	Loss: 0.013994, iou: 0.976857
Cross_entropy loss: 0.013994424603879452, mixed_loss : 0.01930662989616394
Train Epoch: 27 [6080/21756 (28%)]	Loss: 0.021116, iou: 0.965588
