
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='updown', dims=256, ext='0.99_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.99', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/updown_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/2417 (0%)]	Loss: 0.011607, iou: 0.981698
Train Epoch: 17 [2880/21756 (13%)]	Loss: 0.140545, iou: 0.782071
Cross_entropy loss: 0.14054545760154724, mixed_loss : 0.19522051513195038
Train Epoch: 17 [3200/21756 (15%)]	Loss: 0.149887, iou: 0.779783
Cross_entropy loss: 0.14988693594932556, mixed_loss : 0.20284639298915863
Train Epoch: 17 [3520/21756 (16%)]	Loss: 0.164095, iou: 0.727647
Cross_entropy loss: 0.16409532725811005, mixed_loss : 0.2077227532863617
Train Epoch: 17 [3840/21756 (18%)]	Loss: 0.115441, iou: 0.811454
Cross_entropy loss: 0.11544086039066315, mixed_loss : 0.1709093153476715
Train Epoch: 17 [4160/21756 (19%)]	Loss: 0.107525, iou: 0.820371
Cross_entropy loss: 0.1075245589017868, mixed_loss : 0.1526850014925003
Train Epoch: 17 [4480/21756 (21%)]	Loss: 0.107228, iou: 0.835593
Cross_entropy loss: 0.107228122651577, mixed_loss : 0.1447555124759674
Train Epoch: 17 [4800/21756 (22%)]	Loss: 0.155659, iou: 0.728955
Cross_entropy loss: 0.155658558011055, mixed_loss : 0.21704994142055511
Train Epoch: 17 [5120/21756 (24%)]	Loss: 0.095674, iou: 0.849196
Cross_entropy loss: 0.09567362815141678, mixed_loss : 0.14311569929122925
Train Epoch: 17 [5440/21756 (25%)]	Loss: 0.094386, iou: 0.838443
Cross_entropy loss: 0.09438576549291611, mixed_loss : 0.15907210111618042
Train Epoch: 17 [5760/21756 (26%)]	Loss: 0.133614, iou: 0.790107
Cross_entropy loss: 0.13361382484436035, mixed_loss : 0.1978447139263153
Train Epoch: 17 [6080/21756 (28%)]	Loss: 0.092281, iou: 0.852958
Cross_entropy loss: 0.09228118509054184, mixed_loss : 0.1473006159067154
Train Epoch: 17 [6400/21756 (29%)]	Loss: 0.099795, iou: 0.837415
Cross_entropy loss: 0.09979470074176788, mixed_loss : 0.14381027221679688
Train Epoch: 17 [6720/21756 (31%)]	Loss: 0.137886, iou: 0.799127
Cross_entropy loss: 0.1378864049911499, mixed_loss : 0.17227885127067566
Train Epoch: 17 [7040/21756 (32%)]	Loss: 0.100832, iou: 0.832647
Cross_entropy loss: 0.10083172470331192, mixed_loss : 0.14842121303081512
Train Epoch: 17 [7360/21756 (34%)]	Loss: 0.112874, iou: 0.829015
Cross_entropy loss: 0.1128738671541214, mixed_loss : 0.16058076918125153
Train Epoch: 17 [7680/21756 (35%)]	Loss: 0.143658, iou: 0.795515
Cross_entropy loss: 0.14365774393081665, mixed_loss : 0.19369561970233917
Train Epoch: 17 [8000/21756 (37%)]	Loss: 0.129022, iou: 0.806399
Cross_entropy loss: 0.1290222406387329, mixed_loss : 0.18194502592086792
Train Epoch: 17 [8320/21756 (38%)]	Loss: 0.125451, iou: 0.808725
Cross_entropy loss: 0.12545135617256165, mixed_loss : 0.19195440411567688
Train Epoch: 17 [8640/21756 (40%)]	Loss: 0.144124, iou: 0.761798
Cross_entropy loss: 0.1441243439912796, mixed_loss : 0.19368605315685272
Train Epoch: 17 [8960/21756 (41%)]	Loss: 0.127872, iou: 0.786687
Cross_entropy loss: 0.12787190079689026, mixed_loss : 0.16855400800704956
Train Epoch: 17 [9280/21756 (43%)]	Loss: 0.114799, iou: 0.822987
Cross_entropy loss: 0.11479908227920532, mixed_loss : 0.149709090590477
Train Epoch: 17 [9600/21756 (44%)]	Loss: 0.125819, iou: 0.808114
Cross_entropy loss: 0.1258189082145691, mixed_loss : 0.1771155297756195
Train Epoch: 17 [9920/21756 (46%)]	Loss: 0.121453, iou: 0.805365
Cross_entropy loss: 0.12145313620567322, mixed_loss : 0.16429156064987183
Train Epoch: 17 [10240/21756 (47%)]	Loss: 0.123965, iou: 0.795858
Cross_entropy loss: 0.12396539002656937, mixed_loss : 0.16997270286083221
Train Epoch: 17 [10560/21756 (49%)]	Loss: 0.127140, iou: 0.792755
Cross_entropy loss: 0.1271396279335022, mixed_loss : 0.1927000731229782
Train Epoch: 17 [10880/21756 (50%)]	Loss: 0.133634, iou: 0.770630
Cross_entropy loss: 0.13363400101661682, mixed_loss : 0.17531292140483856
Train Epoch: 17 [11200/21756 (51%)]	Loss: 0.115944, iou: 0.809310
Cross_entropy loss: 0.1159440353512764, mixed_loss : 0.15434883534908295
Train Epoch: 17 [11520/21756 (53%)]	Loss: 0.109821, iou: 0.824927
Cross_entropy loss: 0.10982070863246918, mixed_loss : 0.15873487293720245
Train Epoch: 17 [11840/21756 (54%)]	Loss: 0.103286, iou: 0.836023
Cross_entropy loss: 0.10328623652458191, mixed_loss : 0.1354900300502777
Train Epoch: 17 [12160/21756 (56%)]	Loss: 0.116752, iou: 0.800586
Cross_entropy loss: 0.1167517751455307, mixed_loss : 0.14726991951465607
Train Epoch: 17 [12480/21756 (57%)]	Loss: 0.113822, iou: 0.812229
Cross_entropy loss: 0.1138220950961113, mixed_loss : 0.1420908272266388
Train Epoch: 17 [12800/21756 (59%)]	Loss: 0.107427, iou: 0.828918
Cross_entropy loss: 0.10742698609828949, mixed_loss : 0.14118440449237823
Train Epoch: 17 [13120/21756 (60%)]	Loss: 0.130215, iou: 0.785795
Cross_entropy loss: 0.13021479547023773, mixed_loss : 0.15884675085544586
Train Epoch: 17 [13440/21756 (62%)]	Loss: 0.145189, iou: 0.758571
Cross_entropy loss: 0.14518898725509644, mixed_loss : 0.17816734313964844
Train Epoch: 17 [13760/21756 (63%)]	Loss: 0.121343, iou: 0.804878
Cross_entropy loss: 0.12134333699941635, mixed_loss : 0.18455858528614044
Train Epoch: 17 [14080/21756 (65%)]	Loss: 0.152496, iou: 0.767206
Cross_entropy loss: 0.15249618887901306, mixed_loss : 0.20750156044960022
Train Epoch: 17 [14400/21756 (66%)]	Loss: 0.141449, iou: 0.765286
Cross_entropy loss: 0.1414487361907959, mixed_loss : 0.19206936657428741
Train Epoch: 17 [14720/21756 (68%)]	Loss: 0.112238, iou: 0.829540
Cross_entropy loss: 0.11223790794610977, mixed_loss : 0.15106201171875
Train Epoch: 17 [15040/21756 (69%)]	Loss: 0.097155, iou: 0.856317
Cross_entropy loss: 0.09715530276298523, mixed_loss : 0.13925115764141083
Train Epoch: 17 [15360/21756 (71%)]	Loss: 0.128877, iou: 0.791273
Cross_entropy loss: 0.12887710332870483, mixed_loss : 0.17061983048915863
Train Epoch: 17 [15680/21756 (72%)]	Loss: 0.115430, iou: 0.813092
Cross_entropy loss: 0.11543014645576477, mixed_loss : 0.1509111523628235
Train Epoch: 17 [16000/21756 (74%)]	Loss: 0.142475, iou: 0.771970
Cross_entropy loss: 0.1424751877784729, mixed_loss : 0.18055161833763123
Train Epoch: 17 [16320/21756 (75%)]	Loss: 0.096570, iou: 0.847931
Cross_entropy loss: 0.09657002985477448, mixed_loss : 0.1353616714477539
Train Epoch: 17 [16640/21756 (76%)]	Loss: 0.095158, iou: 0.839311
Cross_entropy loss: 0.0951579362154007, mixed_loss : 0.12516431510448456
Train Epoch: 17 [16960/21756 (78%)]	Loss: 0.249115, iou: 0.771813
Cross_entropy loss: 0.24911507964134216, mixed_loss : 0.28001174330711365
Train Epoch: 17 [17280/21756 (79%)]	Loss: 0.131824, iou: 0.808473
Cross_entropy loss: 0.13182419538497925, mixed_loss : 0.16906750202178955
Train Epoch: 17 [17600/21756 (81%)]	Loss: 0.108945, iou: 0.839706
Cross_entropy loss: 0.10894518345594406, mixed_loss : 0.17459680140018463
Train Epoch: 17 [17920/21756 (82%)]	Loss: 0.139883, iou: 0.760024
Cross_entropy loss: 0.13988284766674042, mixed_loss : 0.1979476809501648
Train Epoch: 17 [18240/21756 (84%)]	Loss: 0.098199, iou: 0.832445
Cross_entropy loss: 0.09819942712783813, mixed_loss : 0.13948088884353638
Train Epoch: 17 [18560/21756 (85%)]	Loss: 0.097763, iou: 0.834448
Cross_entropy loss: 0.09776337444782257, mixed_loss : 0.12938924133777618
Train Epoch: 17 [18880/21756 (87%)]	Loss: 0.120609, iou: 0.800163
Cross_entropy loss: 0.1206093430519104, mixed_loss : 0.17947924137115479
Train Epoch: 17 [19200/21756 (88%)]	Loss: 0.126594, iou: 0.788873
Cross_entropy loss: 0.1265939474105835, mixed_loss : 0.16048774123191833
Train Epoch: 17 [19520/21756 (90%)]	Loss: 0.108147, iou: 0.817902
Cross_entropy loss: 0.10814715921878815, mixed_loss : 0.1391599029302597
Train Epoch: 17 [19840/21756 (91%)]	Loss: 0.101360, iou: 0.828156
Cross_entropy loss: 0.10136009752750397, mixed_loss : 0.13625702261924744
Train Epoch: 17 [20160/21756 (93%)]	Loss: 0.116216, iou: 0.810662
Cross_entropy loss: 0.1162162721157074, mixed_loss : 0.146403506398201
Train Epoch: 17 [20480/21756 (94%)]	Loss: 0.145987, iou: 0.759718
Cross_entropy loss: 0.14598669111728668, mixed_loss : 0.17688792943954468
Train Epoch: 17 [20800/21756 (96%)]	Loss: 0.141580, iou: 0.755039
Cross_entropy loss: 0.14157965779304504, mixed_loss : 0.17579253017902374
Train Epoch: 17 [21120/21756 (97%)]	Loss: 0.135750, iou: 0.799503
Cross_entropy loss: 0.13574998080730438, mixed_loss : 0.18905295431613922
Train Epoch: 17 [21440/21756 (99%)]	Loss: 0.187150, iou: 0.716722
Cross_entropy loss: 0.1871498078107834, mixed_loss : 0.24326196312904358
train: iou: 0.802322, bce: 0.048450, dice: 0.197678, loss: 0.123064
Validation: [0/2417 (0%)]	Loss: 0.107830, iou: 0.828289
Validation: [640/2417 (26%)]	Loss: 0.093173, iou: 0.858760
Validation: [1280/2417 (53%)]	Loss: 0.108365, iou: 0.820035
Validation: [1920/2417 (79%)]	Loss: 0.103177, iou: 0.827020
val: iou: 0.837140, bce: 0.042590, dice: 0.162860, loss: 0.102725

Get a new best test iou:0.84
Save new ADMM trained model!!
Condition 1
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Condition 2
[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  18
k = 31
condition satisfied
savlr s:
0.021423652638425716
condition satisfied
k = 32
savlr s:
0.022359721617894984
Train Epoch: 18 [0/21756 (0%)]	Loss: 0.120086, iou: 0.789433
Cross_entropy loss: 0.12008574604988098, mixed_loss : 0.20256851613521576
Train Epoch: 18 [320/21756 (1%)]	Loss: 0.120189, iou: 0.809868
Cross_entropy loss: 0.1201893612742424, mixed_loss : 0.18297475576400757
Train Epoch: 18 [640/21756 (3%)]	Loss: 0.129172, iou: 0.799806
Cross_entropy loss: 0.12917158007621765, mixed_loss : 0.1810692399740219
Train Epoch: 18 [960/21756 (4%)]	Loss: 0.114329, iou: 0.805588
Cross_entropy loss: 0.11432851850986481, mixed_loss : 0.15201881527900696
Train Epoch: 18 [1280/21756 (6%)]	Loss: 0.155237, iou: 0.743111
Cross_entropy loss: 0.1552370935678482, mixed_loss : 0.19393770396709442
Train Epoch: 18 [1600/21756 (7%)]	Loss: 0.139006, iou: 0.769605
Cross_entropy loss: 0.13900575041770935, mixed_loss : 0.16780802607536316
Train Epoch: 18 [1920/21756 (9%)]	Loss: 0.138377, iou: 0.778124
Cross_entropy loss: 0.13837668299674988, mixed_loss : 0.16850076615810394
Train Epoch: 18 [2240/21756 (10%)]	Loss: 0.094388, iou: 0.839267
Cross_entropy loss: 0.09438775479793549, mixed_loss : 0.12304520606994629
Train Epoch: 18 [2560/21756 (12%)]	Loss: 0.167338, iou: 0.746450
Cross_entropy loss: 0.167337566614151, mixed_loss : 0.1976369321346283
Train Epoch: 18 [2880/21756 (13%)]	Loss: 0.159654, iou: 0.741834
Cross_entropy loss: 0.15965409576892853, mixed_loss : 0.19657953083515167
Train Epoch: 18 [3200/21756 (15%)]	Loss: 0.164272, iou: 0.726104
Cross_entropy loss: 0.164271742105484, mixed_loss : 0.20973742008209229
Train Epoch: 18 [3520/21756 (16%)]	Loss: 0.159713, iou: 0.717623
Cross_entropy loss: 0.15971340239048004, mixed_loss : 0.1944737583398819
Train Epoch: 18 [3840/21756 (18%)]	Loss: 0.120132, iou: 0.801466
Cross_entropy loss: 0.1201324313879013, mixed_loss : 0.15222927927970886
Train Epoch: 18 [4160/21756 (19%)]	Loss: 0.111419, iou: 0.832755
Cross_entropy loss: 0.11141885817050934, mixed_loss : 0.14166992902755737
Train Epoch: 18 [4480/21756 (21%)]	Loss: 0.080170, iou: 0.873879
Cross_entropy loss: 0.0801701545715332, mixed_loss : 0.11242854595184326
Train Epoch: 18 [4800/21756 (22%)]	Loss: 0.140488, iou: 0.764181
Cross_entropy loss: 0.14048784971237183, mixed_loss : 0.18018308281898499
Train Epoch: 18 [5120/21756 (24%)]	Loss: 0.141473, iou: 0.755996
Cross_entropy loss: 0.14147253334522247, mixed_loss : 0.2493501752614975
Train Epoch: 18 [5440/21756 (25%)]	Loss: 0.113935, iou: 0.821641
Cross_entropy loss: 0.11393476277589798, mixed_loss : 0.17663390934467316
Train Epoch: 18 [5760/21756 (26%)]	Loss: 0.134834, iou: 0.780006
Cross_entropy loss: 0.13483402132987976, mixed_loss : 0.1818048655986786
Train Epoch: 18 [6080/21756 (28%)]	Loss: 0.114413, iou: 0.823357
Cross_entropy loss: 0.11441287398338318, mixed_loss : 0.15445561707019806
Train Epoch: 18 [6400/21756 (29%)]	Loss: 0.140838, iou: 0.759792
Cross_entropy loss: 0.14083783328533173, mixed_loss : 0.1747419536113739
Train Epoch: 18 [6720/21756 (31%)]	Loss: 0.128259, iou: 0.799676
Cross_entropy loss: 0.12825888395309448, mixed_loss : 0.16577333211898804
Train Epoch: 18 [7040/21756 (32%)]	Loss: 0.115681, iou: 0.819678
Cross_entropy loss: 0.1156812310218811, mixed_loss : 0.1538742184638977
Train Epoch: 18 [7360/21756 (34%)]	Loss: 0.113897, iou: 0.813715
Cross_entropy loss: 0.11389733850955963, mixed_loss : 0.1448712944984436
Train Epoch: 18 [7680/21756 (35%)]	Loss: 0.123003, iou: 0.793286
Cross_entropy loss: 0.12300343811511993, mixed_loss : 0.1480621099472046
Train Epoch: 18 [8000/21756 (37%)]	Loss: 0.101642, iou: 0.847411
Cross_entropy loss: 0.10164153575897217, mixed_loss : 0.13375046849250793
Train Epoch: 18 [8320/21756 (38%)]	Loss: 0.128178, iou: 0.785953
Cross_entropy loss: 0.1281784325838089, mixed_loss : 0.16076327860355377
Train Epoch: 18 [8640/21756 (40%)]	Loss: 0.120038, iou: 0.812879
Cross_entropy loss: 0.12003818154335022, mixed_loss : 0.17624431848526
Train Epoch: 18 [8960/21756 (41%)]	Loss: 0.105025, iou: 0.830787
Cross_entropy loss: 0.10502517968416214, mixed_loss : 0.1367024928331375
Train Epoch: 18 [9280/21756 (43%)]	Loss: 0.115752, iou: 0.802074
Cross_entropy loss: 0.11575247347354889, mixed_loss : 0.1458982676267624
Train Epoch: 18 [9600/21756 (44%)]	Loss: 0.113491, iou: 0.816957
Cross_entropy loss: 0.11349089443683624, mixed_loss : 0.1490044891834259
Train Epoch: 18 [9920/21756 (46%)]	Loss: 0.145484, iou: 0.766518
Cross_entropy loss: 0.1454840451478958, mixed_loss : 0.16955111920833588
Train Epoch: 18 [10240/21756 (47%)]	Loss: 0.119663, iou: 0.803230
Cross_entropy loss: 0.11966250091791153, mixed_loss : 0.14702942967414856
Train Epoch: 18 [10560/21756 (49%)]	Loss: 0.122816, iou: 0.794926
Cross_entropy loss: 0.12281592190265656, mixed_loss : 0.1461392641067505
Train Epoch: 18 [10880/21756 (50%)]	Loss: 0.103910, iou: 0.831052
Cross_entropy loss: 0.10391001403331757, mixed_loss : 0.13299737870693207
Train Epoch: 18 [11200/21756 (51%)]	Loss: 0.095193, iou: 0.840869
Cross_entropy loss: 0.09519273787736893, mixed_loss : 0.11697686463594437
Train Epoch: 18 [11520/21756 (53%)]	Loss: 0.109365, iou: 0.822868
Cross_entropy loss: 0.1093645840883255, mixed_loss : 0.13976797461509705
Train Epoch: 18 [11840/21756 (54%)]	Loss: 0.099338, iou: 0.840964
Cross_entropy loss: 0.09933775663375854, mixed_loss : 0.126799076795578
Train Epoch: 18 [12160/21756 (56%)]	Loss: 0.111339, iou: 0.821239
Cross_entropy loss: 0.1113390326499939, mixed_loss : 0.1414271891117096
Train Epoch: 18 [12480/21756 (57%)]	Loss: 0.117892, iou: 0.805369
Cross_entropy loss: 0.11789180338382721, mixed_loss : 0.1511528193950653
Train Epoch: 18 [12800/21756 (59%)]	Loss: 0.134824, iou: 0.773795
Cross_entropy loss: 0.13482387363910675, mixed_loss : 0.1596241146326065
Train Epoch: 18 [13120/21756 (60%)]	Loss: 0.106397, iou: 0.833947
Cross_entropy loss: 0.10639671981334686, mixed_loss : 0.13032817840576172
Train Epoch: 18 [13440/21756 (62%)]	Loss: 0.107157, iou: 0.829713
Cross_entropy loss: 0.10715658962726593, mixed_loss : 0.13944265246391296
Train Epoch: 18 [13760/21756 (63%)]	Loss: 0.108843, iou: 0.828184
Cross_entropy loss: 0.10884283483028412, mixed_loss : 0.1395207941532135
Train Epoch: 18 [14080/21756 (65%)]	Loss: 0.115829, iou: 0.812990
Cross_entropy loss: 0.11582902073860168, mixed_loss : 0.16481781005859375
Train Epoch: 18 [14400/21756 (66%)]	Loss: 0.117622, iou: 0.831127
Cross_entropy loss: 0.11762236803770065, mixed_loss : 0.1683758646249771
Train Epoch: 18 [14720/21756 (68%)]	Loss: 0.129798, iou: 0.798442
Cross_entropy loss: 0.1297978311777115, mixed_loss : 0.16636225581169128
Train Epoch: 18 [15040/21756 (69%)]	Loss: 0.109058, iou: 0.827640
Cross_entropy loss: 0.10905849933624268, mixed_loss : 0.1457889825105667
Train Epoch: 18 [15360/21756 (71%)]	Loss: 0.126095, iou: 0.795092
Cross_entropy loss: 0.12609513103961945, mixed_loss : 0.16251814365386963
Train Epoch: 18 [15680/21756 (72%)]	Loss: 0.120573, iou: 0.800898
Cross_entropy loss: 0.1205730214715004, mixed_loss : 0.14556221663951874
Train Epoch: 18 [16000/21756 (74%)]	Loss: 0.114412, iou: 0.803250
Cross_entropy loss: 0.11441163718700409, mixed_loss : 0.13869120180606842
Train Epoch: 18 [16320/21756 (75%)]	Loss: 0.094472, iou: 0.858489
Cross_entropy loss: 0.09447228163480759, mixed_loss : 0.11989573389291763
Train Epoch: 18 [16640/21756 (76%)]	Loss: 0.087822, iou: 0.859254
Cross_entropy loss: 0.08782190084457397, mixed_loss : 0.11519540101289749
Train Epoch: 18 [16960/21756 (78%)]	Loss: 0.233915, iou: 0.767526
Cross_entropy loss: 0.2339145392179489, mixed_loss : 0.25635918974876404
Train Epoch: 18 [17280/21756 (79%)]	Loss: 0.142939, iou: 0.762086
Cross_entropy loss: 0.14293870329856873, mixed_loss : 0.17679056525230408
Train Epoch: 18 [17600/21756 (81%)]	Loss: 0.123845, iou: 0.800234
Cross_entropy loss: 0.12384487688541412, mixed_loss : 0.1587710678577423
Train Epoch: 18 [17920/21756 (82%)]	Loss: 0.137689, iou: 0.768657
Cross_entropy loss: 0.1376894861459732, mixed_loss : 0.16977977752685547
Train Epoch: 18 [18240/21756 (84%)]	Loss: 0.085867, iou: 0.863567
Cross_entropy loss: 0.08586721867322922, mixed_loss : 0.11494337022304535
Train Epoch: 18 [18560/21756 (85%)]	Loss: 0.109498, iou: 0.816311
Cross_entropy loss: 0.10949773341417313, mixed_loss : 0.14202088117599487
Train Epoch: 18 [18880/21756 (87%)]	Loss: 0.137998, iou: 0.763664
Cross_entropy loss: 0.13799776136875153, mixed_loss : 0.1625920832157135
Train Epoch: 18 [19200/21756 (88%)]	Loss: 0.097540, iou: 0.847387
Cross_entropy loss: 0.09754019975662231, mixed_loss : 0.12607116997241974
Train Epoch: 18 [19520/21756 (90%)]	Loss: 0.147420, iou: 0.763967
Cross_entropy loss: 0.14742018282413483, mixed_loss : 0.1837995946407318
Train Epoch: 18 [19840/21756 (91%)]	Loss: 0.110788, iou: 0.825463
Cross_entropy loss: 0.11078804731369019, mixed_loss : 0.14544425904750824
Train Epoch: 18 [20160/21756 (93%)]	Loss: 0.106912, iou: 0.827255
Cross_entropy loss: 0.1069122701883316, mixed_loss : 0.1325385570526123
Train Epoch: 18 [20480/21756 (94%)]	Loss: 0.121809, iou: 0.804487
Cross_entropy loss: 0.12180930376052856, mixed_loss : 0.14760755002498627
Train Epoch: 18 [20800/21756 (96%)]	Loss: 0.115300, iou: 0.823732
Cross_entropy loss: 0.11530019342899323, mixed_loss : 0.15611322224140167
Train Epoch: 18 [21120/21756 (97%)]	Loss: 0.150695, iou: 0.745478
Cross_entropy loss: 0.15069469809532166, mixed_loss : 0.18217729032039642
Train Epoch: 18 [21440/21756 (99%)]	Loss: 0.145250, iou: 0.763475
Cross_entropy loss: 0.14525042474269867, mixed_loss : 0.17941036820411682
train: iou: 0.805425, bce: 0.046537, dice: 0.194575, loss: 0.120556
Validation: [0/2417 (0%)]	Loss: 0.112378, iou: 0.817943
Validation: [640/2417 (26%)]	Loss: 0.097086, iou: 0.855163
Validation: [1280/2417 (53%)]	Loss: 0.118051, iou: 0.803613
Validation: [1920/2417 (79%)]	Loss: 0.110956, iou: 0.815694
val: iou: 0.829055, bce: 0.044857, dice: 0.170945, loss: 0.107901
Condition 1
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Condition 2
[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  19
k = 33
condition satisfied
savlr s:
0.022333158217483603
condition satisfied
k = 34
savlr s:
0.022775449946144482
Train Epoch: 19 [0/21756 (0%)]	Loss: 0.120291, iou: 0.810591
Cross_entropy loss: 0.1202913373708725, mixed_loss : 0.24445156753063202
Train Epoch: 19 [320/21756 (1%)]	Loss: 0.134503, iou: 0.793599
Cross_entropy loss: 0.13450317084789276, mixed_loss : 0.20737609267234802
Train Epoch: 19 [640/21756 (3%)]	Loss: 0.151607, iou: 0.761908
Cross_entropy loss: 0.1516071856021881, mixed_loss : 0.22841604053974152
Train Epoch: 19 [960/21756 (4%)]	Loss: 0.112376, iou: 0.821849
Cross_entropy loss: 0.1123761385679245, mixed_loss : 0.16165409982204437
Train Epoch: 19 [1280/21756 (6%)]	Loss: 0.124580, iou: 0.793809
Cross_entropy loss: 0.1245800107717514, mixed_loss : 0.1647043377161026
Train Epoch: 19 [1600/21756 (7%)]	Loss: 0.098184, iou: 0.839755
Cross_entropy loss: 0.0981844961643219, mixed_loss : 0.1247922033071518
Train Epoch: 19 [1920/21756 (9%)]	Loss: 0.116493, iou: 0.811008
Cross_entropy loss: 0.11649254709482193, mixed_loss : 0.15577729046344757
Train Epoch: 19 [2240/21756 (10%)]	Loss: 0.096277, iou: 0.841790
Cross_entropy loss: 0.09627660363912582, mixed_loss : 0.12840987741947174
Train Epoch: 19 [2560/21756 (12%)]	Loss: 0.212020, iou: 0.704143
Cross_entropy loss: 0.21202003955841064, mixed_loss : 0.24403627216815948
Train Epoch: 19 [2880/21756 (13%)]	Loss: 0.137551, iou: 0.775434
Cross_entropy loss: 0.1375514417886734, mixed_loss : 0.19166922569274902
Train Epoch: 19 [3200/21756 (15%)]	Loss: 0.173557, iou: 0.702467
Cross_entropy loss: 0.17355725169181824, mixed_loss : 0.21401618421077728
Train Epoch: 19 [3520/21756 (16%)]	Loss: 0.138968, iou: 0.770442
Cross_entropy loss: 0.13896796107292175, mixed_loss : 0.17408433556556702
Train Epoch: 19 [3840/21756 (18%)]	Loss: 0.115200, iou: 0.801443
Cross_entropy loss: 0.11520005017518997, mixed_loss : 0.14109551906585693
Train Epoch: 19 [4160/21756 (19%)]	Loss: 0.108437, iou: 0.826296
Cross_entropy loss: 0.1084366962313652, mixed_loss : 0.13585615158081055
Train Epoch: 19 [4480/21756 (21%)]	Loss: 0.102407, iou: 0.829275
Cross_entropy loss: 0.10240665823221207, mixed_loss : 0.12614436447620392
Train Epoch: 19 [4800/21756 (22%)]	Loss: 0.109200, iou: 0.819907
Cross_entropy loss: 0.10919984430074692, mixed_loss : 0.13660117983818054
Train Epoch: 19 [5120/21756 (24%)]	Loss: 0.119010, iou: 0.793334
Cross_entropy loss: 0.11901014298200607, mixed_loss : 0.14670592546463013
Train Epoch: 19 [5440/21756 (25%)]	Loss: 0.084315, iou: 0.873250
Cross_entropy loss: 0.08431513607501984, mixed_loss : 0.11588220298290253
Train Epoch: 19 [5760/21756 (26%)]	Loss: 0.146089, iou: 0.767678
Cross_entropy loss: 0.14608919620513916, mixed_loss : 0.19994081556797028
Train Epoch: 19 [6080/21756 (28%)]	Loss: 0.126290, iou: 0.789383
Cross_entropy loss: 0.1262902170419693, mixed_loss : 0.1691223829984665
Train Epoch: 19 [6400/21756 (29%)]	Loss: 0.118530, iou: 0.819878
Cross_entropy loss: 0.11852958798408508, mixed_loss : 0.16719359159469604
Train Epoch: 19 [6720/21756 (31%)]	Loss: 0.159408, iou: 0.780827
Cross_entropy loss: 0.15940818190574646, mixed_loss : 0.20284342765808105
Train Epoch: 19 [7040/21756 (32%)]	Loss: 0.101641, iou: 0.830140
Cross_entropy loss: 0.10164107382297516, mixed_loss : 0.1431690752506256
Train Epoch: 19 [7360/21756 (34%)]	Loss: 0.082847, iou: 0.873463
Cross_entropy loss: 0.08284708857536316, mixed_loss : 0.11980699002742767
Train Epoch: 19 [7680/21756 (35%)]	Loss: 0.091347, iou: 0.860114
Cross_entropy loss: 0.09134665876626968, mixed_loss : 0.12214484810829163
Train Epoch: 19 [8000/21756 (37%)]	Loss: 0.111444, iou: 0.821590
Cross_entropy loss: 0.11144392192363739, mixed_loss : 0.13401734828948975
Train Epoch: 19 [8320/21756 (38%)]	Loss: 0.096887, iou: 0.844127
Cross_entropy loss: 0.09688699245452881, mixed_loss : 0.1251956671476364
Train Epoch: 19 [8640/21756 (40%)]	Loss: 0.130605, iou: 0.782546
Cross_entropy loss: 0.1306045651435852, mixed_loss : 0.16215981543064117
Train Epoch: 19 [8960/21756 (41%)]	Loss: 0.106099, iou: 0.825160
Cross_entropy loss: 0.10609863698482513, mixed_loss : 0.1353415846824646
Train Epoch: 19 [9280/21756 (43%)]	Loss: 0.151656, iou: 0.805313
Cross_entropy loss: 0.15165618062019348, mixed_loss : 0.17744140326976776
Train Epoch: 19 [9600/21756 (44%)]	Loss: 0.152470, iou: 0.738920
Cross_entropy loss: 0.15247024595737457, mixed_loss : 0.1948171854019165
Train Epoch: 19 [9920/21756 (46%)]	Loss: 0.104506, iou: 0.829867
Cross_entropy loss: 0.10450590401887894, mixed_loss : 0.13724130392074585
Train Epoch: 19 [10240/21756 (47%)]	Loss: 0.076091, iou: 0.880468
Cross_entropy loss: 0.07609068602323532, mixed_loss : 0.11737401783466339
Train Epoch: 19 [10560/21756 (49%)]	Loss: 0.092556, iou: 0.845849
Cross_entropy loss: 0.09255649894475937, mixed_loss : 0.1173223927617073
Train Epoch: 19 [10880/21756 (50%)]	Loss: 0.097702, iou: 0.835811
Cross_entropy loss: 0.09770190715789795, mixed_loss : 0.12909045815467834
Train Epoch: 19 [11200/21756 (51%)]	Loss: 0.088652, iou: 0.861837
