
Namespace(M=300, admm_epoch=1, admm_train=True, admm_train_epochs=80, batch_size=32, data_view='leftright', dims=256, ext='0.5_tmp7', initial_s=0.01, load_model_name='ResNetUNet_best.pt', log_interval=10, lr=0.001, lr_scheduler='cosine', masked_retrain=False, model='ResNetUNet', num_classes=1, optimization='savlr', optimizer='adam', prun_config_file='config_ResNetUNet_0.5', r=0.1, retrain_epochs=10, rho=0.1, rho_num=1, save_dir='./ckpt/best_1', sparsity_type='irregular', test_batch_size=64, val_inter=1, verbose=False)

Arch name is ResNetUNet
!!!!!!!!!!!! ./ckpt/best_1/leftright_ResNetUNet_best.pt
Pretrained model loaded!
Validation: [0/3836 (0%)]	Loss: 0.021157, iou: 0.964399
Condition 1
[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0]
Condition 2
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  24
k = 35
condition satisfied
savlr s:
4.507521854888294e-05
condition satisfied
k = 36
savlr s:
4.504493455670577e-05
Train Epoch: 24 [0/34528 (0%)]	Loss: 0.028880, iou: 0.950346
Cross_entropy loss: 0.028880026191473007, mixed_loss : 0.030618315562605858
Train Epoch: 24 [320/34528 (1%)]	Loss: 0.024588, iou: 0.958973
Cross_entropy loss: 0.024587580934166908, mixed_loss : 0.029948079958558083
Train Epoch: 24 [640/34528 (2%)]	Loss: 0.023982, iou: 0.962360
Cross_entropy loss: 0.023981759324669838, mixed_loss : 0.029229333624243736
Train Epoch: 24 [960/34528 (3%)]	Loss: 0.024844, iou: 0.957129
Cross_entropy loss: 0.024844221770763397, mixed_loss : 0.02892087772488594
Train Epoch: 24 [1280/34528 (4%)]	Loss: 0.025241, iou: 0.956975
Cross_entropy loss: 0.025240574032068253, mixed_loss : 0.02847166359424591
Train Epoch: 24 [1600/34528 (5%)]	Loss: 0.019472, iou: 0.970489
Cross_entropy loss: 0.019471608102321625, mixed_loss : 0.022869203239679337
Train Epoch: 24 [1920/34528 (6%)]	Loss: 0.029317, iou: 0.951021
Cross_entropy loss: 0.029316678643226624, mixed_loss : 0.03299794718623161
Train Epoch: 24 [2240/34528 (6%)]	Loss: 0.027821, iou: 0.952867
Cross_entropy loss: 0.027821391820907593, mixed_loss : 0.03227604553103447
Train Epoch: 24 [2560/34528 (7%)]	Loss: 0.027936, iou: 0.956213
Cross_entropy loss: 0.027936438098549843, mixed_loss : 0.034241970628499985
Train Epoch: 24 [2880/34528 (8%)]	Loss: 0.024802, iou: 0.961474
Cross_entropy loss: 0.02480222098529339, mixed_loss : 0.031484611332416534
Train Epoch: 24 [3200/34528 (9%)]	Loss: 0.031999, iou: 0.947519
Cross_entropy loss: 0.031998563557863235, mixed_loss : 0.044285986572504044
Train Epoch: 24 [3520/34528 (10%)]	Loss: 0.030739, iou: 0.948647
Cross_entropy loss: 0.030738743022084236, mixed_loss : 0.04027897119522095
Train Epoch: 24 [3840/34528 (11%)]	Loss: 0.020664, iou: 0.969034
Cross_entropy loss: 0.0206640362739563, mixed_loss : 0.029251283034682274
Train Epoch: 24 [4160/34528 (12%)]	Loss: 0.032221, iou: 0.945694
Cross_entropy loss: 0.03222132474184036, mixed_loss : 0.03745996579527855
Train Epoch: 24 [4480/34528 (13%)]	Loss: 0.024882, iou: 0.958743
Cross_entropy loss: 0.024882212281227112, mixed_loss : 0.030627848580479622
Train Epoch: 24 [4800/34528 (14%)]	Loss: 0.034296, iou: 0.941543
Cross_entropy loss: 0.03429596126079559, mixed_loss : 0.03918592259287834
Train Epoch: 24 [5120/34528 (15%)]	Loss: 0.029620, iou: 0.952206
Cross_entropy loss: 0.02962004952132702, mixed_loss : 0.04206337779760361
Train Epoch: 24 [5440/34528 (16%)]	Loss: 0.032369, iou: 0.943660
Cross_entropy loss: 0.03236949443817139, mixed_loss : 0.054202523082494736
Train Epoch: 24 [5760/34528 (17%)]	Loss: 0.024513, iou: 0.960083
Cross_entropy loss: 0.02451300248503685, mixed_loss : 0.0367823988199234
Train Epoch: 24 [6080/34528 (18%)]	Loss: 0.025099, iou: 0.956928
Cross_entropy loss: 0.02509889006614685, mixed_loss : 0.03162139654159546
Train Epoch: 24 [6400/34528 (19%)]	Loss: 0.024018, iou: 0.962383
Cross_entropy loss: 0.02401832491159439, mixed_loss : 0.030241768807172775
Train Epoch: 24 [6720/34528 (19%)]	Loss: 0.023306, iou: 0.962644
Cross_entropy loss: 0.023306425660848618, mixed_loss : 0.029140183702111244
Train Epoch: 24 [7040/34528 (20%)]	Loss: 0.027233, iou: 0.957133
Cross_entropy loss: 0.027233313769102097, mixed_loss : 0.03155042231082916
Train Epoch: 24 [7360/34528 (21%)]	Loss: 0.035574, iou: 0.937941
Cross_entropy loss: 0.035573627799749374, mixed_loss : 0.03935397043824196
Train Epoch: 24 [7680/34528 (22%)]	Loss: 0.025945, iou: 0.956431
Cross_entropy loss: 0.0259450264275074, mixed_loss : 0.03662440553307533
Train Epoch: 24 [8000/34528 (23%)]	Loss: 0.020751, iou: 0.968291
Cross_entropy loss: 0.02075079269707203, mixed_loss : 0.026999833062291145
Train Epoch: 24 [8320/34528 (24%)]	Loss: 0.024579, iou: 0.958588
Cross_entropy loss: 0.024578629061579704, mixed_loss : 0.03324825316667557
Train Epoch: 24 [8640/34528 (25%)]	Loss: 0.024746, iou: 0.960845
Cross_entropy loss: 0.024745896458625793, mixed_loss : 0.03089185059070587
Train Epoch: 24 [8960/34528 (26%)]	Loss: 0.022031, iou: 0.965460
Cross_entropy loss: 0.022030802443623543, mixed_loss : 0.028977839276194572
Train Epoch: 24 [9280/34528 (27%)]	Loss: 0.028777, iou: 0.953364
Cross_entropy loss: 0.028777381405234337, mixed_loss : 0.03351408243179321
Train Epoch: 24 [9600/34528 (28%)]	Loss: 0.024155, iou: 0.960710
Cross_entropy loss: 0.02415459230542183, mixed_loss : 0.02977675385773182
Train Epoch: 24 [9920/34528 (29%)]	Loss: 0.022036, iou: 0.967865
Cross_entropy loss: 0.022036045789718628, mixed_loss : 0.03600102663040161
Train Epoch: 24 [10240/34528 (30%)]	Loss: 0.025421, iou: 0.957993
Cross_entropy loss: 0.025421051308512688, mixed_loss : 0.033836476504802704
Train Epoch: 24 [10560/34528 (31%)]	Loss: 0.029768, iou: 0.947205
Cross_entropy loss: 0.029767515137791634, mixed_loss : 0.03599080443382263
Train Epoch: 24 [10880/34528 (32%)]	Loss: 0.029604, iou: 0.947405
Cross_entropy loss: 0.029604269191622734, mixed_loss : 0.038683824241161346
Train Epoch: 24 [11200/34528 (32%)]	Loss: 0.024976, iou: 0.960936
Cross_entropy loss: 0.024976253509521484, mixed_loss : 0.030486656352877617
Train Epoch: 24 [11520/34528 (33%)]	Loss: 0.025732, iou: 0.957698
Cross_entropy loss: 0.02573249489068985, mixed_loss : 0.029896529391407967
Train Epoch: 24 [11840/34528 (34%)]	Loss: 0.022833, iou: 0.962033
Cross_entropy loss: 0.022832650691270828, mixed_loss : 0.026467567309737206
Train Epoch: 24 [12160/34528 (35%)]	Loss: 0.024462, iou: 0.961845
Cross_entropy loss: 0.02446158230304718, mixed_loss : 0.029360968619585037
Train Epoch: 24 [12480/34528 (36%)]	Loss: 0.025431, iou: 0.960547
Cross_entropy loss: 0.02543085440993309, mixed_loss : 0.029729802161455154
Train Epoch: 24 [12800/34528 (37%)]	Loss: 0.031568, iou: 0.943902
Cross_entropy loss: 0.03156846761703491, mixed_loss : 0.03682836890220642
Train Epoch: 24 [13120/34528 (38%)]	Loss: 0.025785, iou: 0.957039
Cross_entropy loss: 0.02578505501151085, mixed_loss : 0.03128243610262871
Train Epoch: 24 [13440/34528 (39%)]	Loss: 0.022246, iou: 0.964074
Cross_entropy loss: 0.022246304899454117, mixed_loss : 0.026363015174865723
Train Epoch: 24 [13760/34528 (40%)]	Loss: 0.027681, iou: 0.953552
Cross_entropy loss: 0.027681276202201843, mixed_loss : 0.031766004860401154
Train Epoch: 24 [14080/34528 (41%)]	Loss: 0.027080, iou: 0.952019
Cross_entropy loss: 0.027079571038484573, mixed_loss : 0.03383152559399605
Train Epoch: 24 [14400/34528 (42%)]	Loss: 0.027847, iou: 0.955442
Cross_entropy loss: 0.02784712053835392, mixed_loss : 0.033070433884859085
Train Epoch: 24 [14720/34528 (43%)]	Loss: 0.019193, iou: 0.970945
Cross_entropy loss: 0.01919322833418846, mixed_loss : 0.02372213639318943
Train Epoch: 24 [15040/34528 (44%)]	Loss: 0.024550, iou: 0.960271
Cross_entropy loss: 0.024549713358283043, mixed_loss : 0.03057357855141163
Train Epoch: 24 [15360/34528 (44%)]	Loss: 0.023716, iou: 0.964343
Cross_entropy loss: 0.023716384544968605, mixed_loss : 0.028775064274668694
Train Epoch: 24 [15680/34528 (45%)]	Loss: 0.023027, iou: 0.962829
Cross_entropy loss: 0.02302715554833412, mixed_loss : 0.02625107206404209
Train Epoch: 24 [16000/34528 (46%)]	Loss: 0.025738, iou: 0.956929
Cross_entropy loss: 0.025738012045621872, mixed_loss : 0.029818445444107056
Train Epoch: 24 [16320/34528 (47%)]	Loss: 0.026856, iou: 0.959282
Cross_entropy loss: 0.026855632662773132, mixed_loss : 0.031185822561383247
Train Epoch: 24 [16640/34528 (48%)]	Loss: 0.030181, iou: 0.947970
Cross_entropy loss: 0.03018062934279442, mixed_loss : 0.03411624953150749
Train Epoch: 24 [16960/34528 (49%)]	Loss: 0.027436, iou: 0.953800
Cross_entropy loss: 0.027435995638370514, mixed_loss : 0.032643597573041916
Train Epoch: 24 [17280/34528 (50%)]	Loss: 0.023079, iou: 0.961259
Cross_entropy loss: 0.02307865023612976, mixed_loss : 0.02846338227391243
Train Epoch: 24 [17600/34528 (51%)]	Loss: 0.030311, iou: 0.948885
Cross_entropy loss: 0.030310766771435738, mixed_loss : 0.038914307951927185
Train Epoch: 24 [17920/34528 (52%)]	Loss: 0.022022, iou: 0.968565
Cross_entropy loss: 0.022022370249032974, mixed_loss : 0.027817705646157265
Train Epoch: 24 [18240/34528 (53%)]	Loss: 0.022510, iou: 0.963533
Cross_entropy loss: 0.02251039817929268, mixed_loss : 0.02826065570116043
Train Epoch: 24 [18560/34528 (54%)]	Loss: 0.026549, iou: 0.955637
Cross_entropy loss: 0.026549089699983597, mixed_loss : 0.03163912519812584
Train Epoch: 24 [18880/34528 (55%)]	Loss: 0.029391, iou: 0.950058
Cross_entropy loss: 0.029390687122941017, mixed_loss : 0.03443257510662079
Train Epoch: 24 [19200/34528 (56%)]	Loss: 0.039497, iou: 0.927668
Cross_entropy loss: 0.039497021585702896, mixed_loss : 0.04358223080635071
Train Epoch: 24 [19520/34528 (57%)]	Loss: 0.024236, iou: 0.958604
Cross_entropy loss: 0.024235596880316734, mixed_loss : 0.028332524001598358
Train Epoch: 24 [19840/34528 (57%)]	Loss: 0.025828, iou: 0.957476
Cross_entropy loss: 0.02582809142768383, mixed_loss : 0.029543420299887657
Train Epoch: 24 [20160/34528 (58%)]	Loss: 0.023858, iou: 0.959640
Cross_entropy loss: 0.02385829947888851, mixed_loss : 0.02914380095899105
Train Epoch: 24 [20480/34528 (59%)]	Loss: 0.025537, iou: 0.957438
Cross_entropy loss: 0.025536667555570602, mixed_loss : 0.030260160565376282
Train Epoch: 24 [20800/34528 (60%)]	Loss: 0.025292, iou: 0.957560
Cross_entropy loss: 0.025292478501796722, mixed_loss : 0.031485773622989655
Train Epoch: 24 [21120/34528 (61%)]	Loss: 0.017323, iou: 0.971712
Cross_entropy loss: 0.017323125153779984, mixed_loss : 0.02376413159072399
Train Epoch: 24 [21440/34528 (62%)]	Loss: 0.021125, iou: 0.965705
Cross_entropy loss: 0.02112455666065216, mixed_loss : 0.02642831951379776
Train Epoch: 24 [21760/34528 (63%)]	Loss: 0.031741, iou: 0.945550
Cross_entropy loss: 0.03174084424972534, mixed_loss : 0.039845533668994904
Train Epoch: 24 [22080/34528 (64%)]	Loss: 0.020748, iou: 0.968587
Cross_entropy loss: 0.020747750997543335, mixed_loss : 0.02669646590948105
Train Epoch: 24 [22400/34528 (65%)]	Loss: 0.021916, iou: 0.965161
Cross_entropy loss: 0.021916013211011887, mixed_loss : 0.026194604113698006
Train Epoch: 24 [22720/34528 (66%)]	Loss: 0.026162, iou: 0.955671
Cross_entropy loss: 0.02616203762590885, mixed_loss : 0.030938323587179184
Train Epoch: 24 [23040/34528 (67%)]	Loss: 0.028932, iou: 0.953118
Cross_entropy loss: 0.028931565582752228, mixed_loss : 0.033047519624233246
Train Epoch: 24 [23360/34528 (68%)]	Loss: 0.026371, iou: 0.957160
Cross_entropy loss: 0.026370614767074585, mixed_loss : 0.03141050040721893
Train Epoch: 24 [23680/34528 (69%)]	Loss: 0.025435, iou: 0.958123
Cross_entropy loss: 0.02543492428958416, mixed_loss : 0.030152995139360428
Train Epoch: 24 [24000/34528 (70%)]	Loss: 0.027943, iou: 0.952835
Cross_entropy loss: 0.027942709624767303, mixed_loss : 0.033918604254722595
Train Epoch: 24 [24320/34528 (70%)]	Loss: 0.032429, iou: 0.945640
Cross_entropy loss: 0.03242867812514305, mixed_loss : 0.036877088248729706
Train Epoch: 24 [24640/34528 (71%)]	Loss: 0.026541, iou: 0.955856
Cross_entropy loss: 0.026541028171777725, mixed_loss : 0.03191632032394409
Train Epoch: 24 [24960/34528 (72%)]	Loss: 0.023675, iou: 0.958846
Cross_entropy loss: 0.023675313219428062, mixed_loss : 0.028390493243932724
Train Epoch: 24 [25280/34528 (73%)]	Loss: 0.025332, iou: 0.957915
Cross_entropy loss: 0.025331974029541016, mixed_loss : 0.03134935349225998
Train Epoch: 24 [25600/34528 (74%)]	Loss: 0.028734, iou: 0.950891
Cross_entropy loss: 0.028734173625707626, mixed_loss : 0.0413053035736084
Train Epoch: 24 [25920/34528 (75%)]	Loss: 0.021269, iou: 0.965111
Cross_entropy loss: 0.021269410848617554, mixed_loss : 0.029961736872792244
Train Epoch: 24 [26240/34528 (76%)]	Loss: 0.025486, iou: 0.957388
Cross_entropy loss: 0.02548574097454548, mixed_loss : 0.03213074058294296
Train Epoch: 24 [26560/34528 (77%)]	Loss: 0.022957, iou: 0.963209
Cross_entropy loss: 0.02295701578259468, mixed_loss : 0.02927250973880291
Train Epoch: 24 [26880/34528 (78%)]	Loss: 0.028074, iou: 0.950217
Cross_entropy loss: 0.028073914349079132, mixed_loss : 0.03243864327669144
Train Epoch: 24 [27200/34528 (79%)]	Loss: 0.028444, iou: 0.956365
Cross_entropy loss: 0.028444213792681694, mixed_loss : 0.032785769551992416
Train Epoch: 24 [27520/34528 (80%)]	Loss: 0.022271, iou: 0.964375
Cross_entropy loss: 0.022270649671554565, mixed_loss : 0.027085429057478905
Train Epoch: 24 [27840/34528 (81%)]	Loss: 0.025501, iou: 0.958521
Cross_entropy loss: 0.02550061047077179, mixed_loss : 0.030554350465536118
Train Epoch: 24 [28160/34528 (82%)]	Loss: 0.032897, iou: 0.942996
Cross_entropy loss: 0.03289671987295151, mixed_loss : 0.03746828809380531
Train Epoch: 24 [28480/34528 (82%)]	Loss: 0.021766, iou: 0.968640
Cross_entropy loss: 0.021766312420368195, mixed_loss : 0.02768261730670929
Train Epoch: 24 [28800/34528 (83%)]	Loss: 0.023827, iou: 0.962427
Cross_entropy loss: 0.023826943710446358, mixed_loss : 0.028718549758195877
Train Epoch: 24 [29120/34528 (84%)]	Loss: 0.028118, iou: 0.953080
Cross_entropy loss: 0.02811841294169426, mixed_loss : 0.03226427733898163
Train Epoch: 24 [29440/34528 (85%)]	Loss: 0.026149, iou: 0.955624
Cross_entropy loss: 0.02614932507276535, mixed_loss : 0.0302945077419281
Train Epoch: 24 [29760/34528 (86%)]	Loss: 0.023632, iou: 0.962889
Cross_entropy loss: 0.023632053285837173, mixed_loss : 0.02810800075531006
Train Epoch: 24 [30080/34528 (87%)]	Loss: 0.023172, iou: 0.962848
Cross_entropy loss: 0.02317153662443161, mixed_loss : 0.03116385079920292
Train Epoch: 24 [30400/34528 (88%)]	Loss: 0.022901, iou: 0.963533
Cross_entropy loss: 0.022900961339473724, mixed_loss : 0.029328221455216408
Train Epoch: 24 [30720/34528 (89%)]	Loss: 0.021927, iou: 0.965654
Cross_entropy loss: 0.021926522254943848, mixed_loss : 0.026608658954501152
Train Epoch: 24 [31040/34528 (90%)]	Loss: 0.028592, iou: 0.952982
Cross_entropy loss: 0.0285923033952713, mixed_loss : 0.032339174300432205
Train Epoch: 24 [31360/34528 (91%)]	Loss: 0.020710, iou: 0.967099
Cross_entropy loss: 0.020710155367851257, mixed_loss : 0.030744150280952454
Train Epoch: 24 [31680/34528 (92%)]	Loss: 0.024644, iou: 0.958415
Cross_entropy loss: 0.024644412100315094, mixed_loss : 0.03566047176718712
Train Epoch: 24 [32000/34528 (93%)]	Loss: 0.026852, iou: 0.953526
Cross_entropy loss: 0.026852447539567947, mixed_loss : 0.03264719247817993
Train Epoch: 24 [32320/34528 (94%)]	Loss: 0.025667, iou: 0.957848
Cross_entropy loss: 0.02566693164408207, mixed_loss : 0.03055090829730034
Train Epoch: 24 [32640/34528 (95%)]	Loss: 0.027921, iou: 0.952701
Cross_entropy loss: 0.027921162545681, mixed_loss : 0.03431202098727226
Train Epoch: 24 [32960/34528 (95%)]	Loss: 0.022050, iou: 0.965281
Cross_entropy loss: 0.02205049619078636, mixed_loss : 0.02749321423470974
Train Epoch: 24 [33280/34528 (96%)]	Loss: 0.027552, iou: 0.953725
Cross_entropy loss: 0.02755175344645977, mixed_loss : 0.0333741195499897
Train Epoch: 24 [33600/34528 (97%)]	Loss: 0.026359, iou: 0.955837
Cross_entropy loss: 0.026359423995018005, mixed_loss : 0.03161587938666344
Train Epoch: 24 [33920/34528 (98%)]	Loss: 0.029020, iou: 0.950135
Cross_entropy loss: 0.029020441696047783, mixed_loss : 0.034109052270650864
Train Epoch: 24 [34240/34528 (99%)]	Loss: 0.019962, iou: 0.968062
Cross_entropy loss: 0.01996167190372944, mixed_loss : 0.02566903457045555
train: iou: 0.957518, bce: 0.009001, dice: 0.042482, loss: 0.025742
Validation: [0/3836 (0%)]	Loss: 0.025347, iou: 0.957964
Validation: [640/3836 (17%)]	Loss: 0.026404, iou: 0.954782
Validation: [1280/3836 (33%)]	Loss: 0.024286, iou: 0.959386
Validation: [1920/3836 (50%)]	Loss: 0.024567, iou: 0.958114
Validation: [2560/3836 (67%)]	Loss: 0.023364, iou: 0.962607
Validation: [3200/3836 (83%)]	Loss: 0.022587, iou: 0.963841
val: iou: 0.958463, bce: 0.008447, dice: 0.041537, loss: 0.024992
Condition 1
[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1]
Condition 2
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

epoch:  25
k = 37
condition not satisfied
condition satisfied
k = 37
savlr s:
4.4994085829067625e-05
Train Epoch: 25 [0/34528 (0%)]	Loss: 0.022321, iou: 0.965129
Cross_entropy loss: 0.02232089452445507, mixed_loss : 0.024037379771471024
Train Epoch: 25 [320/34528 (1%)]	Loss: 0.026990, iou: 0.954083
Cross_entropy loss: 0.0269900131970644, mixed_loss : 0.03160906955599785
Train Epoch: 25 [640/34528 (2%)]	Loss: 0.030137, iou: 0.948032
Cross_entropy loss: 0.03013668954372406, mixed_loss : 0.035847507417201996
Train Epoch: 25 [960/34528 (3%)]	Loss: 0.026382, iou: 0.955177
Cross_entropy loss: 0.02638189122080803, mixed_loss : 0.03527958318591118
Train Epoch: 25 [1280/34528 (4%)]	Loss: 0.022584, iou: 0.962467
Cross_entropy loss: 0.02258412353694439, mixed_loss : 0.028699731454253197
Train Epoch: 25 [1600/34528 (5%)]	Loss: 0.025689, iou: 0.958820
Cross_entropy loss: 0.02568894252181053, mixed_loss : 0.031267646700143814
Train Epoch: 25 [1920/34528 (6%)]	Loss: 0.026126, iou: 0.960745
Cross_entropy loss: 0.02612563967704773, mixed_loss : 0.031314633786678314
Train Epoch: 25 [2240/34528 (6%)]	Loss: 0.028608, iou: 0.952154
Cross_entropy loss: 0.028608329594135284, mixed_loss : 0.03269270434975624
Train Epoch: 25 [2560/34528 (7%)]	Loss: 0.028872, iou: 0.950509
Cross_entropy loss: 0.028872277587652206, mixed_loss : 0.041101377457380295
Train Epoch: 25 [2880/34528 (8%)]	Loss: 0.023679, iou: 0.962455
Cross_entropy loss: 0.023679058998823166, mixed_loss : 0.03266935423016548
Train Epoch: 25 [3200/34528 (9%)]	Loss: 0.032155, iou: 0.945112
Cross_entropy loss: 0.03215454891324043, mixed_loss : 0.03913304582238197
Train Epoch: 25 [3520/34528 (10%)]	Loss: 0.041004, iou: 0.928343
Cross_entropy loss: 0.041004281491041183, mixed_loss : 0.04712020978331566
Train Epoch: 25 [3840/34528 (11%)]	Loss: 0.032204, iou: 0.943493
Cross_entropy loss: 0.032204147428274155, mixed_loss : 0.041009239852428436
Train Epoch: 25 [4160/34528 (12%)]	Loss: 0.021532, iou: 0.966637
Cross_entropy loss: 0.021532343700528145, mixed_loss : 0.02765936776995659
Train Epoch: 25 [4480/34528 (13%)]	Loss: 0.022842, iou: 0.963088
Cross_entropy loss: 0.022842172533273697, mixed_loss : 0.033506665378808975
Train Epoch: 25 [4800/34528 (14%)]	Loss: 0.023228, iou: 0.960360
Cross_entropy loss: 0.023227659985423088, mixed_loss : 0.030280929058790207
Train Epoch: 25 [5120/34528 (15%)]	Loss: 0.021402, iou: 0.966388
Cross_entropy loss: 0.02140200324356556, mixed_loss : 0.026795605197548866
Train Epoch: 25 [5440/34528 (16%)]	Loss: 0.032345, iou: 0.943512
Cross_entropy loss: 0.032345350831747055, mixed_loss : 0.037657056003808975
Train Epoch: 25 [5760/34528 (17%)]	Loss: 0.024856, iou: 0.959572
Cross_entropy loss: 0.02485557273030281, mixed_loss : 0.02943374216556549
Train Epoch: 25 [6080/34528 (18%)]	Loss: 0.026784, iou: 0.954418
Cross_entropy loss: 0.026783762499690056, mixed_loss : 0.03099493868649006
Train Epoch: 25 [6400/34528 (19%)]	Loss: 0.024997, iou: 0.959080
Cross_entropy loss: 0.024997329339385033, mixed_loss : 0.02860967256128788
Train Epoch: 25 [6720/34528 (19%)]	Loss: 0.022308, iou: 0.965657
Cross_entropy loss: 0.022308288142085075, mixed_loss : 0.026133546605706215
Train Epoch: 25 [7040/34528 (20%)]	Loss: 0.024033, iou: 0.959729
Cross_entropy loss: 0.024032648652791977, mixed_loss : 0.02889554761350155
Train Epoch: 25 [7360/34528 (21%)]	Loss: 0.025162, iou: 0.958377
Cross_entropy loss: 0.02516213431954384, mixed_loss : 0.02951824851334095
Train Epoch: 25 [7680/34528 (22%)]	Loss: 0.020163, iou: 0.966164
Cross_entropy loss: 0.020162593573331833, mixed_loss : 0.023584868758916855
Train Epoch: 25 [8000/34528 (23%)]	Loss: 0.023932, iou: 0.961296
Cross_entropy loss: 0.023931868374347687, mixed_loss : 0.028556475415825844
Train Epoch: 25 [8320/34528 (24%)]	Loss: 0.019079, iou: 0.969412
Cross_entropy loss: 0.019078616052865982, mixed_loss : 0.02271146886050701
Train Epoch: 25 [8640/34528 (25%)]	Loss: 0.025565, iou: 0.956049
Cross_entropy loss: 0.0255650095641613, mixed_loss : 0.028962882235646248
Train Epoch: 25 [8960/34528 (26%)]	Loss: 0.026697, iou: 0.954025
Cross_entropy loss: 0.02669689804315567, mixed_loss : 0.032550420612096786
Train Epoch: 25 [9280/34528 (27%)]	Loss: 0.026605, iou: 0.957393
Cross_entropy loss: 0.02660473808646202, mixed_loss : 0.03508221358060837
Train Epoch: 25 [9600/34528 (28%)]	Loss: 0.026920, iou: 0.953712
Cross_entropy loss: 0.026920251548290253, mixed_loss : 0.032635368406772614
Train Epoch: 25 [9920/34528 (29%)]	Loss: 0.021484, iou: 0.966090
Cross_entropy loss: 0.02148374915122986, mixed_loss : 0.026917506009340286
Train Epoch: 25 [10240/34528 (30%)]	Loss: 0.026200, iou: 0.959968
Cross_entropy loss: 0.02620040252804756, mixed_loss : 0.030343685299158096
Train Epoch: 25 [10560/34528 (31%)]	Loss: 0.023884, iou: 0.962006
Cross_entropy loss: 0.023883743211627007, mixed_loss : 0.03304299712181091
Train Epoch: 25 [10880/34528 (32%)]	Loss: 0.034445, iou: 0.939333
Cross_entropy loss: 0.034445494413375854, mixed_loss : 0.04005036875605583
Train Epoch: 25 [11200/34528 (32%)]	Loss: 0.025418, iou: 0.959104
Cross_entropy loss: 0.025417793542146683, mixed_loss : 0.03039132058620453
Train Epoch: 25 [11520/34528 (33%)]	Loss: 0.024783, iou: 0.957547
Cross_entropy loss: 0.0247833002358675, mixed_loss : 0.02939649112522602
Train Epoch: 25 [11840/34528 (34%)]	Loss: 0.025146, iou: 0.958066
Cross_entropy loss: 0.02514609880745411, mixed_loss : 0.02973089925944805
Train Epoch: 25 [12160/34528 (35%)]	Loss: 0.028735, iou: 0.950187
Cross_entropy loss: 0.028735436499118805, mixed_loss : 0.03364184871315956
Train Epoch: 25 [12480/34528 (36%)]	Loss: 0.023687, iou: 0.959249
Cross_entropy loss: 0.023686591535806656, mixed_loss : 0.028031418099999428
Train Epoch: 25 [12800/34528 (37%)]	Loss: 0.023879, iou: 0.962062
Cross_entropy loss: 0.0238790325820446, mixed_loss : 0.027561498805880547
Train Epoch: 25 [13120/34528 (38%)]	Loss: 0.024834, iou: 0.958665
Cross_entropy loss: 0.02483397349715233, mixed_loss : 0.028757508844137192
Train Epoch: 25 [13440/34528 (39%)]	Loss: 0.023842, iou: 0.961145
Cross_entropy loss: 0.023842383176088333, mixed_loss : 0.02754758857190609
Train Epoch: 25 [13760/34528 (40%)]	Loss: 0.019845, iou: 0.966523
Cross_entropy loss: 0.019844816997647285, mixed_loss : 0.024984339252114296
Train Epoch: 25 [14080/34528 (41%)]	Loss: 0.023963, iou: 0.960602
Cross_entropy loss: 0.023962795734405518, mixed_loss : 0.028536692261695862
Train Epoch: 25 [14400/34528 (42%)]	Loss: 0.029431, iou: 0.949087
Cross_entropy loss: 0.029431432485580444, mixed_loss : 0.03470286726951599
Train Epoch: 25 [14720/34528 (43%)]	Loss: 0.041243, iou: 0.925220
Cross_entropy loss: 0.04124288633465767, mixed_loss : 0.04607011750340462
Train Epoch: 25 [15040/34528 (44%)]	Loss: 0.040645, iou: 0.927256
Cross_entropy loss: 0.040645480155944824, mixed_loss : 0.04583873599767685
Train Epoch: 25 [15360/34528 (44%)]	Loss: 0.023375, iou: 0.962160
Cross_entropy loss: 0.02337493747472763, mixed_loss : 0.028839029371738434
Train Epoch: 25 [15680/34528 (45%)]	Loss: 0.032523, iou: 0.941232
Cross_entropy loss: 0.03252273052930832, mixed_loss : 0.038603525608778
Train Epoch: 25 [16000/34528 (46%)]	Loss: 0.029146, iou: 0.950081
Cross_entropy loss: 0.029145939275622368, mixed_loss : 0.03597535565495491
Train Epoch: 25 [16320/34528 (47%)]	Loss: 0.020339, iou: 0.967535
Cross_entropy loss: 0.020338736474514008, mixed_loss : 0.02635064162313938
Train Epoch: 25 [16640/34528 (48%)]	Loss: 0.025132, iou: 0.958036
Cross_entropy loss: 0.025131789967417717, mixed_loss : 0.030109383165836334
Train Epoch: 25 [16960/34528 (49%)]	Loss: 0.028461, iou: 0.952428
Cross_entropy loss: 0.028460919857025146, mixed_loss : 0.03234254941344261
Train Epoch: 25 [17280/34528 (50%)]	Loss: 0.027613, iou: 0.953272
Cross_entropy loss: 0.027612552046775818, mixed_loss : 0.03158906102180481
Train Epoch: 25 [17600/34528 (51%)]	Loss: 0.023294, iou: 0.961933
